# slice R smoke — rungs 40+44 TwoSpoolTransient — key	u64 bits (or an integer)	repr
census/H/sm/eig_complex	0	0
census/H/sm/eig_real	0	0
census/H/sm/hi_wall_literal	0	0
census/H/sm/hi_wall_map	601	601
census/H/sm/illinois_calls	601	601
census/H/sm/illinois_evals	5794	5794
census/H/sm/illinois_exhausted	0	0
census/H/sm/instant_calls	601	601
census/H/sm/integrate_calls	1	1
census/H/sm/match_calls	17	17
census/H/sm/powers_calls	0	0
I/0/nu	4607182418799974857	0.9999999999952759
I/0/pi_c	4618441417868387485	5.999999999950117
I/0/tau_c	4610564682668961962	1.7510134445320014
I/0/tau_t	4606167582079196175	0.8873304906309175
I/0/mdot_air	4607182418799942195	0.9999999999916497
I/0/f	4584129720905528196	0.029394887555656904
I/0/Phi	13611118632450343365	-2.2656709045224148e-15
I/0/sp_thrust	4649672250685740200	734.5346224109135
I/1/nu	4606053782616908436	0.8746962123087365
I/1/pi_c	4616673466994228170	4.429744186431842
I/1/tau_c	4609880920457423716	1.5991877344083258
I/1/tau_t	4606112200942206742	0.8811819492893587
I/1/mdot_air	4605715130345806505	0.8370982574368401
I/1/f	4581620727594113602	0.020690068358897536
I/1/Phi	13615537008956994152	-4.46411262088812e-15
I/1/sp_thrust	4648083458726815509	553.9098888032337
census/I/close_bracket_fails	0	0
census/I/close_calls	0	0
census/I/close_nonreal_propagated	0	0
census/I/eig_complex	0	0
census/I/eig_real	0	0
census/I/hi_wall_literal	0	0
census/I/hi_wall_map	0	0
census/I/illinois_calls	116	116
census/I/illinois_evals	1006	1006
census/I/illinois_exhausted	0	0
census/I/instant_calls	0	0
census/I/integrate_calls	0	0
census/I/match_calls	0	0
census/I/powers_calls	0	0
