# phase-5I off-design matcher oracle — key	u64 bits	repr
# cpython 3.14.3
cell/cpg/2.00/1100/eta_th	13812930156515580680	-0.06791371628456144
cell/cpg/2.00/1100/eta_p	13838407365740858438	-3.4873926351442917
cell/cpg/2.00/1100/s2/Tt	4646624099911598079	449.99999999999994
cell/cpg/2.00/1100/s2/pt	4689774164814501835	351024.3462623327
cell/cpg/2.00/1100/s3/Tt	4649094126751134107	668.8095404743684
cell/cpg/2.00/1100/s3/pt	4697995663470913812	1221162.2090211557
cell/cpg/2.00/1100/s4/Tt	4652552666608566272	1100.0
cell/cpg/2.00/1100/s4/pt	4697785869400879533	1172315.7206603095
cell/cpg/2.00/1100/s5/Tt	4651337666031548323	923.8704265688906
cell/cpg/2.00/1100/s5/pt	4692361181260406365	501608.5223231072
cell/cpg/2.00/1100/s9/Tt	4651337666031548323	923.8704265688906
cell/cpg/2.00/1100/s9/pt	4692188829884504554	491576.351876645
cell/cpg/2.00/1100/s4/far	4580516798168964599	0.01686004377964242
cell/cpg/2.00/1500/abort	0	0.0
cell/cpg/2.00/1500/branch	0	0.0
cell/cpg/2.00/1500/n_solve_turbine	4620693217682128896	8.0
cell/cpg/2.00/1500/pi_c	4617385937944076496	5.062545508750375
cell/cpg/2.00/1500/tau_c	4610199089075285582	1.6698353594610071
cell/cpg/2.00/1500/tau_t	4605740205924975101	0.8398822059717187
cell/cpg/2.00/1500/pi_t	4601379591121935493	0.4278783551930661
cell/cpg/2.00/1500/mdot_air	4612347059752282894	2.2935613196508546
cell/cpg/2.00/1500/mdot_ratio	4612347059752282894	2.2935613196508546
cell/cpg/2.00/1500/thrust	4652369046889142661	1058.2497095107985
cell/cpg/2.00/1500/V0	4648785885070265291	633.7665185223972
cell/cpg/2.00/1500/V9	4648824176417173227	638.1197406644618
cell/cpg/2.00/1500/M9	4607182418800017409	1.0000000000000002
cell/cpg/2.00/1500/T9	4652532868932063501	1095.4985295283288
cell/cpg/2.00/1500/p9	4690450479301154746	390391.0305722911
cell/cpg/2.00/1500/F_over_mdot	4646824654795138246	461.4002252496542
cell/cpg/2.00/1500/tsfc	4543841043433572370	5.906339512175297e-05
cell/cpg/2.00/1500/eta_th	4574870895997184250	0.0071304714246827
cell/cpg/2.00/1500/eta_p	4630145147457096044	35.160000405175055
cell/cpg/2.00/1500/s2/Tt	4646624099911598079	449.99999999999994
cell/cpg/2.00/1500/s2/pt	4689774164814501835	351024.3462623327
cell/cpg/2.00/1500/s3/Tt	4649820828038097394	751.4259117574532
cell/cpg/2.00/1500/s3/pt	4700383298147720728	1777076.727632409
cell/cpg/2.00/1500/s4/Tt	4654311885213007872	1500.0
cell/cpg/2.00/1500/s4/pt	4700077998690614172	1705993.6585271126
cell/cpg/2.00/1500/s5/Tt	4653255576954920245	1259.823308957578
cell/cpg/2.00/1500/s5/pt	4694517501510994613	729957.760580382
cell/cpg/2.00/1500/s9/Tt	4653255576954920245	1259.823308957578
cell/cpg/2.00/1500/s9/pt	4694392095722628447	715358.6053687743
cell/cpg/2.00/1500/s4/far	4583512036366133801	0.027251863813186148
cell/tpg/0.30/400/abort	4613937818241073152	3.0
cell/tpg/0.30/500/abort	4607182418800017408	1.0
cell/tpg/0.30/600/abort	4607182418800017408	1.0
cell/tpg/0.30/650/abort	4607182418800017408	1.0
cell/tpg/0.30/900/abort	0	0.0
cell/tpg/0.30/900/branch	0	0.0
cell/tpg/0.30/900/n_solve_turbine	4619567317775286272	7.0
cell/tpg/0.30/900/pi_c	4617768484560623838	5.402315158097023
cell/tpg/0.30/900/tau_c	4610339700957001101	1.7010574691842948
cell/tpg/0.30/900/tau_t	4605622997537475949	0.8268694609236441
cell/tpg/0.30/900/pi_t	4601315705158243734	0.4243319718010182
cell/tpg/0.30/900/mdot_air	4602208239615122578	0.4738775870159283
cell/tpg/0.30/900/mdot_ratio	4602208239615122578	0.4738775870159283
cell/tpg/0.30/900/thrust	4641999723554667662	221.5673188864934
cell/tpg/0.30/900/V0	4636400701446642247	95.21676971889347
cell/tpg/0.30/900/V9	4647435620403282668	496.1295992229559
cell/tpg/0.30/900/M9	4607182418800017581	1.0000000000000384
cell/tpg/0.30/900/T9	4648786689088441302	633.8579248062986
cell/tpg/0.30/900/p9	4678438254991535382	59702.44389268213
cell/tpg/0.30/900/F_over_mdot	4646933060065753469	467.5623514539546
cell/tpg/0.30/900/tsfc	4538626385191872094	2.7122537265811236e-05
cell/tpg/0.30/900/eta_th	4597140232141448931	0.22127332885184278
cell/tpg/0.30/900/eta_p	4600349368387961254	0.3706895052055422
cell/tpg/0.30/900/s2/Tt	4643159780477212197	254.53811966178287
cell/tpg/0.30/900/s2/pt	4677329147359971333	51632.62377585474
cell/tpg/0.30/900/s3/Tt	4646324750739816815	432.9839696428016
cell/tpg/0.30/900/s3/pt	4688535691406458860	278935.70607662085
cell/tpg/0.30/900/s4/Tt	4651127699538968576	900.0
cell/tpg/0.30/900/s4/pt	4688344008248813139	267778.277833556
cell/tpg/0.30/900/s5/Tt	4649757114444937997	744.1825148312797
cell/tpg/0.30/900/s5/pt	4682544793266080862	113626.88463859397
cell/tpg/0.30/900/s9/Tt	4649757114444937997	744.1825148312797
cell/tpg/0.30/900/s9/pt	4682388625664970742	111354.3469458221
cell/tpg/0.30/900/s4/far	4578463995726537396	0.012681477301400214
cell/tpg/0.30/1100/abort	0	0.0
cell/tpg/0.30/1100/branch	0	0.0
cell/tpg/0.30/1100/n_solve_turbine	4619567317775286272	7.0
cell/tpg/0.30/1100/pi_c	4619833742976621780	7.236633114290459
cell/tpg/0.30/1100/tau_c	4611047537429515895	1.85822873907537
cell/tpg/0.30/1100/tau_t	4605684308384804669	0.8336763323600064
cell/tpg/0.30/1100/pi_t	4601348491708423815	0.4261519909464159
cell/tpg/0.30/1100/mdot_air	4603299105187345565	0.5688655815371423
cell/tpg/0.30/1100/mdot_ratio	4603299105187345565	0.5688655815371423
cell/tpg/0.30/1100/thrust	4644944078503284746	354.5018393921206
cell/tpg/0.30/1100/V0	4636400701446642247	95.21676971889347
cell/tpg/0.30/1100/V9	4648042963486647623	549.3061130057694
cell/tpg/0.30/1100/M9	4607182418800016892	0.9999999999999427
cell/tpg/0.30/1100/T9	4650134257369525919	787.0587012967625
cell/tpg/0.30/1100/p9	4680286562922386360	80765.30811102584
cell/tpg/0.30/1100/F_over_mdot	4648692706099006936	623.1732959378814
cell/tpg/0.30/1100/tsfc	4538944876548581785	2.8201627956006557e-05
cell/tpg/0.30/1100/eta_th	4596304288111422429	0.19807122111600864
cell/tpg/0.30/1100/eta_p	4600846156966191988	0.39826681110167006
cell/tpg/0.30/1100/s2/Tt	4643159780477212197	254.53811966178287
cell/tpg/0.30/1100/s2/pt	4677329147359971333	51632.62377585474
cell/tpg/0.30/1100/s3/Tt	4647028545133340037	472.99004914573044
cell/tpg/0.30/1100/s3/pt	4690162807965192067	373646.35499405133
cell/tpg/0.30/1100/s4/Tt	4652552666608566272	1100.0
cell/tpg/0.30/1100/s4/pt	4689906040145197018	358700.5007942893
cell/tpg/0.30/1100/s5/Tt	4651277619845818370	917.0439655960074
cell/tpg/0.30/1100/s5/pt	4684492274487634643	152860.93256696183
cell/tpg/0.30/1100/s9/Tt	4651277619845818370	917.0439655960074
cell/tpg/0.30/1100/s9/pt	4684387229254640857	149803.7139156226
cell/tpg/0.30/1100/s4/far	4580722726570352543	0.017574501444158504
cell/tpg/0.30/1500/abort	0	0.0
cell/tpg/0.30/1500/branch	0	0.0
cell/tpg/0.30/1500/n_solve_turbine	4619567317775286272	7.0
cell/tpg/0.30/1500/pi_c	4623092723414571930	12.262378419005291
cell/tpg/0.30/1500/tau_c	4612076412573131286	2.1733698277132687
cell/tpg/0.30/1500/tau_t	4605762360027398715	0.8423418054317787
cell/tpg/0.30/1500/pi_t	4601396903998828264	0.42883941292050887
cell/tpg/0.30/1500/mdot_air	4605494259537109292	0.8125766717085177
cell/tpg/0.30/1500/mdot_ratio	4605494259537109292	0.8125766717085177
cell/tpg/0.30/1500/thrust	4649552874963037400	720.9631739960996
cell/tpg/0.30/1500/V0	4636400701446642247	95.21676971889347
cell/tpg/0.30/1500/V9	4648856401916680832	641.7833557974809
cell/tpg/0.30/1500/M9	4607182418800017544	1.0000000000000302
cell/tpg/0.30/1500/T9	4652536144110092554	1096.2432187945255
cell/tpg/0.30/1500/p9	4684014207841684701	138947.36195621538
cell/tpg/0.30/1500/F_over_mdot	4651015598303556153	887.2555650412752
cell/tpg/0.30/1500/tsfc	4539789081273498421	3.1606231516870266e-05
cell/tpg/0.30/1500/eta_th	4595387340744963135	0.1726208191506959
cell/tpg/0.30/1500/eta_p	4601017156913277850	0.40775921502489043
cell/tpg/0.30/1500/s2/Tt	4643159780477212197	254.53811966178287
cell/tpg/0.30/1500/s2/pt	4677329147359971333	51632.62377585474
cell/tpg/0.30/1500/s3/Tt	4648077262587125441	553.2054692757885
cell/tpg/0.30/1500/s3/pt	4693685832727579195	633138.7715056607
cell/tpg/0.30/1500/s4/Tt	4654311885213007872	1500.0
cell/tpg/0.30/1500/s4/pt	4693468287902183480	607813.2206454342
cell/tpg/0.30/1500/s5/Tt	4653271803104156294	1263.512708147669
cell/tpg/0.30/1500/s5/pt	4688196025177778308	260654.2647069135
cell/tpg/0.30/1500/s9/Tt	4653271803104156294	1263.512708147669
cell/tpg/0.30/1500/s9/pt	4688016904930981649	255441.17941277524
cell/tpg/0.30/1500/s4/far	4583740009585235644	0.02804280480332609
cell/tpg/0.50/400/abort	4613937818241073152	3.0
cell/tpg/0.50/500/abort	0	0.0
cell/tpg/0.50/500/branch	4607182418800017408	1.0
cell/tpg/0.50/500/n_solve_turbine	4619567317775286272	7.0
cell/tpg/0.50/500/pi_c	4612139824745694487	2.2015304893217365
cell/tpg/0.50/500/tau_c	4608478705214121510	1.2878334046894309
cell/tpg/0.50/500/tau_t	4605886386068117913	0.8561114620377338
cell/tpg/0.50/500/pi_t	4602907468534904654	0.5253851786544403
cell/tpg/0.50/500/mdot_air	4598973821545394601	0.29433131640214555
cell/tpg/0.50/500/mdot_ratio	4598973821545394601	0.29433131640214555
cell/tpg/0.50/500/thrust	4626819742377606932	21.765788089133892
cell/tpg/0.50/500/V0	4639787586989050683	158.69461619815579
cell/tpg/0.50/500/V9	4642355678346652171	231.68416255463703
cell/tpg/0.50/500/M9	4603406522588253615	0.5807913087104931
cell/tpg/0.50/500/T9	4645788652510544556	402.5103134457411
cell/tpg/0.50/500/p9	4677104761256804352	50000.0
cell/tpg/0.50/500/F_over_mdot	4634904182518432530	73.94995665155537
cell/tpg/0.50/500/tsfc	4543397238462447885	5.605605566017151e-05
cell/tpg/0.50/500/eta_th	4590495792233149733	0.08092653727677097
cell/tpg/0.50/500/eta_p	4605537200689824001	0.8173440973532992
cell/tpg/0.50/500/s2/Tt	4643327343480941738	262.6010933301392
cell/tpg/0.50/500/s2/pt	4678142939019462431	57553.73739708796
cell/tpg/0.50/500/s3/Tt	4644657055315366514	338.1864600985201
cell/tpg/0.50/500/s3/pt	4683443604371715629	126706.30765410578
cell/tpg/0.50/500/s4/Tt	4647503709213818880	500.0
cell/tpg/0.50/500/s4/pt	4683095316725269997	121638.05534794154
cell/tpg/0.50/500/s5/Tt	4646238052249073282	428.05573101886705
cell/tpg/0.50/500/s5/pt	4679016101616051066	63906.83144015721
cell/tpg/0.50/500/s9/Tt	4646238052249073282	428.05573101886705
cell/tpg/0.50/500/s9/pt	4678840435855394132	62628.69481135407
cell/tpg/0.50/500/s4/far	4571429277111067611	0.004145342886126858
cell/tpg/0.50/600/abort	0	0.0
cell/tpg/0.50/600/branch	4607182418800017408	1.0
cell/tpg/0.50/600/n_solve_turbine	4619567317775286272	7.0
cell/tpg/0.50/600/pi_c	4614001300508426001	3.028191789948217
cell/tpg/0.50/600/tau_c	4609087334997702331	1.4229763645302416
cell/tpg/0.50/600/tau_t	4605622726744394143	0.8268393968522111
cell/tpg/0.50/600/pi_t	4601738124358363034	0.44778094790182765
cell/tpg/0.50/600/mdot_air	4600301495724287962	0.36803203853253097
cell/tpg/0.50/600/mdot_ratio	4600301495724287962	0.36803203853253097
cell/tpg/0.50/600/thrust	4633774671598393099	60.94932053382043
cell/tpg/0.50/600/V0	4639787586989050683	158.69461619815579
cell/tpg/0.50/600/V9	4644379445155574927	322.4061495054711
cell/tpg/0.50/600/M9	4605092983474951854	0.7680260793647073
cell/tpg/0.50/600/T9	4646574506507397286	447.1809413522809
cell/tpg/0.50/600/p9	4677104761256804352	50000.0
cell/tpg/0.50/600/F_over_mdot	4640030855936090001	165.60873552434762
cell/tpg/0.50/600/tsfc	4540368511937434231	3.553260642089479e-05
cell/tpg/0.50/600/eta_th	4594845305978976374	0.15757633221705064
cell/tpg/0.50/600/eta_p	4604139940644238918	0.6622170699535637
cell/tpg/0.50/600/s2/Tt	4643327343480941738	262.6010933301392
cell/tpg/0.50/600/s2/pt	4678142939019462431	57553.73739708796
cell/tpg/0.50/600/s3/Tt	4645281378934904052	373.67514910858813
cell/tpg/0.50/600/s3/pt	4685228357063829663	174283.75506669746
cell/tpg/0.50/600/s4/Tt	4648488871632306176	600.0
cell/tpg/0.50/600/s4/pt	4684988823294794290	167312.40486402955
cell/tpg/0.50/600/s5/Tt	4647435163690576962	496.1036381113264
cell/tpg/0.50/600/s5/pt	4679884828801926363	74919.30724574944
cell/tpg/0.50/600/s9/Tt	4647435163690576962	496.1036381113264
cell/tpg/0.50/600/s9/pt	4679781860490099333	73420.92110083446
cell/tpg/0.50/600/s4/far	4573434400298949223	0.0058845100192487015
cell/tpg/0.50/650/abort	0	0.0
cell/tpg/0.50/650/branch	4607182418800017408	1.0
cell/tpg/0.50/650/n_solve_turbine	4619567317775286272	7.0
cell/tpg/0.50/650/pi_c	4614875364448977881	3.4163541546663336
cell/tpg/0.50/650/tau_c	4609331609138928684	1.4772161197122484
cell/tpg/0.50/650/tau_t	4605574213659830532	0.8214533625044003
cell/tpg/0.50/650/pi_t	4601451909247240920	0.4318928175836567
cell/tpg/0.50/650/mdot_air	4600841603424309877	0.39801403874961433
cell/tpg/0.50/650/mdot_ratio	4600841603424309877	0.39801403874961433
cell/tpg/0.50/650/thrust	4635617656467600543	84.08903128626342
cell/tpg/0.50/650/V0	4639787586989050683	158.69461619815579
cell/tpg/0.50/650/V9	4645171762894256614	367.44419859620245
cell/tpg/0.50/650/M9	4605865769251955449	0.8538225356379306
cell/tpg/0.50/650/T9	4646990011401297767	470.79966007498155
cell/tpg/0.50/650/p9	4677104761256804352	50000.0
cell/tpg/0.50/650/F_over_mdot	4641637472365598583	211.2715208499537
cell/tpg/0.50/650/tsfc	4539918977203630306	3.248644057715786e-05
cell/tpg/0.50/650/eta_th	4595960177617712521	0.1885202362877119
cell/tpg/0.50/650/eta_p	4603628377646787042	0.6054221681218304
cell/tpg/0.50/650/s2/Tt	4643327343480941738	262.6010933301392
cell/tpg/0.50/650/s2/pt	4678142939019462431	57553.73739708796
cell/tpg/0.50/650/s3/Tt	4645531951812084994	387.9185681213422
cell/tpg/0.50/650/s3/pt	4685995960312468377	196623.9498731166
cell/tpg/0.50/650/s4/Tt	4648928676283416576	650.0
cell/tpg/0.50/650/s4/pt	4685725722413487455	188758.9918781919
cell/tpg/0.50/650/s5/Tt	4647907842942477643	533.9446856278604
cell/tpg/0.50/650/s5/pt	4680338675975795221	81523.65284652293
cell/tpg/0.50/650/s9/Tt	4647907842942477643	533.9446856278604
cell/tpg/0.50/650/s9/pt	4680226630720490813	79893.17978959247
cell/tpg/0.50/650/s4/far	4574563052446736466	0.006863459707737789
cell/tpg/0.50/900/abort	0	0.0
cell/tpg/0.50/900/branch	0	0.0
cell/tpg/0.50/900/n_solve_turbine	4619567317775286272	7.0
cell/tpg/0.50/900/pi_c	4617522410477959601	5.183757468227143
cell/tpg/0.50/900/tau_c	4610239299890277438	1.6787639539895873
cell/tpg/0.50/900/tau_t	4605622997537475949	0.8268694609236441
cell/tpg/0.50/900/pi_t	4601315705158243734	0.4243319718010182
cell/tpg/0.50/900/mdot_air	4602741400656161349	0.5069479403912928
cell/tpg/0.50/900/mdot_ratio	4602741400656161349	0.5069479403912928
cell/tpg/0.50/900/thrust	4641770465353343284	215.05140890391488
cell/tpg/0.50/900/V0	4639787586989050683	158.69461619815579
cell/tpg/0.50/900/V9	4647435620403282672	496.12959922295613
cell/tpg/0.50/900/M9	4607182418800017585	1.0000000000000393
cell/tpg/0.50/900/T9	4648786689088441298	633.8579248062981
cell/tpg/0.50/900/p9	4679009206182689228	63856.660559285054
cell/tpg/0.50/900/F_over_mdot	4646170363533342520	424.2080729984332
cell/tpg/0.50/900/tsfc	4539309709478372748	2.94377300031116e-05
cell/tpg/0.50/900/eta_th	4596719071680038789	0.20958377781886042
cell/tpg/0.50/900/eta_p	4603588321566894891	0.6009750499045813
cell/tpg/0.50/900/s2/Tt	4643327343480941738	262.6010933301392
cell/tpg/0.50/900/s2/pt	4678142939019462431	57553.73739708796
cell/tpg/0.50/900/s3/Tt	4646463047842201550	440.8452497608931
cell/tpg/0.50/900/s3/pt	4688869133940917878	298344.61605653854
cell/tpg/0.50/900/s4/Tt	4651127699538968576	900.0
cell/tpg/0.50/900/s4/pt	4688664113081893796	286410.83141427697
cell/tpg/0.50/900/s5/Tt	4649757114444937994	744.1825148312794
cell/tpg/0.50/900/s5/pt	4683088116126097437	121533.272839189
cell/tpg/0.50/900/s9/Tt	4649757114444937994	744.1825148312794
cell/tpg/0.50/900/s9/pt	4682921082067786985	119102.60738240521
cell/tpg/0.50/900/s4/far	4578352303813667548	0.012487722718068132
cell/tpg/0.50/1100/abort	0	0.0
cell/tpg/0.50/1100/branch	0	0.0
cell/tpg/0.50/1100/n_solve_turbine	4619567317775286272	7.0
cell/tpg/0.50/1100/pi_c	4619462641538934489	6.907028825816917
cell/tpg/0.50/1100/tau_c	4610924445023135294	1.830896734331318
cell/tpg/0.50/1100/tau_t	4605684308384804669	0.8336763323600064
cell/tpg/0.50/1100/pi_t	4601348491708423815	0.4261519909464159
cell/tpg/0.50/1100/mdot_air	4603627605350845917	0.6053364260482642
cell/tpg/0.50/1100/mdot_ratio	4603627605350845917	0.6053364260482642
cell/tpg/0.50/1100/thrust	4644832171886005585	348.1406846728251
cell/tpg/0.50/1100/V0	4639787586989050683	158.69461619815579
cell/tpg/0.50/1100/V9	4648042963486647623	549.3061130057694
cell/tpg/0.50/1100/M9	4607182418800016899	0.9999999999999435
cell/tpg/0.50/1100/T9	4650134257369525907	787.0587012967611
cell/tpg/0.50/1100/p9	4680641261548320917	85926.85244724371
cell/tpg/0.50/1100/F_over_mdot	4648270019015723403	575.1193380936032
cell/tpg/0.50/1100/tsfc	4539540443072507090	3.0219485828192356e-05
cell/tpg/0.50/1100/eta_th	4595992473738133449	0.18941663370014641
cell/tpg/0.50/1100/eta_p	4604009711021213561	0.6477586773564631
cell/tpg/0.50/1100/s2/Tt	4643327343480941738	262.6010933301392
cell/tpg/0.50/1100/s2/pt	4678142939019462431	57553.73739708796
cell/tpg/0.50/1100/s3/Tt	4647165859799148020	480.7954842099855
cell/tpg/0.50/1100/s3/pt	4690573045515823611	397525.32323518366
cell/tpg/0.50/1100/s4/Tt	4652552666608566272	1100.0
cell/tpg/0.50/1100/s4/pt	4690299868193803300	381624.3103057763
cell/tpg/0.50/1100/s5/Tt	4651277619845818357	917.0439655960059
cell/tpg/0.50/1100/s5/pt	4684827935701642839	162629.95963035777
cell/tpg/0.50/1100/s9/Tt	4651277619845818357	917.0439655960059
cell/tpg/0.50/1100/s9/pt	4684716177244368889	159377.3604377506
cell/tpg/0.50/1100/s4/far	4580666610780194730	0.01737981068703901
cell/tpg/0.50/1500/abort	0	0.0
cell/tpg/0.50/1500/branch	0	0.0
cell/tpg/0.50/1500/n_solve_turbine	4619567317775286272	7.0
cell/tpg/0.50/1500/pi_c	4622722483992611163	11.604701089589687
cell/tpg/0.50/1500/tau_c	4611992013358433993	2.135889047146382
cell/tpg/0.50/1500/tau_t	4605762360027398715	0.8423418054317787
cell/tpg/0.50/1500/pi_t	4601396903998828264	0.42883941292050887
cell/tpg/0.50/1500/mdot_air	4605897504107686490	0.8573458123895066
cell/tpg/0.50/1500/mdot_ratio	4605897504107686490	0.8573458123895066
cell/tpg/0.50/1500/thrust	4649493318140575984	714.1923471857135
cell/tpg/0.50/1500/V0	4639787586989050683	158.69461619815579
cell/tpg/0.50/1500/V9	4648856401916680835	641.7833557974812
cell/tpg/0.50/1500/M9	4607182418800017546	1.0000000000000306
cell/tpg/0.50/1500/T9	4652536144110092552	1096.243218794525
cell/tpg/0.50/1500/p9	4684276279696040279	146574.65677286193
cell/tpg/0.50/1500/F_over_mdot	4650538600207884816	833.027159945168
cell/tpg/0.50/1500/tsfc	4540057870029169501	3.342761497210939e-05
cell/tpg/0.50/1500/eta_th	4595186425339326881	0.1670442964172141
cell/tpg/0.50/1500/eta_p	4604156183040105757	0.6640203381402078
cell/tpg/0.50/1500/s2/Tt	4643327343480941738	262.6010933301392
cell/tpg/0.50/1500/s2/pt	4678142939019462431	57553.73739708796
cell/tpg/0.50/1500/s3/Tt	4648144828278023888	560.8867990125091
cell/tpg/0.50/1500/s3/pt	4693984377171994788	667893.9190819454
cell/tpg/0.50/1500/s4/Tt	4654311885213007872	1500.0
cell/tpg/0.50/1500/s4/pt	4693754890568822450	641178.1623186676
cell/tpg/0.50/1500/s5/Tt	4653271803104156293	1263.5127081476687
cell/tpg/0.50/1500/s5/pt	4688467431673838107	274962.4667061881
cell/tpg/0.50/1500/s9/Tt	4653271803104156293	1263.5127081476687
cell/tpg/0.50/1500/s9/pt	4688372955289667662	269463.21737206436
cell/tpg/0.50/1500/s4/far	4583683316503573603	0.027846111163956865
cell/tpg/0.85/400/abort	4613937818241073152	3.0
cell/tpg/0.85/500/abort	0	0.0
cell/tpg/0.85/500/branch	4607182418800017408	1.0
cell/tpg/0.85/500/n_solve_turbine	4619567317775286272	7.0
cell/tpg/0.85/500/pi_c	4612714401740734055	2.4566939330468816
cell/tpg/0.85/500/tau_c	4608677065653580305	1.3318782701018146
cell/tpg/0.85/500/tau_t	4605542005186528693	0.8178775036396276
cell/tpg/0.85/500/pi_t	4601497860852178682	0.43444364407467584
cell/tpg/0.85/500/mdot_air	4601684091467599629	0.44478151993119824
cell/tpg/0.85/500/mdot_ratio	4601684091467599629	0.44478151993119824
cell/tpg/0.85/500/thrust	4626384114620453554	20.218127397429903
cell/tpg/0.85/500/V0	4643453651052699634	269.7808475368648
cell/tpg/0.85/500/V9	4644236177386413865	314.2623196937953
cell/tpg/0.85/500/M9	4605650199247774989	0.8298894574319619
cell/tpg/0.85/500/T9	4645070207234875985	361.6714277123438
cell/tpg/0.85/500/p9	4677104761256804352	50000.0
cell/tpg/0.85/500/F_over_mdot	4631594224444585584	45.45631167535328
cell/tpg/0.85/500/tsfc	4544663735793421194	6.824119454144746e-05
cell/tpg/0.85/500/eta_th	4591797559555356116	0.09899218794949799
cell/tpg/0.85/500/eta_p	4606579674855621700	0.93308197949785
cell/tpg/0.85/500/s2/Tt	4643745586963694955	286.3754828060834
cell/tpg/0.85/500/s2/pt	4680086807681088516	77858.48677323764
cell/tpg/0.85/500/s3/Tt	4645417579988357721	381.41728263933834
cell/tpg/0.85/500/s3/pt	4685812153655504599	191274.4720920238
cell/tpg/0.85/500/s4/Tt	4647503709213818880	500.0
cell/tpg/0.85/500/s4/pt	4685549268022802229	183623.49320834284
cell/tpg/0.85/500/s5/Tt	4645901742794396310	408.938751819814
cell/tpg/0.85/500/s5/pt	4680218444838387412	79774.05952715437
cell/tpg/0.85/500/s9/Tt	4645901742794396310	408.938751819814
cell/tpg/0.85/500/s9/pt	4680108804205831161	78178.57833661129
cell/tpg/0.85/500/s4/far	4569299131418841266	0.0031019930081744524
cell/tpg/0.85/600/abort	0	0.0
cell/tpg/0.85/600/branch	4607182418800017408	1.0
cell/tpg/0.85/600/n_solve_turbine	4619567317775286272	7.0
cell/tpg/0.85/600/pi_c	4613849729158860615	2.9608805890838172
cell/tpg/0.85/600/tau_c	4609035837635923327	1.4115416531793412
cell/tpg/0.85/600/tau_t	4605519959232666494	0.8154299110818639
cell/tpg/0.85/600/pi_t	4601277318863794024	0.4222011044046128
cell/tpg/0.85/600/mdot_air	4602447604166919799	0.4871649888501461
cell/tpg/0.85/600/mdot_ratio	4602447604166919799	0.4871649888501461
cell/tpg/0.85/600/thrust	4633986483347295918	62.45433352913584
cell/tpg/0.85/600/V0	4643453651052699634	269.7808475368648
cell/tpg/0.85/600/V9	4645673141460098399	395.94427042217825
cell/tpg/0.85/600/M9	4606981880730356919	0.9777358017749042
cell/tpg/0.85/600/T9	4646011668891398647	415.18732699545166
cell/tpg/0.85/600/p9	4677104761256804352	50000.0
cell/tpg/0.85/600/F_over_mdot	4638714637318485648	128.19955242790866
cell/tpg/0.85/600/tsfc	4541044454495611218	4.0112971358712904e-05
cell/tpg/0.85/600/eta_th	4596108377614345086	0.192633612500483
cell/tpg/0.85/600/eta_p	4605522730010450502	0.8157375292110565
cell/tpg/0.85/600/s2/Tt	4643745586963694955	286.3754828060834
cell/tpg/0.85/600/s2/pt	4680086807681088516	77858.48677323764
cell/tpg/0.85/600/s3/Tt	4645818921783907637	404.230922430131
cell/tpg/0.85/600/s3/pt	4687160952403787998	230529.68218231847
cell/tpg/0.85/600/s4/Tt	4648488871632306176	600.0
cell/tpg/0.85/600/s4/pt	4686844114821154292	221308.49489502574
cell/tpg/0.85/600/s5/Tt	4647314733012703888	489.2579466452962
cell/tpg/0.85/600/s5/pt	4681157333720994654	93436.69095571103
cell/tpg/0.85/600/s9/Tt	4647314733012703888	489.2579466452962
cell/tpg/0.85/600/s9/pt	4681028915310786258	91567.95713659681
cell/tpg/0.85/600/s4/far	4572578880609748788	0.005142464974740513
cell/tpg/0.85/650/abort	0	0.0
cell/tpg/0.85/650/branch	0	0.0
cell/tpg/0.85/650/n_solve_turbine	4619567317775286272	7.0
cell/tpg/0.85/650/pi_c	4614396722225868219	3.2037943080046865
cell/tpg/0.85/650/tau_c	4609192829511223435	1.4464008521067935
cell/tpg/0.85/650/tau_t	4605535583109582683	0.8171645098704902
cell/tpg/0.85/650/pi_t	4601279906964121245	0.4223447728332788
cell/tpg/0.85/650/mdot_air	4602726133872685741	0.5052529869386341
cell/tpg/0.85/650/mdot_ratio	4602726133872685741	0.5052529869386341
cell/tpg/0.85/650/thrust	4635727296247530788	85.64710626985885
cell/tpg/0.85/650/V0	4643453651052699634	269.7808475368648
cell/tpg/0.85/650/V9	4646101676265638493	420.3036538699287
cell/tpg/0.85/650/M9	4607182418800017164	0.9999999999999729
cell/tpg/0.85/650/T9	4646594604311996006	448.3233692772686
cell/tpg/0.85/650/p9	4677490487941489516	52806.53100842875
cell/tpg/0.85/650/F_over_mdot	4640168235941921074	169.5133101316256
cell/tpg/0.85/650/tsfc	4540542427752419822	3.671110582362582e-05
cell/tpg/0.85/650/eta_th	4596267907398617572	0.19706145349080295
cell/tpg/0.85/650/eta_p	4606023200988639373	0.8713009695252524
cell/tpg/0.85/650/s2/Tt	4643745586963694955	286.3754828060834
cell/tpg/0.85/650/s2/pt	4680086807681088516	77858.48677323764
cell/tpg/0.85/650/s3/Tt	4645994541409242406	414.21374235321343
cell/tpg/0.85/650/s3/pt	4687810794513051063	249442.57675395694
cell/tpg/0.85/650/s4/Tt	4648928676283416576	650.0
cell/tpg/0.85/650/s4/pt	4687467963246046834	239464.87368379865
cell/tpg/0.85/650/s5/Tt	4647883321597105470	531.1569314158185
cell/tpg/0.85/650/s5/pt	4681686476902561089	101136.73767753413
cell/tpg/0.85/650/s9/Tt	4647883321597105470	531.1569314158185
