# slice T oracle (main) — rungs 46+47+48 readers — key	u64 bits (or an integer)	repr
E/flow/press/mf15	4581424536294065997	0.020009393050947556
E/flow/press/s16	4603759683083215833	0.6200000000000002
E/flow/press/mf16	4581465458191625234	0.02015136940370261
E/flow/press/s17	4603939827068310653	0.6400000000000002
E/flow/press/mf17	4581505825457862102	0.02029142149250681
E/flow/press/s18	4604119971053405473	0.6600000000000003
E/flow/press/mf18	4581545634463933990	0.020429536727283225
E/flow/press/s19	4604300115038500293	0.6800000000000003
E/flow/press/mf19	4581584882192344021	0.02056570463898651
E/flow/press/s20	4604480259023595113	0.7000000000000003
E/flow/press/mf20	4581623566217211711	0.020699916811153015
E/flow/press/s21	4604660403008689933	0.7200000000000003
E/flow/press/mf21	4581661684684030420	0.02083216680967033
E/flow/press/s22	4604840546993784753	0.7400000000000003
E/flow/press/mf22	4581699236289023433	0.020962450111154305
E/flow/press/s23	4605020690978879573	0.7600000000000003
E/flow/press/mf23	4581736220258204020	0.02109076403029904
E/flow/press/s24	4605200834963974393	0.7800000000000004
E/flow/press/mf24	4581772636326237962	0.021217107646541535
E/flow/press/s25	4605380978949069213	0.8000000000000004
E/flow/press/mf25	4581808484715200260	0.021341481730359227
E/flow/press/s26	4605561122934164033	0.8200000000000004
E/flow/press/mf26	4581843766113310941	0.02146388866949499
E/flow/press/s27	4605741266919258853	0.8400000000000004
E/flow/press/mf27	4581878481653728022	0.021584332395380455
E/flow/press/s28	4605921410904353673	0.8600000000000004
E/flow/press/mf28	4581912632893469045	0.021702818310005385
E/flow/press/s29	4606101554889448493	0.8800000000000004
E/flow/press/mf29	4581946221792526149	0.021819353213458532
E/flow/press/s30	4606281698874543313	0.9000000000000005
E/flow/press/mf30	4581979250693233176	0.021933945232342905
E/flow/press/s31	4606461842859638133	0.9200000000000005
E/flow/press/mf31	4582011722299937393	0.022046603749247887
E/flow/press/s32	4606641986844732953	0.9400000000000005
E/flow/press/mf32	4582043639659022403	0.022157339333439784
E/flow/press/s33	4606822130829827773	0.9600000000000005
E/flow/press/mf33	4582075006139323340	0.022266163672913383
E/flow/press/s34	4607002274814922593	0.9800000000000005
E/flow/press/mf34	4582105825412970189	0.022373089507928868
E/flow/press/s35	4607182418800017410	1.0000000000000004
E/flow/press/mf35	4582136101436689913	0.02247813056614054
E/flow/press/s36	4607272490792564820	1.0200000000000005
E/flow/press/mf36	4582165838433593678	0.02258130149940856
E/flow/press/s37	4607362562785112230	1.0400000000000005
E/flow/press/mf37	4582195040875470854	0.022682617822368932
E/flow/press/s38	4607452634777659640	1.0600000000000005
E/flow/press/mf38	4582223713465607414	0.022782095852822835
E/flow/press/s39	4607542706770207050	1.0800000000000005
E/flow/press/mf39	4582251861122142843	0.022879752653994317
E/flow/press/s40	4607632778762754460	1.1000000000000005
E/flow/press/mf40	4582279488961975840	0.02297560597869197
E/flow/press/s41	4607722850755301870	1.1200000000000006
E/flow/press/mf41	4582306602285226188	0.023069674215400224
E/flow/press/s42	4607812922747849280	1.1400000000000006
E/flow/press/mf42	4582333206560257216	0.02316197633631556
E/flow/press/s43	4607902994740396690	1.1600000000000006
E/flow/press/mf43	4582359307409260481	0.02325253184733334
E/flow/press/s44	4607993066732944100	1.1800000000000006
E/flow/press/mf44	4582384910594402176	0.023341360739983497
E/press/flow/n_engaged	46	46
E/press/flow/monotone	1	1
E/press/flow/Tt4_max	4654223924282785792	1480.0
E/press/flow/r	4602678819172646912	0.5
E/press/flow/s0	4599075939470750515	0.3
E/press/flow/mf0	4580727341674027770	0.01759051330153747
E/press/flow/s1	4599436227440940155	0.32
E/press/flow/mf1	4580775763268419386	0.017758509454608197
E/press/flow/s2	4599796515411129795	0.34
E/press/flow/mf2	4580823760968475666	0.01792503492876924
E/press/flow/s3	4600156803381319435	0.36000000000000004
E/press/flow/mf3	4580871321798447496	0.01809004470534739
E/press/flow/s4	4600517091351509075	0.38000000000000006
E/press/flow/mf4	4580918433513799040	0.018253496302575112
E/press/flow/s5	4600877379321698715	0.4000000000000001
E/press/flow/mf5	4580965084597876673	0.018415349764033587
E/press/flow/s6	4601237667291888355	0.4200000000000001
E/press/flow/mf6	4581011264256641090	0.018575567640376052
E/press/flow/s7	4601597955262077995	0.4400000000000001
E/press/flow/mf7	4581056962411600783	0.018734114964810863
E/press/flow/s8	4601958243232267635	0.46000000000000013
E/press/flow/mf8	4581102169691086177	0.018890959222827578
E/press/flow/s9	4602318531202457275	0.48000000000000015
E/press/flow/mf9	4581146877420003433	0.01904607031664832
E/press/flow/s10	4602678819172646913	0.5000000000000001
E/press/flow/mf10	4581191077608205476	0.019199420524881675
E/press/flow/s11	4602858963157741733	0.5200000000000001
E/press/flow/mf11	4581234762937615665	0.019350984457848944
E/press/flow/s12	4603039107142836553	0.5400000000000001
E/press/flow/mf12	4581277926748236120	0.019500739009040785
E/press/flow/s13	4603219251127931373	0.5600000000000002
E/press/flow/mf13	4581320563023169001	0.019648663303149325
E/press/flow/s14	4603399395113026193	0.5800000000000002
E/press/flow/mf14	4581362666372774261	0.019794738641104332
E/press/flow/s15	4603579539098121013	0.6000000000000002
E/press/flow/mf15	4581404232018082465	0.019938948442524865
E/press/flow/s16	4603759683083215833	0.6200000000000002
E/press/flow/mf16	4581445255773575730	0.020081278185978664
E/press/flow/s17	4603939827068310653	0.6400000000000002
E/press/flow/mf17	4581485734029443992	0.020221715347421204
E/press/flow/s18	4604119971053405473	0.6600000000000003
E/press/flow/mf18	4581525663733417814	0.02036024933716559
E/press/flow/s19	4604300115038500293	0.6800000000000003
E/press/flow/mf19	4581565042372272669	0.02049687143571265
E/press/flow/s20	4604480259023595113	0.7000000000000003
E/press/flow/mf20	4581603867953093466	0.020631574728749193
E/press/flow/s21	4604660403008689933	0.7200000000000003
E/press/flow/mf21	4581642138984381753	0.02076435404160046
E/press/flow/s22	4604840546993784753	0.7400000000000003
E/press/flow/mf22	4581679854457081726	0.020895205873400872
E/press/flow/s23	4605020690978879573	0.7600000000000003
E/press/flow/mf23	4581717013825595237	0.021024128331226594
E/press/flow/s24	4605200834963974393	0.7800000000000004
E/press/flow/mf24	4581753616988849762	0.021151121064411867
E/press/flow/s25	4605380978949069213	0.8000000000000004
E/press/flow/mf25	4581789664271477644	0.021276185199251382
E/press/flow/s26	4605561122934164033	0.8200000000000004
E/press/flow/mf26	4581825156405159294	0.021399323274271513
E/press/flow/s27	4605741266919258853	0.8400000000000004
E/press/flow/mf27	4581860094510177564	0.021520539176234185
E/press/flow/s28	4605921410904353673	0.8600000000000004
E/press/flow/mf28	4581894480077225528	0.02163983807701994
E/press/flow/s29	4606101554889448493	0.8800000000000004
E/press/flow/mf29	4581928314949504925	0.021757226371519434
E/press/flow/s30	4606281698874543313	0.9000000000000005
E/press/flow/mf30	4581961601305147986	0.021872711616646896
E/press/flow/s31	4606461842859638133	0.9200000000000005
E/press/flow/mf31	4581994341639991073	0.021986302471574185
E/press/flow/s32	4606641986844732953	0.9400000000000005
E/press/flow/mf32	4582026538750724450	0.022098008639269813
E/press/flow/s33	4606822130829827773	0.9600000000000005
E/press/flow/mf33	4582058195718438932	0.022207840809414917
E/press/flow/s34	4607002274814922593	0.9800000000000005
E/press/flow/mf34	4582089315892586353	0.022315810602754952
E/press/flow/s35	4607182418800017410	1.0000000000000004
E/press/flow/mf35	4582119902875368047	0.022421930516936358
E/press/flow/s36	4607272490792564820	1.0200000000000005
E/press/flow/mf36	4582149960506562090	0.022526213873865476
E/press/flow/s37	4607362562785112230	1.0400000000000005
E/press/flow/mf37	4582179492848797770	0.022628674768619107
E/press/flow/s38	4607452634777659640	1.0600000000000005
E/press/flow/mf38	4582208504173283028	0.022729328019926623
E/press/flow/s39	4607542706770207050	1.0800000000000005
E/press/flow/mf39	4582236998945988513	0.02282818912223628
E/press/flow/s40	4607632778762754460	1.1000000000000005
E/press/flow/mf40	4582264981814289806	0.02292527419937112
E/press/flow/s41	4607722850755301870	1.1200000000000006
E/press/flow/mf41	4582292457594067686	0.023020599959774034
E/press/flow/s42	4607812922747849280	1.1400000000000006
E/press/flow/mf42	4582319431257264540	0.023114183653335382
E/press/flow/s43	4607902994740396690	1.1600000000000006
E/press/flow/mf43	4582345907919893675	0.02320604302979194
E/press/flow/s44	4607993066732944100	1.1800000000000006
E/press/flow/mf44	4582371892830497095	0.02329619629868176
E/press/flow/s45	4608083138725491510	1.2000000000000006
E/press/flow/mf45	4582397391359046019	0.023384662090835128
E/tilted/n_engaged	46	46
E/tilted/monotone	1	1
E/tilted/Tt4_max	4654223924282785792	1480.0
E/tilted/r	4602678819172646912	0.5
E/tilted/s0	4599075939470750515	0.3
E/tilted/mf0	4580718608848017802	0.017560215224955246
E/tilted/s1	4599436227440940155	0.32
E/tilted/mf1	4580767599308464227	0.0177301850286259
E/tilted/s2	4599796515411129795	0.34
E/tilted/mf2	4580816163416394527	0.017898675624859025
E/tilted/s3	4600156803381319435	0.36000000000000004
E/tilted/mf3	4580864286485711550	0.018065636061019623
E/tilted/s4	4600517091351509075	0.38000000000000006
E/tilted/mf4	4580911954646195356	0.0182310182151154
E/tilted/s5	4600877379321698715	0.4000000000000001
E/tilted/mf5	4580959154844119645	0.01839477679793543
E/tilted/s6	4601237667291888355	0.4200000000000001
E/tilted/mf6	4581005874840160459	0.018556869345794518
E/tilted/s7	4601597955262077995	0.4400000000000001
E/tilted/mf7	4581052103204761526	0.01871725620445349
E/tilted/s8	4601958243232267635	0.46000000000000013
E/tilted/mf8	4581097829311126877	0.018875900504807464
E/tilted/s9	4602318531202457275	0.48000000000000015
E/tilted/mf9	4581143043326015460	0.019032768130948244
E/tilted/s10	4602678819172646913	0.5000000000000001
E/tilted/mf10	4581187736198514837	0.01918782768121526
E/tilted/s11	4602858963157741733	0.5200000000000001
E/tilted/mf11	4581231899646971519	0.019341050422851055
E/tilted/s12	4603039107142836553	0.5400000000000001
E/tilted/mf12	4581275526144254311	0.01949241024087325
E/tilted/s13	4603219251127931373	0.5600000000000002
E/tilted/mf13	4581318608901524596	0.019641883581766398
E/tilted/s14	4603399395113026193	0.5800000000000002
E/tilted/mf14	4581361141850683479	0.019789449392583282
E/tilted/s15	4603579539098121013	0.6000000000000002
E/tilted/mf15	4581403119625660867	0.019935089056028376
E/tilted/s16	4603759683083215833	0.6200000000000002
E/tilted/mf16	4581444537542705691	0.020078786322075808
E/tilted/s17	4603939827068310653	0.6400000000000002
E/tilted/mf17	4581485391579829677	0.02022052723665062
E/tilted/s18	4604119971053405473	0.6600000000000003
E/tilted/mf18	4581525678355549902	0.020360300067877195
E/tilted/s19	4604300115038500293	0.6800000000000003
E/tilted/mf19	4581565395107067509	0.020498095230371455
E/tilted/s20	4604480259023595113	0.7000000000000003
E/tilted/mf20	4581604539668011852	0.02063390520802537
E/tilted/s21	4604660403008689933	0.7200000000000003
E/tilted/mf21	4581643110445870910	0.020767724475702957
E/tilted/s22	4604840546993784753	0.7400000000000003
E/tilted/mf22	4581681106399220466	0.020899549420238146
E/tilted/s23	4605020690978879573	0.7600000000000003
E/tilted/mf23	4581718527014855803	0.021029378261094394
E/tilted/s24	4605200834963974393	0.7800000000000004
E/tilted/mf24	4581755372284921390	0.021157210971017353
E/tilted/s25	4605380978949069213	0.8000000000000004
E/tilted/mf25	4581791642684125775	0.021283049196983147
E/tilted/s26	4605561122934164033	0.8200000000000004
E/tilted/mf26	4581827339147120438	0.021406896181715505
E/tilted/s27	4605741266919258853	0.8400000000000004
E/tilted/mf27	4581862463046114004	0.02152875668601946
E/tilted/s28	4605921410904353673	0.8600000000000004
E/tilted/mf28	4581897016168785206	0.02164863691215154
E/tilted/s29	4606101554889448493	0.8800000000000004
E/tilted/mf29	4581931000696551018	0.02176654442842222
E/tilted/s30	4606281698874543313	0.9000000000000005
E/tilted/mf30	4581964419183239426	0.02188248809520222
E/tilted/s31	4606461842859638133	0.9200000000000005
E/tilted/mf31	4581997274534209848	0.021996477992481916
E/tilted/s32	4606641986844732953	0.9400000000000005
E/tilted/mf32	4582029569985958080	0.022108525349111785
E/tilted/s33	4606822130829827773	0.9600000000000005
E/tilted/mf33	4582061309086236931	0.022218642473831995
E/tilted/s34	4607002274814922593	0.9800000000000005
E/tilted/mf34	4582092495674718529	0.022326842688181307
E/tilted/s35	4607182418800017410	1.0000000000000004
E/tilted/mf35	4582123133864219196	0.022433140261357773
E/tilted/s36	4607272490792564820	1.0200000000000005
E/tilted/mf36	4582153228022503477	0.02253755034708878
E/tilted/s37	4607362562785112230	1.0400000000000005
E/tilted/mf37	4582182782754679536	0.022640088922552815
E/tilted/s38	4607452634777659640	1.0600000000000005
E/tilted/mf38	4582211802886194608	0.022740772729383074
E/tilted/s39	4607542706770207050	1.0800000000000005
E/tilted/mf39	4582240293446435631	0.022839619216770742
E/tilted/s40	4607632778762754460	1.1000000000000005
E/tilted/mf40	4582268259652937125	0.022936646486675056
E/tilted/s41	4607722850755301870	1.1200000000000006
E/tilted/mf41	4582295706896195645	0.023031873241137858
E/tilted/s42	4607812922747849280	1.1400000000000006
E/tilted/mf42	4582322640725087730	0.023125318731691942
E/tilted/s43	4607902994740396690	1.1600000000000006
E/tilted/mf43	4582349066832885901	0.023217002710844304
E/tilted/s44	4607993066732944100	1.1800000000000006
E/tilted/mf44	4582374991043865704	0.023306945385609984
E/tilted/s45	4608083138725491510	1.2000000000000006
E/tilted/mf45	4582400419300494695	0.02339516737306493
E/hp-only/n_engaged	41	41
E/hp-only/monotone	1	1
E/hp-only/Tt4_max	4654223924282785792	1480.0
E/hp-only/r	4602678819172646912	0.5
E/hp-only/s0	4599075939470750515	0.3
E/hp-only/mf0	4580767392912727147	0.01772946894956499
E/hp-only/s1	4599436227440940155	0.32
E/hp-only/mf1	4580817701860234423	0.017904013174150104
E/hp-only/s2	4599796515411129795	0.34
E/hp-only/mf2	4580867666423325562	0.01807736257527235
E/hp-only/s3	4600156803381319435	0.36000000000000004
E/hp-only/mf3	4580917267173082294	0.018249449745330458
E/hp-only/s4	4600517091351509075	0.38000000000000006
E/hp-only/mf4	4580966485218813999	0.018420209144075435
E/hp-only/s5	4600877379321698715	0.4000000000000001
E/hp-only/mf5	4581015302239469001	0.01858957720759039
E/hp-only/s6	4601237667291888355	0.4200000000000001
E/hp-only/mf6	4581063700513064634	0.018757492450396575
E/hp-only/s7	4601597955262077995	0.4400000000000001
E/hp-only/mf7	4581111662944031876	0.018923895560324158
E/hp-only/s8	4601958243232267635	0.46000000000000013
E/hp-only/mf8	4581159173088383658	0.019088729485832324
E/hp-only/s9	4602318531202457275	0.48000000000000015
E/hp-only/mf9	4581206215176630100	0.019251939515512476
E/hp-only/s10	4602678819172646913	0.5000000000000001
E/hp-only/mf10	4581252774134377620	0.019413473349555746
E/hp-only/s11	4602858963157741733	0.5200000000000001
E/hp-only/mf11	4581298835600563621	0.01957328116301728
E/hp-only/s12	4603039107142836553	0.5400000000000001
E/hp-only/mf12	4581344385943292721	0.0197313156607592
E/hp-only/s13	4603219251127931373	0.5600000000000002
E/hp-only/mf13	4581389412273254951	0.019887532124004317
E/hp-only/s14	4603399395113026193	0.5800000000000002
E/hp-only/mf14	4581433902454720550	0.020041888448482002
E/hp-only/s15	4603579539098121013	0.6000000000000002
E/hp-only/mf15	4581477845114119765	0.020194345174195345
E/hp-only/s16	4603759683083215833	0.6200000000000002
E/hp-only/mf16	4581521229646229631	0.020344865506885853
E/hp-only/s17	4603939827068310653	0.6400000000000002
E/hp-only/mf17	4581564046218002392	0.02049341533131596
E/hp-only/s18	4604119971053405473	0.6600000000000003
E/hp-only/mf18	4581606285770082635	0.020639963216532647
E/hp-only/s19	4604300115038500293	0.6800000000000003
E/hp-only/mf19	4581647940016071426	0.020784480413314384
E/hp-only/s20	4604480259023595113	0.7000000000000003
E/hp-only/mf20	4581689001439606680	0.020926940844041647
E/hp-only/s21	4604660403008689933	0.7200000000000003
E/hp-only/mf21	4581729463289338330	0.021067321085263525
E/hp-only/s22	4604840546993784753	0.7400000000000003
E/hp-only/mf22	4581769319571886214	0.021205600343265484
E/hp-only/s23	4605020690978879573	0.7600000000000003
E/hp-only/mf23	4581808565042875851	0.021341760422968464
E/hp-only/s24	4605200834963974393	0.7800000000000004
E/hp-only/mf24	4581847195196154520	0.021475785690514643
E/hp-only/s25	4605380978949069213	0.8000000000000004
E/hp-only/mf25	4581885206251295726	0.02160766302991484
E/hp-only/s26	4605561122934164033	0.8200000000000004
E/hp-only/mf26	4581922595139504866	0.021737381794148976
E/hp-only/s27	4605741266919258853	0.8400000000000004
E/hp-only/mf27	4581959359488042761	0.021864933751124336
E/hp-only/s28	4605921410904353673	0.8600000000000004
E/hp-only/mf28	4581995497603286521	0.021990313024906148
E/hp-only/s29	4606101554889448493	0.8800000000000004
E/hp-only/mf29	4582031008452548926	0.022113516032640883
E/hp-only/s30	4606281698874543313	0.9000000000000005
E/hp-only/mf30	4582065891644778528	0.022234541417596287
E/hp-only/s31	4606461842859638133	0.9200000000000005
E/hp-only/mf31	4582100147410262670	0.02235338997874208
E/hp-only/s32	4606641986844732953	0.9400000000000005
E/hp-only/mf32	4582133776579454719	0.02247006459729217
E/hp-only/s33	4606822130829827773	0.9600000000000005
E/hp-only/mf33	4582166780561045354	0.02258457016062413
E/hp-only/s34	4607002274814922593	0.9800000000000005
E/hp-only/mf34	4582199161319395461	0.022696913483983856
E/hp-only/s35	4607182418800017410	1.0000000000000004
E/hp-only/mf35	4582230921351445141	0.022807103230372567
E/hp-only/s36	4607272490792564820	1.0200000000000005
E/hp-only/mf36	4582262063663209868	0.022915149829001488
E/hp-only/s37	4607362562785112230	1.0400000000000005
E/hp-only/mf37	4582292591745971018	0.023021065392686148
E/hp-only/s38	4607452634777659640	1.0600000000000005
E/hp-only/mf38	4582322509552263151	0.023124863634535527
E/hp-only/s39	4607542706770207050	1.0800000000000005
E/hp-only/mf39	4582351821471755979	0.02322655978427583
E/hp-only/s40	4607632778762754460	1.1000000000000005
E/hp-only/mf40	4582380532307123400	0.02332617050452937
F/flow/press/m0.15/margin	4594572339843380019	0.15
F/flow/press/m0.15/r	4602678819172646912	0.5
F/flow/press/m0.15/rho	4607182418800017408	1.0
F/flow/press/m0.15/s_lp_bare	4597814931575086775	0.23999999999999996
F/flow/press/m0.15/s_hp_bare	4600877379321698715	0.4000000000000001
F/flow/press/m0.15/relief_lp	4581123619669440416	0.018965378784848164
F/flow/press/m0.15/relief_hp	4587902604910232608	0.05371941693170634
F/flow/press/m0.15/min_phi_lp_bare	4604799708185174898	0.7354659814383082
F/flow/press/m0.15/min_phi_lp_lim	4604970533130831663	0.7544313602231564
F/flow/press/m0.15/min_phi_hp_bare	4605932210771652934	0.861199026133854
F/flow/press/m0.15/min_phi_hp_lim	4606416072263805320	0.9149184430655604
F/flow/press/m0.15/fuel_removed	4578081782279309305	0.012018442661659622
F/flow/press/m0.15/Tt4_peak_bare	4655171289185402739	1695.4058398939349
F/flow/press/m0.15/Tt4_peak_lim	4654265627540474752	1489.482222978695
F/flow/press/m0.15/nu_hp_end	4606812608473103473	0.9589428060315993
F/flow/press/m0.15/nu_hp_end_bare	4606813663167209198	0.9590599005996105
F/flow/press/m0.15/s_eng	4590429028186199163	0.08
F/flow/press/m0.15/n_engaged	103	103
F/flow/press/m0.25/margin	4598175219545276416	0.25
F/flow/press/m0.25/r	4602678819172646912	0.5
F/flow/press/m0.25/rho	4607182418800017408	1.0
F/flow/press/m0.25/s_lp_bare	4597814931575086775	0.23999999999999996
F/flow/press/m0.25/s_hp_bare	4600877379321698715	0.4000000000000001
F/flow/press/m0.25/relief_lp	4576052434692441920	0.008498085761803886
F/flow/press/m0.25/relief_hp	4585311062651845440	0.03573698015326565
F/flow/press/m0.25/min_phi_lp_bare	4604799708185174898	0.7354659814383082
F/flow/press/m0.25/min_phi_lp_lim	4604876252136915343	0.7439640672001121
F/flow/press/m0.25/min_phi_hp_bare	4605932210771652934	0.861199026133854
F/flow/press/m0.25/min_phi_hp_lim	4606254100872656122	0.8969360062871197
F/flow/press/m0.25/fuel_removed	4571388550303625030	0.004110018011640742
F/flow/press/m0.25/Tt4_peak_bare	4655171289185402739	1695.4058398939349
F/flow/press/m0.25/Tt4_peak_lim	4654514725101638167	1546.120451004366
F/flow/press/m0.25/nu_hp_end	4606813571500910231	0.959049723596041
F/flow/press/m0.25/nu_hp_end_bare	4606813663167209198	0.9590599005996105
F/flow/press/m0.25/s_eng	4594212051873190380	0.14
F/flow/press/m0.25/n_engaged	50	50
F/flow/press/m0.35/margin	4599976659396224614	0.35
F/flow/press/m0.35/r	4602678819172646912	0.5
F/flow/press/m0.35/rho	4607182418800017408	1.0
F/flow/press/m0.35/s_lp_bare	4597814931575086775	0.23999999999999996
F/flow/press/m0.35/s_hp_bare	4600877379321698715	0.4000000000000001
F/flow/press/m0.35/relief_lp	4566025086351057408	0.0018176136490258843
F/flow/press/m0.35/relief_hp	4580970153970116896	0.018432937682100747
F/flow/press/m0.35/min_phi_lp_bare	4604799708185174898	0.7354659814383082
F/flow/press/m0.35/min_phi_lp_lim	4604816079793479811	0.7372835950873341
F/flow/press/m0.35/min_phi_hp_bare	4605932210771652934	0.861199026133854
F/flow/press/m0.35/min_phi_hp_lim	4606098239914205839	0.8796319638159548
F/flow/press/m0.35/fuel_removed	4563492995191495072	0.0012685539018001193
F/flow/press/m0.35/Tt4_peak_bare	4655171289185402739	1695.4058398939349
F/flow/press/m0.35/Tt4_peak_lim	4654783052197923669	1607.1309691078106
F/flow/press/m0.35/nu_hp_end	4606813643766620302	0.9590577467015622
F/flow/press/m0.35/nu_hp_end_bare	4606813663167209198	0.9590599005996105
F/flow/press/m0.35/s_eng	4596373779694328217	0.19999999999999998
F/flow/press/m0.35/n_engaged	27	27
F/flow/press/m0.42/margin	4601237667291888353	0.42
F/flow/press/m0.42/r	4602678819172646912	0.5
F/flow/press/m0.42/rho	4607182418800017408	1.0
F/flow/press/m0.42/s_lp_bare	4597814931575086775	0.23999999999999996
F/flow/press/m0.42/s_hp_bare	4600877379321698715	0.4000000000000001
F/flow/press/m0.42/relief_lp	0	0.0
F/flow/press/m0.42/relief_hp	4575288683123156864	0.007492843992375486
F/flow/press/m0.42/min_phi_lp_bare	4604799708185174898	0.7354659814383082
F/flow/press/m0.42/min_phi_lp_lim	4604799708185174898	0.7354659814383082
F/flow/press/m0.42/min_phi_hp_bare	4605932210771652934	0.861199026133854
F/flow/press/m0.42/min_phi_hp_lim	4605999700310476949	0.8686918701262295
F/flow/press/m0.42/fuel_removed	4555504752383821270	0.00037237621512894775
F/flow/press/m0.42/Tt4_peak_bare	4655171289185402739	1695.4058398939349
F/flow/press/m0.42/Tt4_peak_lim	4654975927003125786	1650.9856224670134
F/flow/press/m0.42/nu_hp_end	4606813657888958454	0.95905931459606
F/flow/press/m0.42/nu_hp_end_bare	4606813663167209198	0.9590599005996105
F/flow/press/m0.42/s_eng	4598715651500560875	0.27999999999999997
F/flow/press/m0.42/n_engaged	16	16
F/flow/press/m0.45/margin	4601778099247172813	0.45
F/flow/press/m0.45/r	4602678819172646912	0.5
F/flow/press/m0.45/rho	4607182418800017408	1.0
F/flow/press/m0.45/s_lp_bare	4597814931575086775	0.23999999999999996
F/flow/press/m0.45/s_hp_bare	4600877379321698715	0.4000000000000001
F/flow/press/m0.45/relief_lp	0	0.0
F/flow/press/m0.45/relief_hp	4569950921824185088	0.003384662037566044
F/flow/press/m0.45/min_phi_lp_bare	4604799708185174898	0.7354659814383082
F/flow/press/m0.45/min_phi_lp_lim	4604799708185174898	0.7354659814383082
F/flow/press/m0.45/min_phi_hp_bare	4605932210771652934	0.861199026133854
F/flow/press/m0.45/min_phi_hp_lim	4605962697097035249	0.8645836881714201
F/flow/press/m0.45/fuel_removed	4549737017186709484	0.0001519236442887312
F/flow/press/m0.45/Tt4_peak_bare	4655171289185402739	1695.4058398939349
F/flow/press/m0.45/Tt4_peak_lim	4655072390508732075	1672.9188842828542
F/flow/press/m0.45/nu_hp_end	4606813661011894078	0.9590596613115634
F/flow/press/m0.45/nu_hp_end_bare	4606813663167209198	0.9590599005996105
F/flow/press/m0.45/s_eng	4599436227440940155	0.32
F/flow/press/m0.45/n_engaged	12	12
F/flow/press/m0.48/margin	4602318531202457272	0.48
F/flow/press/m0.48/r	4602678819172646912	0.5
F/flow/press/m0.48/rho	4607182418800017408	1.0
F/flow/press/m0.48/s_lp_bare	4597814931575086775	0.23999999999999996
F/flow/press/m0.48/s_hp_bare	4600877379321698715	0.4000000000000001
F/flow/press/m0.48/relief_lp	0	0.0
F/flow/press/m0.48/relief_hp	4535367859681067008	1.608222339732901e-05
F/flow/press/m0.48/min_phi_lp_bare	4604799708185174898	0.7354659814383082
F/flow/press/m0.48/min_phi_lp_lim	4604799708185174898	0.7354659814383082
F/flow/press/m0.48/min_phi_hp_bare	4605932210771652934	0.861199026133854
F/flow/press/m0.48/min_phi_hp_lim	4605932355627443533	0.8612151083572513
F/flow/press/m0.48/fuel_removed	4536212916280233966	1.8945386524485347e-05
F/flow/press/m0.48/Tt4_peak_bare	4655171289185402739	1695.4058398939349
F/flow/press/m0.48/Tt4_peak_lim	4655133118972812271	1686.7269383647906
F/flow/press/m0.48/nu_hp_end	4606813662903720570	0.9590598713464964
F/flow/press/m0.48/nu_hp_end_bare	4606813663167209198	0.9590599005996105
F/flow/press/m0.48/s_eng	4600877379321698715	0.4000000000000001
F/flow/press/m0.48/n_engaged	6	6
F/tilted/m0.15/margin	4594572339843380019	0.15
F/tilted/m0.15/r	4602678819172646912	0.5
F/tilted/m0.15/rho	4607182418800017408	1.0
F/tilted/m0.15/s_lp_bare	4597814931575086775	0.23999999999999996
F/tilted/m0.15/s_hp_bare	4600517091351509075	0.38000000000000006
F/tilted/m0.15/relief_lp	4582088749102509152	0.02231384415464921
F/tilted/m0.15/relief_hp	4588909067336066240	0.06070315292283501
F/tilted/m0.15/min_phi_lp_bare	4604816885288509782	0.7373730230001836
F/tilted/m0.15/min_phi_lp_lim	4605017870528949945	0.7596868671548328
F/tilted/m0.15/min_phi_hp_bare	4605824469892413622	0.8492373856513697
F/tilted/m0.15/min_phi_hp_lim	4606371235286180610	0.9099405385742048
F/tilted/m0.15/fuel_removed	4577998046090363492	0.01187318352890649
F/tilted/m0.15/Tt4_peak_bare	4655202117448282611	1702.4153753324615
F/tilted/m0.15/Tt4_peak_lim	4654272079023083968	1490.9491202916106
F/tilted/m0.15/nu_hp_end	4606819784950720532	0.9597395551002159
F/tilted/m0.15/nu_hp_end_bare	4606819587711889355	0.9597176571910436
F/tilted/m0.15/s_eng	4590429028186199163	0.08
F/tilted/m0.15/n_engaged	101	101
F/tilted/m0.25/margin	4598175219545276416	0.25
F/tilted/m0.25/r	4602678819172646912	0.5
F/tilted/m0.25/rho	4607182418800017408	1.0
F/tilted/m0.25/s_lp_bare	4597814931575086775	0.23999999999999996
F/tilted/m0.25/s_hp_bare	4600517091351509075	0.38000000000000006
F/tilted/m0.25/relief_lp	4577066862337376448	0.010257837212151677
F/tilted/m0.25/relief_hp	4586025733450745088	0.04069600500305093
F/tilted/m0.25/min_phi_lp_bare	4604816885288509782	0.7373730230001836
F/tilted/m0.25/min_phi_lp_lim	4604909279672202329	0.7476308602123353
F/tilted/m0.25/min_phi_hp_bare	4605824469892413622	0.8492373856513697
F/tilted/m0.25/min_phi_hp_lim	4606191026918348038	0.8899333906544207
F/tilted/m0.25/fuel_removed	4571387816209614776	0.004109381286584161
F/tilted/m0.25/Tt4_peak_bare	4655202117448282611	1702.4153753324615
F/tilted/m0.25/Tt4_peak_lim	4654550377000039313	1554.2267541803633
F/tilted/m0.25/nu_hp_end	4606819696842988438	0.9597297731769341
F/tilted/m0.25/nu_hp_end_bare	4606819587711889355	0.9597176571910436
