# phase-4G NO-march oracle — key	u64 bits	repr
# pypy 3.11.15
r27/hot/mid/Da_entry	4656557344571588842	2010.5583474189575
r27/hot/mid/Da_exit	4601636311316087930	0.4421291887147799
r27/hot/mid/x_no_relaxed	4556376671986270696	0.000419643071489366
r27/hot/mid/max_a	4614058697570118129	3.0536812057227896
r27/hot/mid/relaxed_fraction	4604325160634226331	0.6827806197040504
r27/vhot/anchored/Da_entry	4574159791554297519	0.006513686639209189
r27/vhot/anchored/Da_exit	4520944526156286223	1.765576551776357e-06
r27/vhot/anchored/x_no_relaxed	4562788423940920723	0.0011157743656914118
r27/vhot/anchored/max_a	4619087686523952699	6.5740018731517535
r27/vhot/anchored/relaxed_fraction	13787880368630598124	-0.0014887199279064412
r27/vhot/T9_frozen	4653538520191151364	1324.1571525212503
r27/vhot/x_no_frozen	4562781938487608112	0.0011143680571771945
r27/vhot/x_no_e_entry	4570208467015054063	0.0034963544597473788
r27/vhot/x_no_e_exit	4550393781942995254	0.0001697252886781548
r27/vhot/max_a_frozen	4619078357551013659	6.565716080709332
r27/vhot/slow/Da_entry	4394763115836755232	6.51368663920919e-15
r27/vhot/slow/Da_exit	4341550139949433214	1.765576551776357e-18
r27/vhot/slow/x_no_relaxed	4562781938487608112	0.0011143680571771945
r27/vhot/slow/max_a	4619078357551013659	6.565716080709332
r27/vhot/slow/relaxed_fraction	0	0.0
r27/vhot/fast/Da_entry	4753624102729898200	6513686639.20919
r27/vhot/fast/Da_exit	4700333905268520737	1765576.5517763572
r27/vhot/fast/x_no_relaxed	4550455278105964298	0.0001713921455154188
r27/vhot/fast/max_a	4607226648248025107	1.0098209103089217
r27/vhot/fast/relaxed_fraction	4607166525266331421	0.9982354632959162
r27/vhot/mid/Da_entry	4663883888900592543	6513.68663920919
r27/vhot/mid/Da_exit	4610630269073320999	1.765576551776357
r27/vhot/mid/x_no_relaxed	4554590384762846180	0.000322808247073368
r27/vhot/mid/max_a	4611244420165605249	1.9019454884268898
r27/vhot/mid/relaxed_fraction	4605722767856029568	0.8379461914068855
census/no_frozen_from_entry	4617315517961601024	5.0
r28/cold/coupled/T9_pool	4649287323852613110	690.7735079984984
r28/cold/coupled/s_freeze_pool	0	0.0
r28/cold/coupled/Da_entry	4444711248898664095	1.4000057617859898e-11
r28/cold/coupled/Da_exit_frozen	4366219697479170465	8.30184666929036e-17
r28/cold/coupled/Da_exit_depletion	4366014650180140184	8.049106360030749e-17
r28/cold/coupled/Da_exit_heat	4366219664886094263	8.30180649522224e-17
r28/cold/coupled/Da_exit_coupled	4366014618579323272	8.049067409016632e-17
r28/cold/coupled/x_radical_entry	4492975861915491206	2.4453553508628384e-08
r28/cold/coupled/x_radical_exit_pool	4492750862322686451	2.3709092304626708e-08
r28/cold/coupled/x_no_relaxed	4556072932954867670	0.0004031773456035758
r28/cold/coupled/x_no_e_exit	4507411968441752475	2.2012111747343714e-07
r28/cold/coupled/max_a	4655770347503161261	1831.6159314075296
r28/cold/coupled/a_entry	4620810834837893590	8.208930039073419
r28/cold/coupled/a_exit	4655770347503171561	1831.6159314098716
r28/cold/coupled/beta_max	4585923840230303453	0.03998897875687899
r28/cold/coupled/tau_ratio_min	4607367265830591321	1.0410442858753497
r28/cold/coupled/depletion_factor	4606908204831018536	0.9695561337943603
r28/cold/coupled/heat_release_factor	4607182375212626452	0.9999951608274977
r28/cold/coupled/net_factor	4606908162570596331	0.9695514419449841
r28/cold/coupled/channel_ratio	4549906676368975755	0.00015652226563861132
r28/cold/uncoupled/T9_pool	4649287323852613110	690.7735079984984
r28/cold/uncoupled/s_freeze_pool	0	0.0
r28/cold/uncoupled/Da_entry	4444711248898664095	1.4000057617859898e-11
r28/cold/uncoupled/Da_exit_frozen	4366219697479170465	8.30184666929036e-17
r28/cold/uncoupled/Da_exit_depletion	4366014650180140184	8.049106360030749e-17
r28/cold/uncoupled/Da_exit_heat	4366219664886094263	8.30180649522224e-17
r28/cold/uncoupled/Da_exit_coupled	4366219697479170465	8.30184666929036e-17
r28/cold/uncoupled/x_radical_entry	4492975861915491206	2.4453553508628384e-08
r28/cold/uncoupled/x_radical_exit_pool	4492750862322686451	2.3709092304626708e-08
r28/cold/uncoupled/x_no_relaxed	4556072932954867622	0.0004031773456035732
r28/cold/uncoupled/x_no_e_exit	4507411968441752475	2.2012111747343714e-07
r28/cold/uncoupled/max_a	4655770347503161209	1831.6159314075178
r28/cold/uncoupled/a_entry	4620810834837893590	8.208930039073419
r28/cold/uncoupled/a_exit	4655770347503171561	1831.6159314098716
r28/cold/uncoupled/beta_max	4585923840230303453	0.03998897875687899
r28/cold/uncoupled/tau_ratio_min	4607367265830591321	1.0410442858753497
r28/cold/uncoupled/depletion_factor	4606908204831018536	0.9695561337943603
r28/cold/uncoupled/heat_release_factor	4607182375212626452	0.9999951608274977
r28/cold/uncoupled/net_factor	4607182418800017408	1.0
r28/cold/uncoupled/channel_ratio	4549906676368975755	0.00015652226563861132
r28/dp/coupled/T9_pool	4650351206863954256	811.7230032636235
r28/dp/coupled/s_freeze_pool	0	0.0
r28/dp/coupled/Da_entry	4486089427844863104	8.284707845541634e-09
r28/dp/coupled/Da_exit_frozen	4414481076485558820	1.3775508901549354e-13
r28/dp/coupled/Da_exit_depletion	4413825668883269876	1.2121027511372108e-13
r28/dp/coupled/Da_exit_heat	4414483422611794937	1.378143135680179e-13
r28/dp/coupled/Da_exit_coupled	4413827733232009857	1.212623866022239e-13
r28/dp/coupled/x_radical_entry	4513009846880026777	5.195085874803463e-07
r28/dp/coupled/x_radical_exit_pool	4512234255613827799	4.5711341308715973e-07
r28/dp/coupled/x_no_relaxed	4558020853505827297	0.0005292674105251105
r28/dp/coupled/x_no_e_exit	4522103537436887460	2.1146648411945373e-06
r28/dp/coupled/max_a	4643010112520273244	250.28430047862173
r28/dp/coupled/a_entry	4611886313578472574	2.08894891538199
r28/dp/coupled/a_exit	4643010112525366003	250.28430062336665
r28/dp/coupled/beta_max	4592066694844636929	0.10272719038573187
r28/dp/coupled/tau_ratio_min	4607693044640423068	1.1133817129973869
r28/dp/coupled/depletion_factor	4606100626203381559	0.8798968951345846
r28/dp/coupled/heat_release_factor	4607184355016491050	1.0004299264219392
r28/dp/coupled/net_factor	4606104033544364463	0.8802751859757815
r28/dp/coupled/channel_ratio	4569892617033447795	0.00335937636525257
r28/dp/uncoupled/T9_pool	4650351206863954256	811.7230032636235
r28/dp/uncoupled/s_freeze_pool	0	0.0
r28/dp/uncoupled/Da_entry	4486089427844863104	8.284707845541634e-09
r28/dp/uncoupled/Da_exit_frozen	4414481076485558820	1.3775508901549354e-13
r28/dp/uncoupled/Da_exit_depletion	4413825668883269876	1.2121027511372108e-13
r28/dp/uncoupled/Da_exit_heat	4414483422611794937	1.378143135680179e-13
r28/dp/uncoupled/Da_exit_coupled	4414481076485558820	1.3775508901549354e-13
r28/dp/uncoupled/x_radical_entry	4513009846880026777	5.195085874803463e-07
r28/dp/uncoupled/x_radical_exit_pool	4512234255613827799	4.5711341308715973e-07
r28/dp/uncoupled/x_no_relaxed	4558020853505745319	0.0005292674105162224
r28/dp/uncoupled/x_no_e_exit	4522103537436887460	2.1146648411945373e-06
r28/dp/uncoupled/max_a	4643010112520125362	250.28430047441867
r28/dp/uncoupled/a_entry	4611886313578472574	2.08894891538199
r28/dp/uncoupled/a_exit	4643010112525366003	250.28430062336665
r28/dp/uncoupled/beta_max	4592066694844636929	0.10272719038573187
r28/dp/uncoupled/tau_ratio_min	4607693044640423068	1.1133817129973869
r28/dp/uncoupled/depletion_factor	4606100626203381559	0.8798968951345846
r28/dp/uncoupled/heat_release_factor	4607184355016491050	1.0004299264219392
r28/dp/uncoupled/net_factor	4607182418800017408	1.0
r28/dp/uncoupled/channel_ratio	4569892617033447795	0.00335937636525257
r28/warm/coupled/T9_pool	4652001230845052724	999.3090118395398
r28/warm/coupled/s_freeze_pool	4593131187962621461	0.11750000000000001
r28/warm/coupled/Da_entry	4528690732623049621	5.9942037694383494e-06
r28/warm/coupled/Da_exit_frozen	4465886982788219118	3.7860840862854555e-10
r28/warm/coupled/Da_exit_depletion	4463206644199363748	2.4003815139236413e-10
r28/warm/coupled/Da_exit_heat	4465954037343570337	3.820750478891638e-10
r28/warm/coupled/Da_exit_coupled	4463249155431737071	2.4223593059454847e-10
r28/warm/coupled/x_radical_entry	4534105508431767819	1.3532000031586425e-05
r28/warm/coupled/x_radical_exit_pool	4531182024653183837	8.579425869138167e-06
r28/warm/coupled/x_no_relaxed	4559868978337707705	0.0007296415063000251
r28/warm/coupled/x_no_e_exit	4537138964769449981	2.208296084896948e-05
r28/warm/coupled/max_a	4629846914445421081	33.04092740508003
r28/warm/coupled/a_entry	4603682283646461173	0.611406936322196
r28/warm/coupled/a_exit	4629846913755744626	33.04092250463408
r28/warm/coupled/beta_max	4598376164999531130	0.26115471350036723
r28/warm/coupled/tau_ratio_min	4608326375198473488	1.254009346546642
r28/warm/coupled/depletion_factor	4603885793872356208	0.6340011101757295
r28/warm/coupled/heat_release_factor	4607223654955703706	1.0091562658979911
r28/warm/coupled/net_factor	4603938079650328514	0.6398059976322588
r28/warm/coupled/channel_ratio	4581422151478041235	0.020001119058259475
r28/warm/uncoupled/T9_pool	4652001230845052724	999.3090118395398
r28/warm/uncoupled/s_freeze_pool	4593131187962621461	0.11750000000000001
r28/warm/uncoupled/Da_entry	4528690732623049621	5.9942037694383494e-06
r28/warm/uncoupled/Da_exit_frozen	4465886982788219118	3.7860840862854555e-10
r28/warm/uncoupled/Da_exit_depletion	4463206644199363748	2.4003815139236413e-10
r28/warm/uncoupled/Da_exit_heat	4465954037343570337	3.820750478891638e-10
r28/warm/uncoupled/Da_exit_coupled	4465886982788219118	3.7860840862854555e-10
r28/warm/uncoupled/x_radical_entry	4534105508431767819	1.3532000031586425e-05
r28/warm/uncoupled/x_radical_exit_pool	4531182024653183837	8.579425869138167e-06
r28/warm/uncoupled/x_no_relaxed	4559868978306426631	0.0007296415029085242
r28/warm/uncoupled/x_no_e_exit	4537138964769449981	2.208296084896948e-05
r28/warm/uncoupled/max_a	4629846914423806619	33.040927251500044
r28/warm/uncoupled/a_entry	4603682283646461173	0.611406936322196
r28/warm/uncoupled/a_exit	4629846913755744626	33.04092250463408
r28/warm/uncoupled/beta_max	4598376164999531130	0.26115471350036723
r28/warm/uncoupled/tau_ratio_min	4608326375198473488	1.254009346546642
r28/warm/uncoupled/depletion_factor	4603885793872356208	0.6340011101757295
r28/warm/uncoupled/heat_release_factor	4607223654955703706	1.0091562658979911
r28/warm/uncoupled/net_factor	4607182418800017408	1.0
r28/warm/uncoupled/channel_ratio	4581422151478041235	0.020001119058259475
r28/hot/coupled/T9_pool	4653287581223953125	1267.100237237458
r28/hot/coupled/s_freeze_pool	4600472055355235369	0.3775
r28/hot/coupled/Da_entry	4566782454436324688	0.0020105583474189573
r28/hot/coupled/Da_exit_frozen	4511951211618036099	4.421291887147799e-07
r28/hot/coupled/Da_exit_depletion	4505479106063718342	1.6895867632646192e-07
r28/hot/coupled/Da_exit_heat	4512822640856667163	4.996873787665899e-07
r28/hot/coupled/Da_exit_coupled	4506308728421463378	1.9091859728861315e-07
r28/hot/coupled/x_radical_entry	4552490430516644755	0.00022655506214039038
r28/hot/coupled/x_radical_exit_pool	4546058772915441102	8.714747302134633e-05
r28/hot/coupled/x_no_relaxed	4562381066953234984	0.001027442899486206
r28/hot/coupled/x_no_e_exit	4549202002066642951	0.00013742203040151299
r28/hot/coupled/max_a	4620103867162687180	7.476551586992809
r28/hot/coupled/a_entry	4599231469880639378	0.3086336721044002
r28/hot/coupled/a_exit	4620101004757798136	7.474009260741916
r28/hot/coupled/beta_max	4602789982095210153	0.5123415636114333
r28/hot/coupled/tau_ratio_min	4608591257806555649	1.3128251006097573
r28/hot/coupled/depletion_factor	4600555781843127659	0.382147753731451
r28/hot/coupled/heat_release_factor	4607768715859532914	1.130184098948828
r28/hot/coupled/net_factor	4601450531109962696	0.4318163155967878
r28/hot/coupled/channel_ratio	4593751660777608974	0.12722158013382806
r28/hot/uncoupled/T9_pool	4653287581223953125	1267.100237237458
r28/hot/uncoupled/s_freeze_pool	4600472055355235369	0.3775
r28/hot/uncoupled/Da_entry	4566782454436324688	0.0020105583474189573
r28/hot/uncoupled/Da_exit_frozen	4511951211618036099	4.421291887147799e-07
r28/hot/uncoupled/Da_exit_depletion	4505479106063718342	1.6895867632646192e-07
r28/hot/uncoupled/Da_exit_heat	4512822640856667163	4.996873787665899e-07
r28/hot/uncoupled/Da_exit_coupled	4511951211618036099	4.421291887147799e-07
r28/hot/uncoupled/x_radical_entry	4552490430516644755	0.00022655506214039038
r28/hot/uncoupled/x_radical_exit_pool	4546058772915441102	8.714747302134633e-05
r28/hot/uncoupled/x_no_relaxed	4562381340656727699	0.0010275022494704896
r28/hot/uncoupled/x_no_e_exit	4549202002066642951	0.00013742203040151299
r28/hot/uncoupled/max_a	4620104353417631754	7.476983468141052
r28/hot/uncoupled/a_entry	4599231469880639378	0.3086336721044002
r28/hot/uncoupled/a_exit	4620101004757798136	7.474009260741916
r28/hot/uncoupled/beta_max	4602789982095210153	0.5123415636114333
r28/hot/uncoupled/tau_ratio_min	4608591257806555649	1.3128251006097573
r28/hot/uncoupled/depletion_factor	4600555781843127659	0.382147753731451
r28/hot/uncoupled/heat_release_factor	4607768715859532914	1.130184098948828
r28/hot/uncoupled/net_factor	4607182418800017408	1.0
r28/hot/uncoupled/channel_ratio	4593751660777608974	0.12722158013382806
r28/vhot/coupled/T9_pool	4653619911309406426	1342.6633502273385
r28/vhot/coupled/s_freeze_pool	4600922415317972419	0.4025
r28/vhot/coupled/Da_entry	4574159791554297519	0.006513686639209189
r28/vhot/coupled/Da_exit_frozen	4520944526156286223	1.765576551776357e-06
r28/vhot/coupled/Da_exit_depletion	4514077240552232665	6.325232884864893e-07
r28/vhot/coupled/Da_exit_heat	4522335717269358096	2.2129968250898436e-06
r28/vhot/coupled/Da_exit_coupled	4515587029824966181	7.923784456635389e-07
r28/vhot/coupled/x_radical_entry	4555488125138250932	0.00037147485034045723
r28/vhot/coupled/x_radical_exit_pool	4549107461258523627	0.00013485949666272533
r28/vhot/coupled/x_no_relaxed	4562787512101206977	0.0011155766419716914
r28/vhot/coupled/x_no_e_exit	4550393781942995254	0.0001697252886781548
r28/vhot/coupled/max_a	4619086374891965813	6.572836909926413
r28/vhot/coupled/a_entry	4599413220347536742	0.3187228497586915
r28/vhot/coupled/a_exit	4619078357551013660	6.565716080709333
r28/vhot/coupled/beta_max	4603065370997745028	0.5429158736434805
r28/vhot/coupled/tau_ratio_min	4608398825504685181	1.270096546166115
r28/vhot/coupled/depletion_factor	4600125334186969788	0.35825310879333094
r28/vhot/coupled/heat_release_factor	4608323690060187531	1.2534131260767676
r28/vhot/coupled/net_factor	4601756356360596852	0.44879302733507775
r28/vhot/coupled/channel_ratio	4597095651231002349	0.2200359600209291
r28/vhot/uncoupled/T9_pool	4653619911309406426	1342.6633502273385
r28/vhot/uncoupled/s_freeze_pool	4600922415317972419	0.4025
r28/vhot/uncoupled/Da_entry	4574159791554297519	0.006513686639209189
r28/vhot/uncoupled/Da_exit_frozen	4520944526156286223	1.765576551776357e-06
r28/vhot/uncoupled/Da_exit_depletion	4514077240552232665	6.325232884864893e-07
r28/vhot/uncoupled/Da_exit_heat	4522335717269358096	2.2129968250898436e-06
r28/vhot/uncoupled/Da_exit_coupled	4520944526156286223	1.765576551776357e-06
r28/vhot/uncoupled/x_radical_entry	4555488125138250932	0.00037147485034045723
r28/vhot/uncoupled/x_radical_exit_pool	4549107461258523627	0.00013485949666272533
r28/vhot/uncoupled/x_no_relaxed	4562788423940920723	0.0011157743656914118
r28/vhot/uncoupled/x_no_e_exit	4550393781942995254	0.0001697252886781548
r28/vhot/uncoupled/max_a	4619087686523952699	6.5740018731517535
r28/vhot/uncoupled/a_entry	4599413220347536742	0.3187228497586915
r28/vhot/uncoupled/a_exit	4619078357551013660	6.565716080709333
r28/vhot/uncoupled/beta_max	4603065370997745028	0.5429158736434805
r28/vhot/uncoupled/tau_ratio_min	4608398825504685181	1.270096546166115
r28/vhot/uncoupled/depletion_factor	4600125334186969788	0.35825310879333094
r28/vhot/uncoupled/heat_release_factor	4608323690060187531	1.2534131260767676
r28/vhot/uncoupled/net_factor	4607182418800017408	1.0
r28/vhot/uncoupled/channel_ratio	4597095651231002349	0.2200359600209291
r28lim/dp/poolfast/depletion_factor	4518242701739152319	1.1934429770242163e-06
r28lim/dp/poolfast/heat_release_factor	4607197644834757369	1.0033808588684094
r28lim/dp/poolfast/net_factor	4518261749872664156	1.1974765761912724e-06
r28lim/dp/poolslow/depletion_factor	4607182417573524112	0.9999998638318903
r28lim/dp/poolslow/heat_release_factor	4607182170289855774	0.9999724098296701
r28lim/dp/poolslow/net_factor	4607182169063396321	0.9999722736653177
r28lim/hot/poolfast/depletion_factor	4548684206369610249	0.00012338714991085045
r28lim/hot/poolfast/heat_release_factor	4608145297135258134	1.2138019395393989
r28lim/hot/poolfast/net_factor	4549631410688236956	0.00014906117441191864
r28lim/hot/poolslow/depletion_factor	4607182405105152235	0.9999984795645366
r28lim/hot/poolslow/heat_release_factor	4607182177416396213	0.9999732010345982
r28lim/hot/poolslow/net_factor	4607182163721898408	0.9999716806399208
red/dp/100/r27_T9	4650351087250161843	811.7094047498161
red/dp/100/r28_T9	4650351087250161843	811.7094047498161
red/dp/100/r27_x_no	4558020853505665356	0.0005292674105075528
red/dp/100/r28_x_no	4558020853505665356	0.0005292674105075528
red/dp/100/r27_x_no_e_exit	4522103537436887460	2.1146648411945373e-06
red/dp/100/r28_x_no_e_exit	4522103537436887460	2.1146648411945373e-06
red/dp/100/r27_max_a	4643010112519981114	250.2843004703189
red/dp/100/r28_max_a	4643010112519981114	250.2843004703189
red/dp/100/r27_Da_entry	4486089427844863104	8.284707845541634e-09
red/dp/100/r28_Da_entry	4486089427844863104	8.284707845541634e-09
red/dp/100/r27_Da_exit	4414481076485558820	1.3775508901549354e-13
red/dp/100/r28_Da_exit	4414481076485558820	1.3775508901549354e-13
red/dp/400/r27_T9	4650351087250161843	811.7094047498161
red/dp/400/r28_T9	4650351087250161843	811.7094047498161
red/dp/400/r27_x_no	4558020853505745319	0.0005292674105162224
red/dp/400/r28_x_no	4558020853505745319	0.0005292674105162224
red/dp/400/r27_x_no_e_exit	4522103537436887460	2.1146648411945373e-06
red/dp/400/r28_x_no_e_exit	4522103537436887460	2.1146648411945373e-06
red/dp/400/r27_max_a	4643010112520125362	250.28430047441867
red/dp/400/r28_max_a	4643010112520125362	250.28430047441867
red/dp/400/r27_Da_entry	4486089427844863104	8.284707845541634e-09
red/dp/400/r28_Da_entry	4486089427844863104	8.284707845541634e-09
red/dp/400/r27_Da_exit	4414481076485558820	1.3775508901549354e-13
red/dp/400/r28_Da_exit	4414481076485558820	1.3775508901549354e-13
red/hot/100/r27_T9	4653247435782818574	1257.9722207344053
red/hot/100/r28_T9	4653247435782818574	1257.9722207344053
red/hot/100/r27_x_no	4562381422379791440	0.0010275199703351397
red/hot/100/r28_x_no	4562381422379791440	0.0010275199703351397
red/hot/100/r27_x_no_e_exit	4549202002066642951	0.00013742203040151299
red/hot/100/r28_x_no_e_exit	4549202002066642951	0.00013742203040151299
red/hot/100/r27_max_a	4620104498604832091	7.477112420279208
red/hot/100/r28_max_a	4620104498604832091	7.477112420279208
red/hot/100/r27_Da_entry	4566782454436324688	0.0020105583474189573
red/hot/100/r28_Da_entry	4566782454436324688	0.0020105583474189573
red/hot/100/r27_Da_exit	4511951211618036099	4.421291887147799e-07
red/hot/100/r28_Da_exit	4511951211618036099	4.421291887147799e-07
red/hot/400/r27_T9	4653247435782818574	1257.9722207344053
red/hot/400/r28_T9	4653247435782818574	1257.9722207344053
red/hot/400/r27_x_no	4562381340656727699	0.0010275022494704896
red/hot/400/r28_x_no	4562381340656727699	0.0010275022494704896
red/hot/400/r27_x_no_e_exit	4549202002066642951	0.00013742203040151299
red/hot/400/r28_x_no_e_exit	4549202002066642951	0.00013742203040151299
red/hot/400/r27_max_a	4620104353417631754	7.476983468141052
red/hot/400/r28_max_a	4620104353417631754	7.476983468141052
red/hot/400/r27_Da_entry	4566782454436324688	0.0020105583474189573
red/hot/400/r28_Da_entry	4566782454436324688	0.0020105583474189573
red/hot/400/r27_Da_exit	4511951211618036099	4.421291887147799e-07
red/hot/400/r28_Da_exit	4511951211618036099	4.421291887147799e-07
roots/clock_free_distinct	4629137466983448576	30.0
roots/clock_killT_distinct	4629137466983448576	30.0
roots/clock_killc_distinct	4618441417868443648	6.0
roots/r27_max_a_distinct	4626322717216342016	20.0
