# slice S oracle (main) — rungs 43+45 TwoSpoolFuelTransient — key	u64 bits (or an integer)	repr
E/at/700/pi_lpc	4613719839157711672	2.9031978411061594
E/at/700/s	4624070917402656650	13.99999999999979
E/at/700/sp_thrust	4649424252474434948	706.3404900070022
census/E/close_calls	2804	2804
census/E/eq_calls	0	0
census/E/eq_passes	0	0
census/E/hi_wall_hi0	0	0
census/E/hi_wall_literal	0	0
census/E/hi_wall_map	2804	2804
census/E/illinois_calls	2840	2840
census/E/illinois_evals	18574	18574
census/E/illinois_exhausted	0	0
census/E/instant_calls	2804	2804
census/E/interp_high	0	0
census/E/interp_low	0	0
census/E/interp_mid	0	0
census/E/lo_floor_hits	0	0
census/E/march_calls	1	1
census/E/march_points	701	701
census/E/rw_calls	2804	2804
census/E/rw_interior	0	0
census/E/rw_one	2804	2804
census/E/rw_zero	0	0
census/E/sched_calls	0	0
census/E/sched_dormant	0	0
census/E/surge_calls	0	0
census/E/surge_dormant	0	0
census/E/topping_calls	0	0
F/flow/press/0.5/0.25/both	4654712883329022340	1591.1764154840212
F/flow/press/0.5/0.25/lp	4654942020996176060	1643.2762890472504
F/flow/press/0.5/0.25/hp	4654873548599733773	1627.7074686017615
F/flow/press/0.5/0.25/d_lp	4632529222658418432	52.099873563229266
F/flow/press/0.5/0.25/d_hp	4630338105972265248	36.531053117740385
F/flow/press/0.5/0.25/r	4598175219545276416	0.25
F/flow/press/0.5/0.25/rho	4602678819172646912	0.5
F/flow/press/0.5/1.0/both	4654356367663863574	1510.114138343784
F/flow/press/0.5/1.0/lp	4654676564602092463	1582.918493054556
F/flow/press/0.5/1.0/hp	4654674860901461521	1582.5311163802437
F/flow/press/0.5/1.0/d_lp	4634823567948532112	72.80435471077203
F/flow/press/0.5/1.0/d_hp	4634796308738437040	72.4169780364598
F/flow/press/0.5/1.0/r	4607182418800017408	1.0
F/flow/press/0.5/1.0/rho	4602678819172646912	0.5
F/flow/press/1.0/0.25/both	4654804179232892743	1611.9347006999467
F/flow/press/1.0/0.25/lp	4654942020996176060	1643.2762890472504
F/flow/press/1.0/0.25/hp	4654977681480385925	1651.3845444101328
F/flow/press/1.0/0.25/d_lp	4629515090532261184	31.34158834730374
F/flow/press/1.0/0.25/d_hp	4630748889229281216	39.44984371018609
F/flow/press/1.0/0.25/r	4598175219545276416	0.25
F/flow/press/1.0/0.25/rho	4607182418800017408	1.0
F/flow/press/1.0/1.0/both	4654421138754949379	1524.8413793864318
F/flow/press/1.0/1.0/lp	4654676564602092463	1582.918493054556
F/flow/press/1.0/1.0/hp	4654771846875454119	1604.5831737533824
F/flow/press/1.0/1.0/d_lp	4633370444418078080	58.077113668124184
F/flow/press/1.0/1.0/d_hp	4635311746864945728	79.74179436695067
F/flow/press/1.0/1.0/r	4607182418800017408	1.0
F/flow/press/1.0/1.0/rho	4607182418800017408	1.0
F/flow/press/2.0/0.25/both	4654865817564489678	1625.9496347033305
F/flow/press/2.0/0.25/lp	4654942020996176060	1643.2762890472504
F/flow/press/2.0/0.25/hp	4655047773124881960	1667.3215392370566
F/flow/press/2.0/0.25/d_lp	4625570237310057344	17.326654343919927
F/flow/press/2.0/0.25/d_hp	4631019395242052416	41.37190453372614
F/flow/press/2.0/0.25/r	4598175219545276416	0.25
F/flow/press/2.0/0.25/rho	4611686018427387904	2.0
F/flow/press/2.0/1.0/both	4654502482969853093	1543.3369125051333
F/flow/press/2.0/1.0/lp	4654676564602092463	1582.918493054556
F/flow/press/2.0/1.0/hp	4654889124276212488	1631.2489674102417
F/flow/press/2.0/1.0/d_lp	4630767429541159232	39.5815805494226
F/flow/press/2.0/1.0/d_hp	4635886677838620208	87.91205490510833
F/flow/press/2.0/1.0/r	4607182418800017408	1.0
F/flow/press/2.0/1.0/rho	4611686018427387904	2.0
F/tilted/0.5/0.25/both	4654725417822514179	1594.0264293390799
F/tilted/0.5/0.25/lp	4654958917286822872	1647.1180607529732
F/tilted/0.5/0.25/hp	4654894129682846541	1632.3870651137142
F/tilted/0.5/0.25/d_lp	4632668800167377568	53.09163141389331
F/tilted/0.5/0.25/d_hp	4630595596840134976	38.360635774634375
F/tilted/0.5/0.25/r	4598175219545276416	0.25
F/tilted/0.5/0.25/rho	4602678819172646912	0.5
F/tilted/0.5/1.0/both	4654359073611223623	1510.7293995405942
F/tilted/0.5/1.0/lp	4654687376256553728	1585.376778667036
F/tilted/0.5/1.0/hp	4654693567682338565	1586.7845459039684
F/tilted/0.5/1.0/d_lp	4634953259262151568	74.64737912644182
F/tilted/0.5/1.0/d_hp	4635052322074708960	76.0551463633742
F/tilted/0.5/1.0/r	4607182418800017408	1.0
F/tilted/0.5/1.0/rho	4602678819172646912	0.5
F/tilted/1.0/0.25/both	4654818199964716997	1615.1226460272312
F/tilted/1.0/0.25/lp	4654958917286822872	1647.1180607529732
F/tilted/1.0/0.25/hp	4655000022059108657	1656.4642039058492
F/tilted/1.0/0.25/d_lp	4629699126296904896	31.995414725741966
F/tilted/1.0/0.25/d_hp	4631015124330032512	41.341557878618005
F/tilted/1.0/0.25/r	4598175219545276416	0.25
F/tilted/1.0/0.25/rho	4607182418800017408	1.0
F/tilted/1.0/1.0/both	4654425400530766712	1525.8103950179338
F/tilted/1.0/1.0/lp	4654687376256553728	1585.376778667036
F/tilted/1.0/1.0/hp	4654791272483648292	1609.0000456862117
F/tilted/1.0/1.0/d_lp	4633580040534683904	59.566383649102136
F/tilted/1.0/1.0/d_hp	4635554368182975168	83.18965066827786
F/tilted/1.0/1.0/r	4607182418800017408	1.0
F/tilted/1.0/1.0/rho	4607182418800017408	1.0
F/tilted/2.0/0.25/both	4654881030542642726	1629.4086654604266
F/tilted/2.0/0.25/lp	4654958917286822872	1647.1180607529732
F/tilted/2.0/0.25/hp	4655071584299451502	1672.7355735155538
F/tilted/2.0/0.25/d_lp	4625677969309658240	17.70939529254656
F/tilted/2.0/0.25/d_hp	4631294537527380224	43.326908055127205
F/tilted/2.0/0.25/r	4598175219545276416	0.25
F/tilted/2.0/0.25/rho	4611686018427387904	2.0
F/tilted/2.0/1.0/both	4654508655363099152	1544.7403522437708
F/tilted/2.0/1.0/lp	4654687376256553728	1585.376778667036
F/tilted/2.0/1.0/hp	4654909975662908713	1635.9900238414505
F/tilted/2.0/1.0/d_lp	4630915885900045824	40.63642642326522
F/tilted/2.0/1.0/d_hp	4636121541733822864	91.24967159767971
F/tilted/2.0/1.0/r	4607182418800017408	1.0
F/tilted/2.0/1.0/rho	4611686018427387904	2.0
census/F/close_calls	62208	62208
census/F/eq_calls	0	0
census/F/eq_passes	0	0
census/F/hi_wall_hi0	0	0
census/F/hi_wall_literal	0	0
census/F/hi_wall_map	62208	62208
census/F/illinois_calls	68040	68040
census/F/illinois_evals	464858	464858
census/F/illinois_exhausted	0	0
census/F/instant_calls	62208	62208
census/F/interp_high	7646	7646
census/F/interp_low	10416	10416
census/F/interp_mid	13042	13042
census/F/lo_floor_hits	0	0
census/F/march_calls	36	36
census/F/march_points	15552	15552
census/F/rw_calls	62208	62208
census/F/rw_interior	0	0
census/F/rw_one	62208	62208
census/F/rw_zero	0	0
census/F/sched_calls	0	0
census/F/sched_dormant	0	0
census/F/surge_calls	0	0
census/F/surge_dormant	0	0
census/F/topping_calls	0	0
G/flow/press/0.25/ceil/1.0/r	4598175219545276416	0.25
G/flow/press/0.25/ceil/1.0/rho	4607182418800017408	1.0
G/flow/press/0.25/ceil/1.0/Tt4_peak	4654942020996176060	1643.2762890472504
G/flow/press/0.25/ceil/1.0/X	4641004321434027488	193.27628904725043
G/flow/press/0.25/ceil/1.0/E_temp_H	4598337323272187056	0.25899856449968706
G/flow/press/0.25/ceil/1.0/E_temp_L	4599339328554087836	0.3146210312378004
G/flow/press/0.25/ceil/1.0/complete	1	1
G/flow/press/0.25/ceil/1.0/npts	413	413
G/flow/press/0.25/ceil/1.0/i_peak	13	13
G/flow/press/0.25/ceil/1.0/peak/Tt4	4654942020996176060	1643.2762890472504
G/flow/press/0.25/ceil/1.0/peak/branch_choked	1	1
G/flow/press/0.25/ceil/1.0/peak/f	4585056092786273942	0.03396777130737154
G/flow/press/0.25/ceil/1.0/peak/mdot_air	4605007796744866559	0.758568452451385
G/flow/press/0.25/ceil/1.0/peak/mf	4583084018840604399	0.025766879713855436
G/flow/press/0.25/ceil/1.0/peak/mf_sched	4583084018840604399	0.025766879713855436
G/flow/press/0.25/ceil/1.0/peak/nu_hp	4606459916095926767	0.9197860862564634
G/flow/press/0.25/ceil/1.0/peak/nu_lp	4606061404512930931	0.8755424127542838
G/flow/press/0.25/ceil/1.0/peak/phi_hp	4606489792556232373	0.9231030396690217
G/flow/press/0.25/ceil/1.0/peak/phi_lp	4605979041610384849	0.866398293676122
G/flow/press/0.25/ceil/1.0/peak/pi_hpc	4618022999683589661	5.628369997802591
G/flow/press/0.25/ceil/1.0/peak/pi_lpc	4612931757859262922	2.5532194399804427
G/flow/press/0.25/ceil/1.0/peak/s	4598355363530371235	0.25999999999999995
G/flow/press/0.25/ceil/1.0/peak/sp_thrust	4649847333987932934	754.4392893750635
G/flow/press/0.25/ceil/1.0/last/Tt4	4654348825880038202	1508.3993352360108
G/flow/press/0.25/ceil/1.0/last/branch_choked	1	1
G/flow/press/0.25/ceil/1.0/last/f	4584070742675564589	0.02919026571547805
G/flow/press/0.25/ceil/1.0/last/mdot_air	4606126069394257937	0.8827216567676733
G/flow/press/0.25/ceil/1.0/last/mf	4583084018840604399	0.025766879713855436
G/flow/press/0.25/ceil/1.0/last/mf_sched	4583084018840604399	0.025766879713855436
G/flow/press/0.25/ceil/1.0/last/nu_hp	4607247514755634575	1.0144542057472312
G/flow/press/0.25/ceil/1.0/last/nu_lp	4606061404512930931	0.8755424127542838
G/flow/press/0.25/ceil/1.0/last/phi_hp	4607281245253911911	1.0219438809111467
G/flow/press/0.25/ceil/1.0/last/phi_lp	4607219347268807169	1.0081997672629088
G/flow/press/0.25/ceil/1.0/last/pi_hpc	4619237160126933726	6.706761101634326
G/flow/press/0.25/ceil/1.0/last/pi_lpc	4612536787435538967	2.377817336594727
G/flow/press/0.25/ceil/1.0/last/s	4620828325670949962	8.239999999999913
G/flow/press/0.25/ceil/1.0/last/sp_thrust	4649554426479334168	721.1395609775527
G/flow/press/0.25/ceil/7.0/r	4598175219545276416	0.25
G/flow/press/0.25/ceil/7.0/rho	4619567317775286272	7.0
G/flow/press/0.25/ceil/7.0/Tt4_peak	4654942020996176060	1643.2762890472504
G/flow/press/0.25/ceil/7.0/X	4641004321434027488	193.27628904725043
G/flow/press/0.25/ceil/7.0/E_temp_H	4598337323272187056	0.25899856449968706
G/flow/press/0.25/ceil/7.0/E_temp_L	4599339328554087836	0.3146210312378004
G/flow/press/0.25/ceil/7.0/complete	1	1
G/flow/press/0.25/ceil/7.0/npts	413	413
G/flow/press/0.25/ceil/7.0/i_peak	13	13
G/flow/press/0.25/ceil/7.0/peak/Tt4	4654942020996176060	1643.2762890472504
G/flow/press/0.25/ceil/7.0/peak/branch_choked	1	1
G/flow/press/0.25/ceil/7.0/peak/f	4585056092786273942	0.03396777130737154
G/flow/press/0.25/ceil/7.0/peak/mdot_air	4605007796744866559	0.758568452451385
G/flow/press/0.25/ceil/7.0/peak/mf	4583084018840604399	0.025766879713855436
G/flow/press/0.25/ceil/7.0/peak/mf_sched	4583084018840604399	0.025766879713855436
G/flow/press/0.25/ceil/7.0/peak/nu_hp	4606459916095926767	0.9197860862564634
G/flow/press/0.25/ceil/7.0/peak/nu_lp	4606061404512930931	0.8755424127542838
G/flow/press/0.25/ceil/7.0/peak/phi_hp	4606489792556232373	0.9231030396690217
G/flow/press/0.25/ceil/7.0/peak/phi_lp	4605979041610384849	0.866398293676122
G/flow/press/0.25/ceil/7.0/peak/pi_hpc	4618022999683589661	5.628369997802591
G/flow/press/0.25/ceil/7.0/peak/pi_lpc	4612931757859262922	2.5532194399804427
G/flow/press/0.25/ceil/7.0/peak/s	4598355363530371235	0.25999999999999995
G/flow/press/0.25/ceil/7.0/peak/sp_thrust	4649847333987932934	754.4392893750635
G/flow/press/0.25/ceil/7.0/last/Tt4	4654348825880038202	1508.3993352360108
G/flow/press/0.25/ceil/7.0/last/branch_choked	1	1
G/flow/press/0.25/ceil/7.0/last/f	4584070742675564589	0.02919026571547805
G/flow/press/0.25/ceil/7.0/last/mdot_air	4606126069394257937	0.8827216567676733
G/flow/press/0.25/ceil/7.0/last/mf	4583084018840604399	0.025766879713855436
G/flow/press/0.25/ceil/7.0/last/mf_sched	4583084018840604399	0.025766879713855436
G/flow/press/0.25/ceil/7.0/last/nu_hp	4607247514755634575	1.0144542057472312
G/flow/press/0.25/ceil/7.0/last/nu_lp	4606061404512930931	0.8755424127542838
G/flow/press/0.25/ceil/7.0/last/phi_hp	4607281245253911911	1.0219438809111467
G/flow/press/0.25/ceil/7.0/last/phi_lp	4607219347268807169	1.0081997672629088
G/flow/press/0.25/ceil/7.0/last/pi_hpc	4619237160126933726	6.706761101634326
G/flow/press/0.25/ceil/7.0/last/pi_lpc	4612536787435538967	2.377817336594727
G/flow/press/0.25/ceil/7.0/last/s	4620828325670949962	8.239999999999913
G/flow/press/0.25/ceil/7.0/last/sp_thrust	4649554426479334168	721.1395609775527
G/flow/press/0.25/ceil/50.0/r	4598175219545276416	0.25
G/flow/press/0.25/ceil/50.0/rho	4632233691727265792	50.0
G/flow/press/0.25/ceil/50.0/Tt4_peak	4654942020996176060	1643.2762890472504
G/flow/press/0.25/ceil/50.0/X	4641004321434027488	193.27628904725043
G/flow/press/0.25/ceil/50.0/E_temp_H	4598337323272187056	0.25899856449968706
G/flow/press/0.25/ceil/50.0/E_temp_L	4599339328554087836	0.3146210312378004
G/flow/press/0.25/ceil/50.0/complete	1	1
G/flow/press/0.25/ceil/50.0/npts	413	413
G/flow/press/0.25/ceil/50.0/i_peak	13	13
G/flow/press/0.25/ceil/50.0/peak/Tt4	4654942020996176060	1643.2762890472504
G/flow/press/0.25/ceil/50.0/peak/branch_choked	1	1
G/flow/press/0.25/ceil/50.0/peak/f	4585056092786273942	0.03396777130737154
G/flow/press/0.25/ceil/50.0/peak/mdot_air	4605007796744866559	0.758568452451385
G/flow/press/0.25/ceil/50.0/peak/mf	4583084018840604399	0.025766879713855436
G/flow/press/0.25/ceil/50.0/peak/mf_sched	4583084018840604399	0.025766879713855436
G/flow/press/0.25/ceil/50.0/peak/nu_hp	4606459916095926767	0.9197860862564634
G/flow/press/0.25/ceil/50.0/peak/nu_lp	4606061404512930931	0.8755424127542838
G/flow/press/0.25/ceil/50.0/peak/phi_hp	4606489792556232373	0.9231030396690217
G/flow/press/0.25/ceil/50.0/peak/phi_lp	4605979041610384849	0.866398293676122
G/flow/press/0.25/ceil/50.0/peak/pi_hpc	4618022999683589661	5.628369997802591
G/flow/press/0.25/ceil/50.0/peak/pi_lpc	4612931757859262922	2.5532194399804427
G/flow/press/0.25/ceil/50.0/peak/s	4598355363530371235	0.25999999999999995
G/flow/press/0.25/ceil/50.0/peak/sp_thrust	4649847333987932934	754.4392893750635
G/flow/press/0.25/ceil/50.0/last/Tt4	4654348825880038202	1508.3993352360108
G/flow/press/0.25/ceil/50.0/last/branch_choked	1	1
G/flow/press/0.25/ceil/50.0/last/f	4584070742675564589	0.02919026571547805
G/flow/press/0.25/ceil/50.0/last/mdot_air	4606126069394257937	0.8827216567676733
G/flow/press/0.25/ceil/50.0/last/mf	4583084018840604399	0.025766879713855436
G/flow/press/0.25/ceil/50.0/last/mf_sched	4583084018840604399	0.025766879713855436
G/flow/press/0.25/ceil/50.0/last/nu_hp	4607247514755634575	1.0144542057472312
G/flow/press/0.25/ceil/50.0/last/nu_lp	4606061404512930931	0.8755424127542838
G/flow/press/0.25/ceil/50.0/last/phi_hp	4607281245253911911	1.0219438809111467
G/flow/press/0.25/ceil/50.0/last/phi_lp	4607219347268807169	1.0081997672629088
G/flow/press/0.25/ceil/50.0/last/pi_hpc	4619237160126933726	6.706761101634326
G/flow/press/0.25/ceil/50.0/last/pi_lpc	4612536787435538967	2.377817336594727
G/flow/press/0.25/ceil/50.0/last/s	4620828325670949962	8.239999999999913
G/flow/press/0.25/ceil/50.0/last/sp_thrust	4649554426479334168	721.1395609775527
G/flow/press/0.25/free/1.0/r	4598175219545276416	0.25
G/flow/press/0.25/free/1.0/rho	4607182418800017408	1.0
G/flow/press/0.25/free/1.0/Tt4_peak	4654804179232892743	1611.9347006999467
G/flow/press/0.25/free/1.0/X	4639901587327760952	161.9347006999467
G/flow/press/0.25/free/1.0/E_temp_H	4597758395599606680	0.23843081145755884
G/flow/press/0.25/free/1.0/E_temp_L	4597766318070030152	0.2386507041844601
G/flow/press/0.25/free/1.0/complete	1	1
G/flow/press/0.25/free/1.0/npts	413	413
G/flow/press/0.25/free/1.0/i_peak	13	13
G/flow/press/0.25/free/1.0/peak/Tt4	4654804179232892743	1611.9347006999467
G/flow/press/0.25/free/1.0/peak/branch_choked	1	1
G/flow/press/0.25/free/1.0/peak/f	4584896219212224740	0.03285842553900567
G/flow/press/0.25/free/1.0/peak/mdot_air	4605238473975411312	0.7841787697121401
G/flow/press/0.25/free/1.0/peak/mf	4583084018840604399	0.025766879713855436
G/flow/press/0.25/free/1.0/peak/mf_sched	4583084018840604399	0.025766879713855436
G/flow/press/0.25/free/1.0/peak/nu_hp	4606451111800042562	0.9188086130558377
G/flow/press/0.25/free/1.0/peak/nu_lp	4606292704494824559	0.9012218693036526
G/flow/press/0.25/free/1.0/peak/phi_hp	4606503494694130483	0.9246242825671288
G/flow/press/0.25/free/1.0/peak/phi_lp	4606012639686437067	0.8701284294377499
G/flow/press/0.25/free/1.0/peak/pi_hpc	4617869085058271196	5.4916663491185
G/flow/press/0.25/free/1.0/peak/pi_lpc	4613208971280715941	2.6763269292733463
G/flow/press/0.25/free/1.0/peak/s	4598355363530371235	0.25999999999999995
G/flow/press/0.25/free/1.0/peak/sp_thrust	4649780522416122479	746.8436930527222
G/flow/press/0.25/free/1.0/last/Tt4	4654091982853019346	1449.999992170768
G/flow/press/0.25/free/1.0/last/branch_choked	1	1
G/flow/press/0.25/free/1.0/last/f	4583461224186654278	0.027075573651968797
G/flow/press/0.25/free/1.0/last/mdot_air	4606747057126223234	0.9516651445714361
G/flow/press/0.25/free/1.0/last/mf	4583084018840604399	0.025766879713855436
G/flow/press/0.25/free/1.0/last/mf_sched	4583084018840604399	0.025766879713855436
G/flow/press/0.25/free/1.0/last/nu_hp	4606998630919805718	0.9795954463741932
G/flow/press/0.25/free/1.0/last/nu_lp	4606953947003606481	0.9746345351147118
G/flow/press/0.25/free/1.0/last/phi_hp	4607126787064627596	0.9938236366470377
G/flow/press/0.25/free/1.0/last/phi_lp	4606970144485975273	0.976432816901391
G/flow/press/0.25/free/1.0/last/pi_hpc	4618209920366927979	5.794388914939286
G/flow/press/0.25/free/1.0/last/pi_lpc	4613719839135442151	2.9031978312165054
G/flow/press/0.25/free/1.0/last/s	4620828325670949962	8.239999999999913
G/flow/press/0.25/free/1.0/last/sp_thrust	4649424252456813776	706.3404880037069
G/flow/press/0.25/free/8.0/r	4598175219545276416	0.25
G/flow/press/0.25/free/8.0/rho	4620693217682128896	8.0
G/flow/press/0.25/free/8.0/Tt4_peak	4654921401403467788	1638.5879364670282
G/flow/press/0.25/free/8.0/X	4640839364692361312	188.58793646702816
G/flow/press/0.25/free/8.0/E_temp_H	4598278342870081112	0.2557244944787036
G/flow/press/0.25/free/8.0/E_temp_L	4599126255127233980	0.30279308001635363
G/flow/press/0.25/free/8.0/complete	1	1
G/flow/press/0.25/free/8.0/npts	413	413
G/flow/press/0.25/free/8.0/i_peak	13	13
G/flow/press/0.25/free/8.0/peak/Tt4	4654921401403467788	1638.5879364670282
G/flow/press/0.25/free/8.0/peak/branch_choked	1	1
G/flow/press/0.25/free/8.0/peak/f	4585032210319556379	0.033802053404654774
G/flow/press/0.25/free/8.0/peak/mdot_air	4605041294128889714	0.7622874091521068
G/flow/press/0.25/free/8.0/peak/mf	4583084018840604399	0.025766879713855436
G/flow/press/0.25/free/8.0/peak/mf_sched	4583084018840604399	0.025766879713855436
G/flow/press/0.25/free/8.0/peak/nu_hp	4606458676286096471	0.9196484397144883
G/flow/press/0.25/free/8.0/peak/nu_lp	4606095457573264030	0.8793230619183594
G/flow/press/0.25/free/8.0/peak/phi_hp	4606491852409946498	0.9233317293710999
G/flow/press/0.25/free/8.0/peak/phi_lp	4605983583593677523	0.8669025551190209
G/flow/press/0.25/free/8.0/peak/pi_hpc	4618000112002574340	5.608041653447803
G/flow/press/0.25/free/8.0/peak/pi_lpc	4612971681671493048	2.5709491742079216
G/flow/press/0.25/free/8.0/peak/s	4598355363530371235	0.25999999999999995
G/flow/press/0.25/free/8.0/peak/sp_thrust	4649837380014166020	753.3076535747391
G/flow/press/0.25/free/8.0/last/Tt4	4654109982532092943	1454.0926453585305
G/flow/press/0.25/free/8.0/last/branch_choked	1	1
G/flow/press/0.25/free/8.0/last/f	4583504368733909826	0.027225261369937977
G/flow/press/0.25/free/8.0/last/mdot_air	4606699928145940564	0.9464327766677436
G/flow/press/0.25/free/8.0/last/mf	4583084018840604399	0.025766879713855436
G/flow/press/0.25/free/8.0/last/mf_sched	4583084018840604399	0.025766879713855436
G/flow/press/0.25/free/8.0/last/nu_hp	4607028727015381771	0.9829367842001785
G/flow/press/0.25/free/8.0/last/nu_lp	4606881301642807009	0.9665692798955342
G/flow/press/0.25/free/8.0/last/phi_hp	4607151431914067648	0.9965597645757143
G/flow/press/0.25/free/8.0/last/phi_lp	4606994772140187650	0.9791670357762998
G/flow/press/0.25/free/8.0/last/pi_hpc	4618294732918900132	5.869717593320647
G/flow/press/0.25/free/8.0/last/pi_lpc	4613610447133961563	2.8546180237150742
G/flow/press/0.25/free/8.0/last/s	4620828325670949962	8.239999999999913
G/flow/press/0.25/free/8.0/last/sp_thrust	4649433430123526142	707.3838679098988
G/flow/press/0.25/free/32.0/r	4598175219545276416	0.25
G/flow/press/0.25/free/32.0/rho	4629700416936869888	32.0
G/flow/press/0.25/free/32.0/Tt4_peak	4654936760318807771	1642.0801494987015
G/flow/press/0.25/free/32.0/X	4640962236015081176	192.08014949870153
G/flow/press/0.25/free/32.0/E_temp_H	4598322268043415092	0.2581628314185054
G/flow/press/0.25/free/32.0/E_temp_L	4599284790486694224	0.31159356033085306
G/flow/press/0.25/free/32.0/complete	1	1
G/flow/press/0.25/free/32.0/npts	413	413
