# phase-5L rung-41/42 surge-line + bleed oracle — key	u64 bits	repr
# pypy 3.11.15
r42/0.10/tpg/0.85/900/s4/pt	4692550224106651815	512612.2642154791
r42/0.10/tpg/0.85/900/s45/Tt	4649742148199395807	742.4810497030229
r42/0.10/tpg/0.85/900/s45/pt	4686794702869040330	219870.41781816474
r42/0.10/tpg/0.85/900/s5/Tt	4649201248052724915	680.9878225048509
r42/0.10/tpg/0.85/900/s5/pt	4684420962648297070	150785.48488532327
r42/0.10/tpg/0.85/900/s9/Tt	4649201248052724915	680.9878225048509
r42/0.10/tpg/0.85/900/s9/pt	4684317343652090035	147769.7751876168
r42/0.10/tpg/0.85/900/s2/mdot	4603215957238750033	0.5596343048390314
r42/0.10/tpg/0.85/900/s25/mdot	4603215957238750033	0.5596343048390314
r42/0.10/tpg/0.85/900/s3/mdot	4602711883469402671	0.5036708743551283
r42/0.10/tpg/0.85/900/s4/mdot	4602758957554114236	0.5088971476261217
r42/0.10/tpg/0.85/900/s4/far	4577135189457360858	0.010376365871234517
r42/0.10/tpg/0.85/900/booking_absent	0	0.0
r42/0.10/tpg/0.85/900/bleed	4591870180066957722	0.1
r42/0.10/tpg/0.85/900/mdot_core	4602711883469402671	0.5036708743551283
r42/0.10/tpg/0.85/900/st_inlet	4643616352241387456	279.02933935459805
r42/0.10/tpg/0.85/900/tsfc_inlet	4540063922549472449	3.346862844499357e-05
r42/0.10/tpg/0.85/1100/abort	0	0.0
r42/0.10/tpg/0.85/1100/n_pass	4620693217682128896	8.0
r42/0.10/tpg/0.85/1100/pi_lpc	4611945036387054669	2.115027081045389
r42/0.10/tpg/0.85/1100/pi_hpc	4616768841172996676	4.514453473810651
r42/0.10/tpg/0.85/1100/eta_lpc	4606240229106907627	0.8953959309145011
r42/0.10/tpg/0.85/1100/eta_hpc	4606082548951549484	0.8778899170139929
r42/0.10/tpg/0.85/1100/eta_hpt	4606461842859638129	0.92
r42/0.10/tpg/0.85/1100/eta_lpt	4606281698874543309	0.9
r42/0.10/tpg/0.85/1100/n_lp	4605200702390297212	0.7799852813651138
r42/0.10/tpg/0.85/1100/n_hp	4606157712696840988	0.8862347690779617
r42/0.10/tpg/0.85/1100/N_lp_ratio	4605200702390297212	0.7799852813651138
r42/0.10/tpg/0.85/1100/N_hp_ratio	4605744733881009530	0.84038491007611
r42/0.10/tpg/0.85/1100/slip	4606535058900774277	0.9281286134641255
r42/0.10/tpg/0.85/1100/phi_lp	4606241232145499047	0.8955072905683793
r42/0.10/tpg/0.85/1100/phi_hp	4606768793365618721	0.9540783519159995
r42/0.10/tpg/0.85/1100/nu_hpt	4607014507922552028	0.9813581477752922
r42/0.10/tpg/0.85/1100/nu_lpt	4606422541755922333	0.9156367009761542
r42/0.10/tpg/0.85/1100/tau_hpt	4605668269331651112	0.8318956397495798
r42/0.10/tpg/0.85/1100/tau_lpt	4606467617354581605	0.9206410977241829
r42/0.10/tpg/0.85/1100/tau_lpc	4608381093536801003	1.2661592583627292
r42/0.10/tpg/0.85/1100/tau_hpc	4609876004470109702	1.5980961659473691
r42/0.10/tpg/0.85/1100/pi_hpt	4601432079393016507	0.43079203954691153
r42/0.10/tpg/0.85/1100/pi_lpt	4604362353077894448	0.6869098104342921
r42/0.10/tpg/0.85/1100/mdot_air	4604466590652755617	0.6984825059984879
r42/0.10/tpg/0.85/1100/mdot_ratio	4604466590652755617	0.6984825059984879
r42/0.10/tpg/0.85/1100/thrust	4643735308759905218	285.79123456292666
r42/0.10/tpg/0.85/1100/V0	4643453651052699634	269.7808475368648
r42/0.10/tpg/0.85/1100/V9	4647847706867074285	527.108005382264
r42/0.10/tpg/0.85/1100/M9	4607182418800017421	1.0000000000000029
r42/0.10/tpg/0.85/1100/T9	4649550782783860791	720.7253207615639
r42/0.10/tpg/0.85/1100/p9	4682385807696297136	111313.34010456759
r42/0.10/tpg/0.85/1100/F_over_mdot	4647232755817081702	484.5980825775099
r42/0.10/tpg/0.85/1100/tsfc	4539661044067013210	3.073861765793126e-05
r42/0.10/tpg/0.85/1100/eta_th	4595079161766188703	0.16406713420217486
r42/0.10/tpg/0.85/1100/eta_p	4608307688865768610	1.2498601471836897
r42/0.10/tpg/0.85/1100/s2/Tt	4643745586963694955	286.3754828060834
r42/0.10/tpg/0.85/1100/s2/pt	4680086807681088516	77858.48677323764
r42/0.10/tpg/0.85/1100/s25/Tt	4645086489528045959	362.5969689230191
r42/0.10/tpg/0.85/1100/s25/pt	4684898127437651301	164672.80801461186
r42/0.10/tpg/0.85/1100/s3/Tt	4648308242329991777	579.4648258200142
r42/0.10/tpg/0.85/1100/s3/pt	4694633035870151665	743407.7301837188
r42/0.10/tpg/0.85/1100/s4/Tt	4652552666608566272	1100.0
r42/0.10/tpg/0.85/1100/s4/pt	4694377602919053052	713671.4209763701
r42/0.10/tpg/0.85/1100/s45/Tt	4651260390394188564	915.0852037245372
r42/0.10/tpg/0.85/1100/s45/pt	4689025459600141862	307443.96702072246
r42/0.10/tpg/0.85/1100/s5/Tt	4650621616735673705	842.4650464681155
r42/0.10/tpg/0.85/1100/s5/pt	4686496318066197849	211186.27710537126
r42/0.10/tpg/0.85/1100/s9/Tt	4650621616735673705	842.4650464681155
r42/0.10/tpg/0.85/1100/s9/pt	4686351191961632799	206962.55156326384
r42/0.10/tpg/0.85/1100/s2/mdot	4604466590652755617	0.6984825059984879
r42/0.10/tpg/0.85/1100/s25/mdot	4604466590652755617	0.6984825059984879
r42/0.10/tpg/0.85/1100/s3/mdot	4603837453542007697	0.6286342553986392
r42/0.10/tpg/0.85/1100/s4/mdot	4603921797472852295	0.6379983127997456
r42/0.10/tpg/0.85/1100/s4/far	4579740509192448472	0.014895875178116677
r42/0.10/tpg/0.85/1100/booking_absent	0	0.0
r42/0.10/tpg/0.85/1100/bleed	4591870180066957722	0.1
r42/0.10/tpg/0.85/1100/mdot_core	4603837453542007697	0.6286342553986392
r42/0.10/tpg/0.85/1100/st_inlet	4645905638368425745	409.16018956607246
r42/0.10/tpg/0.85/1100/tsfc_inlet	4539960140880413672	3.276537650088296e-05
r42/0.10/tpg/0.85/1500/abort	0	0.0
r42/0.10/tpg/0.85/1500/n_pass	4619567317775286272	7.0
r42/0.10/tpg/0.85/1500/pi_lpc	4613315989094599807	2.7238523856809134
r42/0.10/tpg/0.85/1500/pi_hpc	4618724281184386286	6.2512330929450695
r42/0.10/tpg/0.85/1500/eta_lpc	4606270858455370105	0.8987964717037321
r42/0.10/tpg/0.85/1500/eta_hpc	4606101010590968259	0.879939570729498
r42/0.10/tpg/0.85/1500/eta_hpt	4606461842859638129	0.92
r42/0.10/tpg/0.85/1500/eta_lpt	4606281698874543309	0.9
r42/0.10/tpg/0.85/1500/n_lp	4606966102162513338	0.9759840288433488
r42/0.10/tpg/0.85/1500/n_hp	4607269866800155513	1.0194173566421496
r42/0.10/tpg/0.85/1500/N_lp_ratio	4606966102162513338	0.9759840288433488
r42/0.10/tpg/0.85/1500/N_hp_ratio	4607203446562153355	1.0046691011359339
r42/0.10/tpg/0.85/1500/slip	4606925247397528933	0.9714482387682152
r42/0.10/tpg/0.85/1500/phi_lp	4607527567628633050	1.0766384352902976
r42/0.10/tpg/0.85/1500/phi_hp	4607213759320658832	1.0069589935239698
r42/0.10/tpg/0.85/1500/nu_hpt	4607203446562153355	1.0046691011359339
r42/0.10/tpg/0.85/1500/nu_lpt	4606966102162512492	0.9759840288432549
r42/0.10/tpg/0.85/1500/tau_hpt	4605747620704304852	0.8407054118451591
r42/0.10/tpg/0.85/1500/tau_lpt	4606511243236449371	0.9254845435761
r42/0.10/tpg/0.85/1500/tau_lpc	4608838117376644156	1.367638936322023
r42/0.10/tpg/0.85/1500/tau_hpc	4610566889477101772	1.7515034543735508
r42/0.10/tpg/0.85/1500/pi_hpt	4601481895579679497	0.43355739341852534
r42/0.10/tpg/0.85/1500/pi_lpt	4604381750106741525	0.6890633132378264
r42/0.10/tpg/0.85/1500/mdot_air	4607411120225568227	1.050781917682223
r42/0.10/tpg/0.85/1500/mdot_ratio	4607411120225568227	1.050781917682223
r42/0.10/tpg/0.85/1500/thrust	4648993758381896079	657.3989779684215
r42/0.10/tpg/0.85/1500/V0	4643453651052699634	269.7808475368648
r42/0.10/tpg/0.85/1500/V9	4648642006689510923	617.4094403979265
r42/0.10/tpg/0.85/1500/M9	4607182418800017729	1.0000000000000713
r42/0.10/tpg/0.85/1500/T9	4652097051618231648	1010.202572530292
r42/0.10/tpg/0.85/1500/p9	4686191084418006034	202302.80875870638
r42/0.10/tpg/0.85/1500/F_over_mdot	4649589423685003150	725.1182826191523
r42/0.10/tpg/0.85/1500/tsfc	4540131220098322444	3.3924654374156785e-05
r42/0.10/tpg/0.85/1500/eta_th	4594605426090306053	0.1509183278283929
r42/0.10/tpg/0.85/1500/eta_p	4608223412575534181	1.2311470516140386
r42/0.10/tpg/0.85/1500/s2/Tt	4643745586963694955	286.3754828060834
r42/0.10/tpg/0.85/1500/s2/pt	4680086807681088516	77858.48677323764
r42/0.10/tpg/0.85/1500/s25/Tt	4645597741179565385	391.6582606936177
r42/0.10/tpg/0.85/1500/s25/pt	4686526855209366655	212075.0249427892
r42/0.10/tpg/0.85/1500/s3/Tt	4649245254677715294	685.9907965388081
r42/0.10/tpg/0.85/1500/s3/pt	4698444780491969735	1325730.4141095148
r42/0.10/tpg/0.85/1500/s4/Tt	4654311885213007872	1500.0
r42/0.10/tpg/0.85/1500/s4/pt	4698217021741093219	1272701.1975451342
r42/0.10/tpg/0.85/1500/s45/Tt	4653261007701499651	1261.0581177677384
r42/0.10/tpg/0.85/1500/s45/pt	4692987043629883877	551789.0138083069
r42/0.10/tpg/0.85/1500/s5/Tt	4652847730654192615	1167.0897965452111
r42/0.10/tpg/0.85/1500/s5/pt	4690275700511970604	380217.5660765942
r42/0.10/tpg/0.85/1500/s9/Tt	4652847730654192615	1167.0897965452111
r42/0.10/tpg/0.85/1500/s9/pt	4690145058751037509	372613.2147550623
r42/0.10/tpg/0.85/1500/s2/mdot	4607411120225568227	1.050781917682223
r42/0.10/tpg/0.85/1500/s25/mdot	4607411120225568227	1.050781917682223
r42/0.10/tpg/0.85/1500/s3/mdot	4606693361440534783	0.9457037259140008
r42/0.10/tpg/0.85/1500/s4/mdot	4606902902510544315	0.9689674579669182
r42/0.10/tpg/0.85/1500/s4/far	4582747512010614924	0.02459938711823688
r42/0.10/tpg/0.85/1500/booking_absent	0	0.0
r42/0.10/tpg/0.85/1500/bleed	4591870180066957722	0.1
r42/0.10/tpg/0.85/1500/mdot_core	4606693361440534783	0.9457037259140008
r42/0.10/tpg/0.85/1500/st_inlet	4648714301155346535	625.6283696035506
r42/0.10/tpg/0.85/1500/tsfc_inlet	4540347103783036007	3.5387539123973165e-05
r42/0.10/tpg/1.20/400/abort	4613937818241073152	3.0
r42/0.10/tpg/1.20/500/abort	4613937818241073152	3.0
r42/0.10/tpg/1.20/600/abort	0	0.0
r42/0.10/tpg/1.20/600/n_pass	4619567317775286272	7.0
r42/0.10/tpg/1.20/600/pi_lpc	4609158306543966877	1.4387352134814713
r42/0.10/tpg/1.20/600/pi_hpc	4612587174103816807	2.4001935122972102
r42/0.10/tpg/1.20/600/eta_lpc	4606042041913214214	0.8733927323520738
r42/0.10/tpg/1.20/600/eta_hpc	4605937661879495108	0.8618042206774637
r42/0.10/tpg/1.20/600/eta_hpt	4606461842859638129	0.92
r42/0.10/tpg/1.20/600/eta_lpt	4606281698874543309	0.9
r42/0.10/tpg/1.20/600/n_lp	4602760561779554426	0.5090752524281605
r42/0.10/tpg/1.20/600/n_hp	4604059650438751650	0.6533030664751787
r42/0.10/tpg/1.20/600/N_lp_ratio	4603040186129143055	0.5401197915440735
r42/0.10/tpg/1.20/600/N_hp_ratio	4603755637367852515	0.6195508353652567
r42/0.10/tpg/1.20/600/slip	4606027628590933653	0.8717925321263517
r42/0.10/tpg/1.20/600/phi_lp	4604752401281442097	0.7302138600635201
r42/0.10/tpg/1.20/600/phi_hp	4606772164891645113	0.9544526664982619
r42/0.10/tpg/1.20/600/nu_hpt	4606998634852645351	0.9795958830071044
r42/0.10/tpg/1.20/600/nu_lpt	4605996004286903577	0.868281529079158
r42/0.10/tpg/1.20/600/tau_hpt	4605500642076811384	0.8132852759618023
r42/0.10/tpg/1.20/600/tau_lpt	4606392123464285323	0.9122595922016371
r42/0.10/tpg/1.20/600/tau_lpc	4607745195844561843	1.1249616065167458
r42/0.10/tpg/1.20/600/tau_hpc	4608645635183914528	1.324899303882269
r42/0.10/tpg/1.20/600/pi_hpt	4601355121325794986	0.4265200086389124
r42/0.10/tpg/1.20/600/pi_lpt	4604339868820850890	0.6844135564481573
r42/0.10/tpg/1.20/600/mdot_air	4602908869369375876	0.5255407025228043
r42/0.10/tpg/1.20/600/mdot_ratio	4602908869369375876	0.5255407025228043
r42/0.10/tpg/1.20/600/thrust	4612978808995299987	2.5741143418056907
r42/0.10/tpg/1.20/600/V0	4645407900701383239	380.8670788755739
r42/0.10/tpg/1.20/600/V9	4645483364780981519	385.1567151611243
r42/0.10/tpg/1.20/600/M9	4607182418800017434	1.0000000000000058
r42/0.10/tpg/1.20/600/T9	4645295657212702682	374.48677523410663
r42/0.10/tpg/1.20/600/p9	4678324443943929981	58874.35953427942
r42/0.10/tpg/1.20/600/F_over_mdot	4631918555204369777	47.7608203288354
r42/0.10/tpg/1.20/600/tsfc	4544690954204217696	6.861007279291209e-05
r42/0.10/tpg/1.20/600/eta_th	4578905670092091791	0.013447660192064585
r42/0.10/tpg/1.20/600/eta_p	4621619180684357792	9.644840712040889
r42/0.10/tpg/1.20/600/s2/Tt	4644378775611910871	322.36809035452956
r42/0.10/tpg/1.20/600/s2/pt	4682761841319323207	116785.34950985863
r42/0.10/tpg/1.20/600/s25/Tt	4645087452803884135	362.65172481496705
r42/0.10/tpg/1.20/600/s25/pt	4685013245849605479	168023.19475857468
r42/0.10/tpg/1.20/600/s3/Tt	4647160257278094329	480.47701775905404
r42/0.10/tpg/1.20/600/s3/pt	4690672050675099210	403288.18197498156
r42/0.10/tpg/1.20/600/s4/Tt	4648488871632306176	600.0
r42/0.10/tpg/1.20/600/s4/pt	4690394913146707875	387156.6546959823
r42/0.10/tpg/1.20/600/s45/Tt	4647292095720753417	487.9711655770812
r42/0.10/tpg/1.20/600/s45/pt	4684913838486119993	165130.0597055422
r42/0.10/tpg/1.20/600/s5/Tt	4646538889986129749	445.1563765155054
r42/0.10/tpg/1.20/600/s5/pt	4682502899591642762	113017.25143956594
r42/0.10/tpg/1.20/600/s9/Tt	4646538889986129749	445.1563765155054
r42/0.10/tpg/1.20/600/s9/pt	4682347569864021404	110756.90641077462
r42/0.10/tpg/1.20/600/s2/mdot	4602908869369375876	0.5255407025228043
r42/0.10/tpg/1.20/600/s25/mdot	4602908869369375876	0.5255407025228043
r42/0.10/tpg/1.20/600/s3/mdot	4602192189601284948	0.47298663227052384
r42/0.10/tpg/1.20/600/s4/mdot	4602220110429087415	0.4745365495651685
r42/0.10/tpg/1.20/600/s4/far	4569702378054187955	0.0032768733594105925
r42/0.10/tpg/1.20/600/booking_absent	0	0.0
r42/0.10/tpg/1.20/600/bleed	4591870180066957722	0.1
r42/0.10/tpg/1.20/600/mdot_core	4602192189601284949	0.4729866322705239
r42/0.10/tpg/1.20/600/st_inlet	4617200710407911584	4.898030408394476
r42/0.10/tpg/1.20/600/tsfc_inlet	4558692769826474976	0.0006021167239825785
r42/0.10/tpg/1.20/650/abort	0	0.0
r42/0.10/tpg/1.20/650/n_pass	4619567317775286272	7.0
r42/0.10/tpg/1.20/650/pi_lpc	4609358184208279613	1.4831169704871308
r42/0.10/tpg/1.20/650/pi_hpc	4612917041597488674	2.54668410691717
r42/0.10/tpg/1.20/650/eta_lpc	4606055061682259393	0.8748382170889998
r42/0.10/tpg/1.20/650/eta_hpc	4605955760267512159	0.8638135453859767
r42/0.10/tpg/1.20/650/eta_hpt	4606461842859638129	0.92
r42/0.10/tpg/1.20/650/eta_lpt	4606281698874543309	0.9
r42/0.10/tpg/1.20/650/n_lp	4602959018884951604	0.5311084172094014
r42/0.10/tpg/1.20/650/n_hp	4604245342155614374	0.6739189884294958
r42/0.10/tpg/1.20/650/N_lp_ratio	4603250745589431670	0.5634965876305802
r42/0.10/tpg/1.20/650/N_hp_ratio	4603959254731383474	0.6421569038858108
r42/0.10/tpg/1.20/650/slip	4606079091657282535	0.8775060802441857
r42/0.10/tpg/1.20/650/phi_lp	4604785012902537316	0.7338344773245464
r42/0.10/tpg/1.20/650/phi_hp	4606692032116577011	0.9455561413074903
r42/0.10/tpg/1.20/650/nu_hpt	4606961799745627995	0.9755063646145844
r42/0.10/tpg/1.20/650/nu_lpt	4606005484274540583	0.8693340191339346
r42/0.10/tpg/1.20/650/tau_hpt	4605517327175422870	0.8151376940264636
r42/0.10/tpg/1.20/650/tau_lpt	4606398894615442873	0.91301134099347
r42/0.10/tpg/1.20/650/tau_lpc	4607793751597292794	1.1357431494487273
r42/0.10/tpg/1.20/650/tau_hpc	4608752558848666179	1.3486411267791858
r42/0.10/tpg/1.20/650/pi_hpt	4601361562111598058	0.42687754407367484
r42/0.10/tpg/1.20/650/pi_lpt	4604341752925209088	0.6846227340520841
r42/0.10/tpg/1.20/650/mdot_air	4603138232018356110	0.5510050719114916
r42/0.10/tpg/1.20/650/mdot_ratio	4603138232018356110	0.5510050719114916
r42/0.10/tpg/1.20/650/thrust	4627084862419090373	22.70768368703627
r42/0.10/tpg/1.20/650/V0	4645407900701383239	380.8670788755739
r42/0.10/tpg/1.20/650/V9	4645767875411644412	401.32927211024776
r42/0.10/tpg/1.20/650/M9	4607182418800017811	1.0000000000000895
r42/0.10/tpg/1.20/650/T9	4645877342026588402	407.55172875478377
r42/0.10/tpg/1.20/650/p9	4679102290206155502	64533.93596858332
r42/0.10/tpg/1.20/650/F_over_mdot	4635900536278840672	88.10899518566066
r42/0.10/tpg/1.20/650/tsfc	4542277199443177291	4.8466376047910814e-05
r42/0.10/tpg/1.20/650/eta_th	4586742189059580308	0.04566741445961778
r42/0.10/tpg/1.20/650/eta_p	4616212726394305366	4.020524328500718
r42/0.10/tpg/1.20/650/s2/Tt	4644378775611910871	322.36809035452956
r42/0.10/tpg/1.20/650/s2/pt	4682761841319323207	116785.34950985863
r42/0.10/tpg/1.20/650/s25/Tt	4645148596652648210	366.12735022102527
r42/0.10/tpg/1.20/650/s25/pt	4685191337149699909	173206.33376234226
r42/0.10/tpg/1.20/650/s3/Tt	4647394187338146985	493.77440214676113
r42/0.10/tpg/1.20/650/s3/pt	4691321683985243398	441101.81740994786
r42/0.10/tpg/1.20/650/s4/Tt	4648928676283416576	650.0
r42/0.10/tpg/1.20/650/s4/pt	4691018561124446295	423457.7447135499
r42/0.10/tpg/1.20/650/s45/Tt	4647871733357603146	529.8395011120385
r42/0.10/tpg/1.20/650/s45/pt	4685451037271437310	180764.60207498068
r42/0.10/tpg/1.20/650/s5/Tt	4647217826926923284	483.74947342110795
r42/0.10/tpg/1.20/650/s5/pt	4683240830268384321	123755.55609192049
r42/0.10/tpg/1.20/650/s9/Tt	4647217826926923284	483.74947342110795
r42/0.10/tpg/1.20/650/s9/pt	4683070741927228131	121280.44497008207
r42/0.10/tpg/1.20/650/s2/mdot	4603138232018356110	0.5510050719114916
r42/0.10/tpg/1.20/650/s25/mdot	4603138232018356110	0.5510050719114916
r42/0.10/tpg/1.20/650/s3/mdot	4602605042369449369	0.49590456472034244
r42/0.10/tpg/1.20/650/s4/mdot	4602643190975011560	0.49802223773296683
r42/0.10/tpg/1.20/650/s4/far	4571573370171979880	0.004270323693871793
r42/0.10/tpg/1.20/650/booking_absent	0	0.0
r42/0.10/tpg/1.20/650/bleed	4591870180066957722	0.1
r42/0.10/tpg/1.20/650/mdot_core	4602605042369449369	0.49590456472034244
r42/0.10/tpg/1.20/650/st_inlet	4630996804517228917	41.21138777953721
r42/0.10/tpg/1.20/650/tsfc_inlet	4546509649728702549	9.325799327711386e-05
r42/0.10/tpg/1.20/900/abort	0	0.0
r42/0.10/tpg/1.20/900/n_pass	4620693217682128896	8.0
r42/0.10/tpg/1.20/900/pi_lpc	4610466112715934336	1.7291265182545033
r42/0.10/tpg/1.20/900/pi_hpc	4614697559465504753	3.3373928800483488
r42/0.10/tpg/1.20/900/eta_lpc	4606138315253239950	0.8840812202274877
r42/0.10/tpg/1.20/900/eta_hpc	4606026649515786901	0.8716838329492754
r42/0.10/tpg/1.20/900/eta_hpt	4606461842859638129	0.92
r42/0.10/tpg/1.20/900/eta_lpt	4606281698874543309	0.9
r42/0.10/tpg/1.20/900/n_lp	4603923773705659844	0.6382177187162417
r42/0.10/tpg/1.20/900/n_hp	4605108156996664356	0.7697106786816943
r42/0.10/tpg/1.20/900/N_lp_ratio	4604274333301006019	0.6771376521419018
r42/0.10/tpg/1.20/900/N_hp_ratio	4604939162381553111	0.7509485074082772
r42/0.10/tpg/1.20/900/slip	4606297099668294790	0.9017098315820398
r42/0.10/tpg/1.20/900/phi_lp	4605232359243723006	0.7834998981211638
r42/0.10/tpg/1.20/900/phi_hp	4606577198575970131	0.9328070572293917
r42/0.10/tpg/1.20/900/nu_hpt	4606907432198475949	0.9694703543505249
r42/0.10/tpg/1.20/900/nu_lpt	4606123837031269648	0.8824738146887814
r42/0.10/tpg/1.20/900/tau_hpt	4605605969275927750	0.8249789441196291
r42/0.10/tpg/1.20/900/tau_lpt	4606436431073585378	0.9171787250027388
r42/0.10/tpg/1.20/900/tau_lpc	4608040960645487533	1.1906345848890212
r42/0.10/tpg/1.20/900/tau_hpc	4609255115899504323	1.4602312085848304
r42/0.10/tpg/1.20/900/pi_hpt	4601398382626544105	0.42892149324725765
r42/0.10/tpg/1.20/900/pi_lpt	4604352289296476446	0.685792506249786
r42/0.10/tpg/1.20/900/mdot_air	4604542762330943857	0.7069392610933801
r42/0.10/tpg/1.20/900/mdot_ratio	4604542762330943857	0.7069392610933801
r42/0.10/tpg/1.20/900/thrust	4639407006642905903	147.87787218510627
r42/0.10/tpg/1.20/900/V0	4645407900701383239	380.8670788755739
r42/0.10/tpg/1.20/900/V9	4647064123055791637	475.0124198938441
r42/0.10/tpg/1.20/900/M9	4607182418800016872	0.9999999999999405
r42/0.10/tpg/1.20/900/T9	4648298966695200362	578.4103082327176
r42/0.10/tpg/1.20/900/p9	4681594502699023296	99798.3368644556
r42/0.10/tpg/1.20/900/F_over_mdot	4643540916002689696	274.7412856410174
r42/0.10/tpg/1.20/900/tsfc	4540232371808073486	3.461008502079868e-05
r42/0.10/tpg/1.20/900/eta_th	4591987666476343781	0.10163045145976175
r42/0.10/tpg/1.20/900/eta_p	4612879244394408407	2.529898776866712
r42/0.10/tpg/1.20/900/s2/Tt	4644378775611910871	322.36809035452956
r42/0.10/tpg/1.20/900/s2/pt	4682761841319323207	116785.34950985863
r42/0.10/tpg/1.20/900/s25/Tt	4645459894733839222	383.8225974407318
r42/0.10/tpg/1.20/900/s25/pt	4686178503119536280	201936.6447811171
r42/0.10/tpg/1.20/900/s3/Tt	4648141159747191130	560.4697353430486
r42/0.10/tpg/1.20/900/s3/pt	4694036329108702899	673941.9205133527
r42/0.10/tpg/1.20/900/s4/Tt	4651127699538968576	900.0
r42/0.10/tpg/1.20/900/s4/pt	4693804764428062236	646984.2436928186
r42/0.10/tpg/1.20/900/s45/Tt	4649742148199436656	742.4810497076669
r42/0.10/tpg/1.20/900/s45/pt	4688511119758294280	277505.44791217195
r42/0.10/tpg/1.20/900/s5/Tt	4649201248052766450	680.9878225095729
r42/0.10/tpg/1.20/900/s5/pt	4685779054387977003	190311.15662165856
r42/0.10/tpg/1.20/900/s9/Tt	4649201248052766450	680.9878225095729
r42/0.10/tpg/1.20/900/s9/pt	4685648273556976370	186504.9334892254
r42/0.10/tpg/1.20/900/s2/mdot	4604542762330943857	0.7069392610933801
r42/0.10/tpg/1.20/900/s25/mdot	4604542762330943857	0.7069392610933801
r42/0.10/tpg/1.20/900/s3/mdot	4603906008052377113	0.6362453349840421
r42/0.10/tpg/1.20/900/s4/mdot	4603960501084478385	0.6422952768760891
r42/0.10/tpg/1.20/900/s4/far	4576635082882169176	0.009508819254759146
r42/0.10/tpg/1.20/900/booking_absent	0	0.0
r42/0.10/tpg/1.20/900/bleed	4591870180066957722	0.1
r42/0.10/tpg/1.20/900/mdot_core	4603906008052377113	0.6362453349840421
r42/0.10/tpg/1.20/900/st_inlet	4641563899322227781	209.18044918935826
r42/0.10/tpg/1.20/900/tsfc_inlet	4541162332772954358	4.091174563611466e-05
r42/0.10/tpg/1.20/1100/abort	0	0.0
r42/0.10/tpg/1.20/1100/n_pass	4620693217682128896	8.0
r42/0.10/tpg/1.20/1100/pi_lpc	4611479611774937590	1.9541685164027718
r42/0.10/tpg/1.20/1100/pi_hpc	4616221248994277936	4.028093917876092
r42/0.10/tpg/1.20/1100/eta_lpc	4606204560573010633	0.8914359281557945
r42/0.10/tpg/1.20/1100/eta_hpc	4606064100760254079	0.8758417563401081
r42/0.10/tpg/1.20/1100/eta_hpt	4606461842859638129	0.92
r42/0.10/tpg/1.20/1100/eta_lpt	4606281698874543309	0.9
r42/0.10/tpg/1.20/1100/n_lp	4604681050079898432	0.7222922853846754
r42/0.10/tpg/1.20/1100/n_hp	4605729527176724314	0.8386966267534988
r42/0.10/tpg/1.20/1100/N_lp_ratio	4605077790069811958	0.7663392725438303
r42/0.10/tpg/1.20/1100/N_hp_ratio	4605682251162888528	0.8334479348462001
r42/0.10/tpg/1.20/1100/slip	4606457165226513607	0.9194806784004407
r42/0.10/tpg/1.20/1100/phi_lp	4605800467682110577	0.8465726049993362
r42/0.10/tpg/1.20/1100/phi_hp	4606673465287572100	0.9434948092019373
r42/0.10/tpg/1.20/1100/nu_hpt	4606941543827423714	0.9732575059370527
r42/0.10/tpg/1.20/1100/nu_lpt	4606278253095190849	0.8996174416425121
r42/0.10/tpg/1.20/1100/tau_hpt	4605668269331651112	0.8318956397495798
r42/0.10/tpg/1.20/1100/tau_lpt	4606467617354581605	0.9206410977241829
r42/0.10/tpg/1.20/1100/tau_lpc	4608241960999130676	1.2352656290035045
r42/0.10/tpg/1.20/1100/tau_hpc	4609618949034013527	1.5410183931955623
r42/0.10/tpg/1.20/1100/pi_hpt	4601432079393016507	0.43079203954691153
r42/0.10/tpg/1.20/1100/pi_lpt	4604362353077894448	0.6869098104342921
r42/0.10/tpg/1.20/1100/mdot_air	4605961701064544468	0.8644731063509661
r42/0.10/tpg/1.20/1100/mdot_ratio	4605961701064544468	0.8644731063509661
r42/0.10/tpg/1.20/1100/thrust	4643700005141720462	283.78445620714854
r42/0.10/tpg/1.20/1100/V0	4645407900701383239	380.8670788755739
r42/0.10/tpg/1.20/1100/V9	4647847706867074289	527.1080053822644
r42/0.10/tpg/1.20/1100/M9	4607182418800017424	1.0000000000000036
r42/0.10/tpg/1.20/1100/T9	4649550782783860793	720.7253207615641
r42/0.10/tpg/1.20/1100/p9	4683969564294270666	137648.06372129015
r42/0.10/tpg/1.20/1100/F_over_mdot	4645868831869997100	407.0679823590933
r42/0.10/tpg/1.20/1100/tsfc	4540209093988755855	3.445234838158055e-05
r42/0.10/tpg/1.20/1100/eta_th	4592868394503473871	0.1138530081366682
r42/0.10/tpg/1.20/1100/eta_p	4612290950645756604	2.2686438708682015
r42/0.10/tpg/1.20/1100/s2/Tt	4644378775611910871	322.36809035452956
r42/0.10/tpg/1.20/1100/s2/pt	4682761841319323207	116785.34950985863
r42/0.10/tpg/1.20/1100/s25/Tt	4645713004500106898	398.2102219024465
r42/0.10/tpg/1.20/1100/s25/pt	4687081532308330286	228218.25318925962
