# slice S oracle (gas) — rungs 43+45 TwoSpoolFuelTransient — key	u64 bits (or an integer)	repr
T/forkb/at/0/mf	4580078806347965952	0.015482727195649026
T/forkb/at/0/mf_sched	4580078806347965952	0.015482727195649026
T/forkb/at/0/nu_hp	4606466504353981894	0.9205175298349608
T/forkb/at/0/nu_lp	4606273358088229686	0.8990739866991138
T/forkb/at/0/phi_hp	4606954169612714469	0.9746592496904297
T/forkb/at/0/phi_lp	4606341920135783697	0.9066859030801045
T/forkb/at/0/pi_hpc	4617517322023143986	5.179238012470295
T/forkb/at/0/pi_lpc	4613072025137759689	2.6155106248558906
T/forkb/at/0/s	0	0.0
T/forkb/at/0/sp_thrust	4648619445781615380	614.8445621231535
T/forkb/at/10/Tt4	4653875297175236642	1400.7313731974068
T/forkb/at/10/branch_choked	1	1
T/forkb/at/10/f	4582011423424335289	0.022045566816201154
T/forkb/at/10/mdot_air	4605509655234278697	0.8142859374562806
T/forkb/at/10/mf	4580831358753736900	0.017951395041685428
T/forkb/at/10/mf_sched	4580831358753736900	0.017951395041685428
T/forkb/at/10/nu_hp	4606506787463930036	0.9249898534517542
T/forkb/at/10/nu_lp	4606322590026052077	0.904539829790847
T/forkb/at/10/phi_hp	4606820511198216016	0.9598201847693222
T/forkb/at/10/phi_lp	4606283691331088426	0.9002212071131954
T/forkb/at/10/pi_hpc	4617679578632076262	5.323350830977665
T/forkb/at/10/pi_lpc	4613152960623977356	2.651453200979125
T/forkb/at/10/s	4596373779694328217	0.19999999999999998
T/forkb/at/10/sp_thrust	4649024974735011342	660.9478664392971
T/forkb/at/20/Tt4	4654240457389665883	1483.759193277822
T/forkb/at/20/branch_choked	1	1
T/forkb/at/20/f	4582724512212523079	0.02451959053885158
T/forkb/at/20/mdot_air	4605676469410465589	0.8328060313799371
T/forkb/at/20/mf	4581542903815593609	0.020420062887721833
T/forkb/at/20/mf_sched	4581542903815593609	0.020420062887721833
T/forkb/at/20/nu_hp	4606608561281614090	0.9362890170214382
T/forkb/at/20/nu_lp	4606446664494556870	0.918314862961062
T/forkb/at/20/phi_hp	4606772253353540932	0.9544624877416159
T/forkb/at/20/phi_lp	4606343713999348170	0.906885061943336
T/forkb/at/20/pi_hpc	4617876295610316094	5.498070605838903
T/forkb/at/20/pi_lpc	4613290914472556394	2.712717016590365
T/forkb/at/20/s	4600877379321698715	0.4000000000000001
T/forkb/at/20/sp_thrust	4649378674580676000	701.1588833955357
T/forkb/at/30/Tt4	4654334010933833013	1505.0308064658432
T/forkb/at/30/branch_choked	1	1
T/forkb/at/30/f	4582859159122053540	0.02498674084871201
T/forkb/at/30/mdot_air	4605981178233386711	0.8666355064812831
T/forkb/at/30/mf	4581898676346521963	0.021654396810740034
T/forkb/at/30/mf_sched	4581898676346521963	0.021654396810740034
T/forkb/at/30/nu_hp	4606738474911625674	0.9507123273465876
T/forkb/at/30/nu_lp	4606605414508687326	0.9359396550457821
T/forkb/at/30/phi_hp	4606841625447169394	0.962164337302893
T/forkb/at/30/phi_lp	4606515456702690629	0.9259523322995525
T/forkb/at/30/pi_hpc	4618028323095768019	5.633098137618577
T/forkb/at/30/pi_lpc	4613435848573689820	2.7770806870430373
T/forkb/at/30/s	4603579539098121013	0.6000000000000002
T/forkb/at/30/sp_thrust	4649505433126607736	715.569661636705
T/forkb/at/40/Tt4	4654246407989361432	1485.1122030016904
T/forkb/at/40/branch_choked	1	1
T/forkb/at/40/f	4582627949104050066	0.024184569956488718
T/forkb/at/40/mdot_air	4606240091782677237	0.8953806848622593
T/forkb/at/40/mf	4581898676346521963	0.021654396810740034
T/forkb/at/40/mf_sched	4581898676346521963	0.021654396810740034
T/forkb/at/40/nu_hp	4606831871809188765	0.9610814659568977
T/forkb/at/40/nu_lp	4606720963256770883	0.9487681431046798
T/forkb/at/40/phi_hp	4606942463018534611	0.9733595566505876
T/forkb/at/40/phi_lp	4606675581088835309	0.9437297103297319
T/forkb/at/40/pi_hpc	4618094170228665964	5.691582140057658
T/forkb/at/40/pi_lpc	4613527082502725884	2.8175966905001797
T/forkb/at/40/s	4605380978949069213	0.8000000000000004
T/forkb/at/40/sp_thrust	4649461931040476218	710.6240470301193
T/forkb/at/50/Tt4	4654191317490314160	1472.5860737513103
T/forkb/at/50/branch_choked	1	1
T/forkb/at/50/f	4582481985680422478	0.023678157601287268
T/forkb/at/50/mdot_air	4606412577793325139	0.9145304789069634
T/forkb/at/50/mf	4581898676346521963	0.021654396810740034
T/forkb/at/50/mf_sched	4581898676346521963	0.021654396810740034
T/forkb/at/50/nu_hp	4606893112232951941	0.9678805188068657
T/forkb/at/50/nu_lp	4606798107991961729	0.9573329292284286
T/forkb/at/50/phi_hp	4607007355792831397	0.9805641018661971
T/forkb/at/50/phi_lp	4606779706026993689	0.9552899007078423
T/forkb/at/50/pi_hpc	4618136663507900206	5.7293237536558035
T/forkb/at/50/pi_lpc	4613588189204433099	2.8447335173778803
T/forkb/at/50/s	4607182418800017410	1.0000000000000004
T/forkb/at/50/sp_thrust	4649434474286670285	707.5025755158218
T/forkb/last/Tt4	4654191317490314160	1472.5860737513103
T/forkb/last/branch_choked	1	1
T/forkb/last/f	4582481985680422478	0.023678157601287268
T/forkb/last/mdot_air	4606412577793325139	0.9145304789069634
T/forkb/last/mf	4581898676346521963	0.021654396810740034
T/forkb/last/mf_sched	4581898676346521963	0.021654396810740034
T/forkb/last/nu_hp	4606893112232951941	0.9678805188068657
T/forkb/last/nu_lp	4606798107991961729	0.9573329292284286
T/forkb/last/phi_hp	4607007355792831397	0.9805641018661971
T/forkb/last/phi_lp	4606779706026993689	0.9552899007078423
T/forkb/last/pi_hpc	4618136663507900206	5.7293237536558035
T/forkb/last/pi_lpc	4613588189204433099	2.8447335173778803
T/forkb/last/s	4607182418800017410	1.0000000000000004
T/forkb/last/sp_thrust	4649434474286670285	707.5025755158218
census/T/forkb/march/close_calls	204	204
census/T/forkb/march/eq_calls	0	0
census/T/forkb/march/eq_passes	0	0
census/T/forkb/march/hi_wall_hi0	0	0
census/T/forkb/march/hi_wall_literal	0	0
census/T/forkb/march/hi_wall_map	204	204
census/T/forkb/march/illinois_calls	288	288
census/T/forkb/march/illinois_evals	2049	2049
census/T/forkb/march/illinois_exhausted	0	0
census/T/forkb/march/instant_calls	204	204
census/T/forkb/march/interp_high	0	0
census/T/forkb/march/interp_low	0	0
census/T/forkb/march/interp_mid	0	0
census/T/forkb/march/lo_floor_hits	0	0
census/T/forkb/march/march_calls	1	1
census/T/forkb/march/march_points	51	51
census/T/forkb/march/rw_calls	204	204
census/T/forkb/march/rw_interior	0	0
census/T/forkb/march/rw_one	204	204
census/T/forkb/march/rw_zero	0	0
census/T/forkb/march/sched_calls	0	0
census/T/forkb/march/sched_dormant	0	0
census/T/forkb/march/surge_calls	0	0
census/T/forkb/march/surge_dormant	0	0
census/T/forkb/march/topping_calls	0	0
U/equilibrium_flag	1	1
U/mf_smoke	4581258336243239616	0.019432770791193432
census/U/setup/close_calls	0	0
census/U/setup/eq_calls	0	0
census/U/setup/eq_passes	0	0
census/U/setup/hi_wall_hi0	0	0
census/U/setup/hi_wall_literal	0	0
census/U/setup/hi_wall_map	0	0
census/U/setup/illinois_calls	14	14
census/U/setup/illinois_evals	121	121
census/U/setup/illinois_exhausted	0	0
census/U/setup/instant_calls	0	0
census/U/setup/interp_high	0	0
census/U/setup/interp_low	0	0
census/U/setup/interp_mid	0	0
census/U/setup/lo_floor_hits	0	0
census/U/setup/march_calls	0	0
census/U/setup/march_points	0	0
census/U/setup/rw_calls	0	0
census/U/setup/rw_interior	0	0
census/U/setup/rw_one	0	0
census/U/setup/rw_zero	0	0
census/U/setup/sched_calls	0	0
census/U/setup/sched_dormant	0	0
census/U/setup/surge_calls	0	0
census/U/setup/surge_dormant	0	0
census/U/setup/topping_calls	0	0
U/eqf/0	3	3
census/U/0/close_calls	1	1
census/U/0/eq_calls	1	1
census/U/0/eq_passes	0	0
census/U/0/hi_wall_hi0	0	0
census/U/0/hi_wall_literal	0	0
census/U/0/hi_wall_map	1	1
census/U/0/illinois_calls	0	0
census/U/0/illinois_evals	0	0
census/U/0/illinois_exhausted	0	0
census/U/0/instant_calls	1	1
census/U/0/interp_high	0	0
census/U/0/interp_low	0	0
census/U/0/interp_mid	0	0
census/U/0/lo_floor_hits	0	0
census/U/0/march_calls	0	0
census/U/0/march_points	0	0
census/U/0/rw_calls	0	0
census/U/0/rw_interior	0	0
census/U/0/rw_one	0	0
census/U/0/rw_zero	0	0
census/U/0/sched_calls	0	0
census/U/0/sched_dormant	0	0
census/U/0/surge_calls	0	0
census/U/0/surge_dormant	0	0
census/U/0/topping_calls	0	0
U/eqf/1	3	3
census/U/1/close_calls	1	1
census/U/1/eq_calls	1	1
census/U/1/eq_passes	0	0
census/U/1/hi_wall_hi0	0	0
census/U/1/hi_wall_literal	0	0
census/U/1/hi_wall_map	1	1
census/U/1/illinois_calls	0	0
census/U/1/illinois_evals	0	0
census/U/1/illinois_exhausted	0	0
census/U/1/instant_calls	1	1
census/U/1/interp_high	0	0
census/U/1/interp_low	0	0
census/U/1/interp_mid	0	0
census/U/1/lo_floor_hits	0	0
census/U/1/march_calls	0	0
census/U/1/march_points	0	0
census/U/1/rw_calls	0	0
census/U/1/rw_interior	0	0
census/U/1/rw_one	0	0
census/U/1/rw_zero	0	0
census/U/1/sched_calls	0	0
census/U/1/sched_dormant	0	0
census/U/1/surge_calls	0	0
census/U/1/surge_dormant	0	0
census/U/1/topping_calls	0	0
U/eqf/2	3	3
census/U/2/close_calls	1	1
census/U/2/eq_calls	1	1
census/U/2/eq_passes	0	0
census/U/2/hi_wall_hi0	0	0
census/U/2/hi_wall_literal	0	0
census/U/2/hi_wall_map	1	1
census/U/2/illinois_calls	0	0
census/U/2/illinois_evals	0	0
census/U/2/illinois_exhausted	0	0
census/U/2/instant_calls	1	1
census/U/2/interp_high	0	0
census/U/2/interp_low	0	0
census/U/2/interp_mid	0	0
census/U/2/lo_floor_hits	0	0
census/U/2/march_calls	0	0
census/U/2/march_points	0	0
census/U/2/rw_calls	0	0
census/U/2/rw_interior	0	0
census/U/2/rw_one	0	0
census/U/2/rw_zero	0	0
census/U/2/sched_calls	0	0
census/U/2/sched_dormant	0	0
census/U/2/surge_calls	0	0
census/U/2/surge_dormant	0	0
census/U/2/topping_calls	0	0
U/direct	0	0
census/U/direct/close_calls	0	0
census/U/direct/eq_calls	0	0
census/U/direct/eq_passes	0	0
census/U/direct/hi_wall_hi0	0	0
census/U/direct/hi_wall_literal	0	0
census/U/direct/hi_wall_map	0	0
census/U/direct/illinois_calls	0	0
census/U/direct/illinois_evals	0	0
census/U/direct/illinois_exhausted	0	0
census/U/direct/instant_calls	0	0
census/U/direct/interp_high	0	0
census/U/direct/interp_low	0	0
census/U/direct/interp_mid	0	0
census/U/direct/lo_floor_hits	0	0
census/U/direct/march_calls	0	0
census/U/direct/march_points	0	0
census/U/direct/rw_calls	0	0
census/U/direct/rw_interior	0	0
census/U/direct/rw_one	0	0
census/U/direct/rw_zero	0	0
census/U/direct/sched_calls	0	0
census/U/direct/sched_dormant	0	0
census/U/direct/surge_calls	0	0
census/U/direct/surge_dormant	0	0
census/U/direct/topping_calls	0	0
