# slice R oracle (equil) — rungs 40+44 TwoSpoolTransient — key	u64 bits (or an integer)	repr
R/lp_only/950/eig/4/hi	13812847092260769960	-0.06676096818188404
R/lp_only/950/eig/5/lo	13831058579511674075	-1.1119379826343934
R/lp_only/950/eig/5/hi	13802220523230840448	-0.013348462257428695
R/hp_only/1500/J/00	13835109746391358498	-2.022955463838586
R/hp_only/1500/J/01	13801631431725339737	-0.012326551393338091
R/hp_only/1500/J/10	13816286368575312070	-0.11449051508754157
R/hp_only/1500/J/11	13831734915184839525	-1.2621146699791208
R/hp_only/1500/bc	4564151171867847932	0.0014112732182763313
R/hp_only/1500/eig/0/lo	13854263068927138973	-40.459829356107754
R/hp_only/1500/eig/0/hi	13831731672235810048	-1.2613945906430786
R/hp_only/1500/eig/1/lo	13845256217011447007	-10.115574337122267
R/hp_only/1500/eig/1/hi	13831731325735189952	-1.261317652049783
R/hp_only/1500/eig/2/lo	13835113913090611285	-2.024805850017439
R/hp_only/1500/eig/2/hi	13831726581786333949	-1.2602642838002673
R/hp_only/1500/eig/3/lo	13831736396980086455	-1.2624436946193052
R/hp_only/1500/eig/3/hi	13824326194770198460	-0.40426206812753285
R/hp_only/1500/eig/4/lo	13831735188899656320	-1.2621754468774782
R/hp_only/1500/eig/4/hi	13815320543259376456	-0.10108699629357176
R/hp_only/1500/eig/5/lo	13831734966363095092	-1.262126033834659
R/hp_only/1500/eig/5/hi	13804856754997647040	-0.02021819078284781
R/hp_only/1200/J/00	13832724873374152908	-1.4819295450175103
R/hp_only/1200/J/01	13798709825587371361	-0.007535436319123207
R/hp_only/1200/J/10	13811369260352929289	-0.0543759652746268
R/hp_only/1200/J/11	13830628816572632759	-1.016511440623544
R/hp_only/1200/bc	4556194114745145205	0.00040974662361780513
R/hp_only/1200/eig/0/lo	13852407856810036862	-29.63887721254877
R/hp_only/1200/eig/0/hi	13830627527137121976	-1.016225128424976
R/hp_only/1200/eig/1/lo	13843400937751380656	-7.409968167252984
R/hp_only/1200/eig/1/hi	13830627373429415920	-1.0161909984581108
R/hp_only/1200/eig/2/lo	13832728830799178360	-1.4828082698938072
R/hp_only/1200/eig/2/hi	13830624859147607308	-1.0156327157472473
R/hp_only/1200/eig/3/lo	13830629328995298366	-1.0166252213118834
R/hp_only/1200/eig/3/hi	13822380820959403450	-0.2962721283151627
R/hp_only/1200/eig/4/lo	13830628914474950093	-1.0165331793049177
R/hp_only/1200/eig/4/hi	13813374104958247536	-0.07407473856950175
R/hp_only/1200/eig/5/lo	13830628834994731952	-1.0165155311512812
R/hp_only/1200/eig/5/hi	13803066042810947264	-0.014815204922438041
R/hp_only/950/J/00	13831113940137547633	-1.12423051093489
R/hp_only/950/J/01	13795571172734871287	-0.004813088926036483
R/hp_only/950/J/10	13805127807190051249	-0.02115859198560494
R/hp_only/950/J/11	13829109193235049263	-0.8395436384974796
R/hp_only/950/bc	4547142756115468456	0.00010183818477643941
R/hp_only/950/eig/0/lo	13850394136160758951	-22.48470431657611
R/hp_only/950/eig/0/hi	13829108345676709856	-0.8394495406191673
R/hp_only/950/eig/1/lo	13841387030313616412	-5.6212590417572095
R/hp_only/950/eig/1/hi	13829108234084676788	-0.8394371514147196
R/hp_only/950/eig/2/lo	13831115549145908489	-1.1245877825606974
R/hp_only/950/eig/2/hi	13829105975218327549	-0.839186366871672
R/hp_only/950/eig/3/lo	13829109491667149168	-0.8395767711163398
R/hp_only/950/eig/3/hi	13820639797993111472	-0.2248129695681178
R/hp_only/950/eig/4/lo	13829109251784239009	-0.8395501387633325
R/hp_only/950/eig/4/hi	13811632855679734160	-0.05620502528089155
R/hp_only/950/eig/5/lo	13829109204309225091	-0.8395448679779779
R/hp_only/950/eig/5/hi	13801005697549536128	-0.011241075628850572
census/R/close_bracket_fails	0	0
census/R/close_calls	63	63
census/R/close_nonreal_propagated	0	0
census/R/eig_complex	5	5
census/R/eig_real	121	121
census/R/hi_wall_literal	18	18
census/R/hi_wall_map	45	45
census/R/illinois_calls	63	63
census/R/illinois_evals	495	495
census/R/illinois_exhausted	0	0
census/R/instant_calls	63	63
census/R/integrate_calls	0	0
census/R/match_calls	21	21
census/R/powers_calls	0	0
S/tt2	4643745586963694955	286.3754828060834
S/pt2	4680086807681088516	77858.48677323764
S/v0	4643453651052699634	269.7808475368648
S/close/0/Tt2	4643745586963694955	286.3754828060834
S/close/0/Tt25	4645777325033861104	401.8664209439876
S/close/0/Tt3	4649264878965553529	688.2218197656758
S/close/0/eta_hpc	4606101108712705426	0.8799504644306799
S/close/0/eta_lpc	4606281192305152045	0.8999437594998249
S/close/0/f	4581232513127289232	0.019343178860269428
S/close/0/m_hp	4607301877075048980	1.0265250654844111
S/close/0/m_imp	4607257940083801061	1.0167690936211724
S/close/0/m_lp	4607257940083801091	1.016769093621179
S/close/0/mdot4	4607346514838608314	1.0364366400586804
S/close/0/mdot_air	4607257940083801060	1.0167690936211722
S/close/0/n_hp	4607190117406569352	1.0017094340502997
S/close/0/n_lp	4607182418800017408	1.0
S/close/0/phi_hp	4607293987748737138	1.0247732831403735
S/close/0/phi_lp	4607257940083801091	1.016769093621179
S/close/0/pi_hpc	4618228053765514454	5.810494608239614
S/close/0/pi_lpc	4613862197089554905	2.96641746257431
S/close/0/pt4	4698284088881766723	1288316.4830761708
S/close/0/tau_hpc	4610391520133738034	1.7125636378103875
S/close/0/tau_lpc	4608998653000187162	1.4032850054280233
S/inst/0/M9	4607182418800017925	1.0000000000001148
S/inst/0/Pc_hp	4688862499063468387	297958.41535975615
S/inst/0/Pc_lp	4682741340123141608	116487.01784094388
S/inst/0/Phi_hp	13813745658788419840	-0.07923108378381372
S/inst/0/Phi_lp	13814976158000825476	-0.09630769075126194
S/inst/0/Pt_hp	4688453051982776281	274125.4585248209
S/inst/0/Pt_lp	4681974026431734241	105321.13405001863
S/inst/0/Tt2	4643745586963694955	286.3754828060834
S/inst/0/Tt25	4645777325033861104	401.8664209439876
S/inst/0/Tt3	4649264878965553529	688.2218197656758
S/inst/0/Tt4	4653652178236342272	1350.0
S/inst/0/Tt45	4652673320755188490	1127.4335767749603
S/inst/0/Tt5	4652289264387181040	1040.109268803728
S/inst/0/branch_choked	1	1
S/inst/0/eta_hpc	4606101108712705426	0.8799504644306799
S/inst/0/eta_hpt	4606461842859638129	0.92
S/inst/0/eta_lpc	4606281192305152045	0.8999437594998249
S/inst/0/eta_lpt	4606281698874543309	0.9
S/inst/0/f	4581232513127289232	0.019343178860269428
S/inst/0/m_hp	4607301877075048980	1.0265250654844111
S/inst/0/m_imp	4607257940083801061	1.0167690936211724
S/inst/0/m_lp	4607257940083801091	1.016769093621179
S/inst/0/mdot4	4607346514838608314	1.0364366400586804
S/inst/0/mdot_air	4607257940083801060	1.0167690936211722
S/inst/0/n_hp	4607190117406569352	1.0017094340502997
S/inst/0/n_lp	4607182418800017408	1.0
S/inst/0/nu_hp	4607182418800017408	1.0
S/inst/0/nu_hpt	4607426030003305698	1.0540925533894598
S/inst/0/nu_lp	4607182418800017408	1.0
S/inst/0/nu_lpt	4607437664705052145	1.0566759761421702
S/inst/0/phi_hp	4607293987748737138	1.0247732831403735
S/inst/0/phi_lp	4607257940083801091	1.016769093621179
S/inst/0/pi_hpc	4618228053765514454	5.810494608239614
S/inst/0/pi_hpt	4601459138804709256	0.4322941386416166
S/inst/0/pi_lpc	4613862197089554905	2.96641746257431
S/inst/0/pi_lpt	4604369775150931242	0.6877338260718819
S/inst/0/pt4	4698284088881766723	1288316.4830761708
S/inst/0/slip	4607182418800017408	1.0
S/inst/0/sp_thrust	4649048642300144231	663.6385570758256
S/inst/0/tau_hpc	4610391520133738034	1.7125636378103875
S/inst/0/tau_hpt	4605697455747126337	0.8351359827962669
S/inst/0/tau_lpc	4608998653000187162	1.4032850054280233
S/inst/0/tau_lpt	4606484774647951982	0.922545939938187
S/close/1/Tt2	4643745586963694955	286.3754828060834
S/close/1/Tt25	4645540447483481529	388.40149112903924
S/close/1/Tt3	4649015144721025665	659.8303232345062
S/close/1/eta_hpc	4606100904566058889	0.8799277995999414
S/close/1/eta_lpc	4606275133496417342	0.8992710966039181
S/close/1/f	4581456270521988832	0.020119493271287037
S/close/1/m_hp	4606959629219327430	0.9752653877871402
S/close/1/m_imp	4606087152121126888	0.8784009714991017
S/close/1/m_lp	4606087152121126888	0.8784009714991017
S/close/1/mdot4	4606246336195349589	0.8960739539346699
S/close/1/mdot_air	4606087152121126888	0.8784009714991017
S/close/1/n_hp	4606985772837171973	0.9781679124349415
S/close/1/n_lp	4606461842859638129	0.92
S/close/1/phi_hp	4607155691673199821	0.9970326928425038
S/close/1/phi_lp	4606775146258157363	0.9547836646729365
S/close/1/pi_hpc	4618014000669653669	5.620377267826062
S/close/1/pi_lpc	4613153855740865395	2.6518507127306576
S/close/1/pt4	4697535477350654318	1114016.7784405607
S/close/1/tau_hpc	4610329695046497285	1.6988357107395597
S/close/1/tau_lpc	4608786900749949199	1.3562665606819484
S/inst/1/M9	4607182418800016538	0.9999999999999034
S/inst/1/Pc_hp	4688576846286215450	281331.23536242696
S/inst/1/Pc_lp	4681802312894318476	102822.37320998142
S/inst/1/Phi_hp	13805060840354512312	-0.020926254102162395
S/inst/1/Phi_lp	4581725921028689976	0.02105503139985407
S/inst/1/Pt_hp	4688456676735013895	274336.4468739633
S/inst/1/Pt_lp	4681980955575369867	105421.96636080944
S/inst/1/Tt2	4643745586963694955	286.3754828060834
S/inst/1/Tt25	4645540447483481529	388.40149112903924
S/inst/1/Tt3	4649015144721025665	659.8303232345062
S/inst/1/Tt4	4653652178236342272	1350.0
S/inst/1/Tt45	4652674642459571912	1127.7340975584684
S/inst/1/Tt5	4652291019067689766	1040.5082369602255
S/inst/1/branch_choked	1	1
S/inst/1/eta_hpc	4606100904566058889	0.8799277995999414
S/inst/1/eta_hpt	4606461842859638129	0.92
S/inst/1/eta_lpc	4606275133496417342	0.8992710966039181
S/inst/1/eta_lpt	4606281698874543309	0.9
S/inst/1/f	4581456270521988832	0.020119493271287037
S/inst/1/m_hp	4606959629219327430	0.9752653877871402
S/inst/1/m_imp	4606087152121126888	0.8784009714991017
S/inst/1/m_lp	4606087152121126888	0.8784009714991017
S/inst/1/mdot4	4606246336195349589	0.8960739539346699
S/inst/1/mdot_air	4606087152121126888	0.8784009714991017
S/inst/1/n_hp	4606985772837171973	0.9781679124349415
S/inst/1/n_lp	4606461842859638129	0.92
S/inst/1/nu_hp	4606822130829827768	0.96
S/inst/1/nu_hpt	4607236141570079346	1.0119288512538813
S/inst/1/nu_lp	4606461842859638129	0.92
S/inst/1/nu_lpt	4606930328552435481	0.9720123602851088
S/inst/1/phi_hp	4607155691673199821	0.9970326928425038
S/inst/1/phi_lp	4606775146258157363	0.9547836646729365
S/inst/1/pi_hpc	4618014000669653669	5.620377267826062
S/inst/1/pi_hpt	4601460175481404853	0.4323516857584438
S/inst/1/pi_lpc	4613153855740865395	2.6518507127306576
S/inst/1/pi_lpt	4604370145516756700	0.6877749449385777
S/inst/1/pt4	4697535477350654318	1114016.7784405607
S/inst/1/slip	4606807118831069867	0.9583333333333334
S/inst/1/sp_thrust	4648905249650104926	647.3367001403346
S/inst/1/tau_hpc	4610329695046497285	1.6988357107395597
S/inst/1/tau_hpt	4605699460821628003	0.8353585907840507
S/inst/1/tau_lpc	4608786900749949199	1.3562665606819484
S/inst/1/tau_lpt	4606485746855562078	0.9226538766655314
census/S/close_bracket_fails	0	0
census/S/close_calls	4	4
census/S/close_nonreal_propagated	0	0
census/S/eig_complex	0	0
census/S/eig_real	0	0
census/S/hi_wall_literal	0	0
census/S/hi_wall_map	4	4
census/S/illinois_calls	4	4
census/S/illinois_evals	34	34
census/S/illinois_exhausted	0	0
census/S/instant_calls	2	2
census/S/integrate_calls	0	0
census/S/match_calls	0	0
census/S/powers_calls	0	0
