# phase-5J component-map matcher oracle — key	u64 bits	repr
# cpython 3.14.3
cell/tpg/flat/0.85/900/tau_c	4609975882990863661	1.6202736526286785
cell/tpg/flat/0.85/900/tau_t	4605622997537475949	0.8268694609236441
cell/tpg/flat/0.85/900/pi_t	4601315705158243734	0.4243319718010182
cell/tpg/flat/0.85/900/mdot_air	4603708388800468946	0.6143051906262775
cell/tpg/flat/0.85/900/mdot_ratio	4603708388800468946	0.6143051906262775
cell/tpg/flat/0.85/900/thrust	4642059406628997245	223.26361388300202
cell/tpg/flat/0.85/900/V0	4643453651052699634	269.7808475368648
cell/tpg/flat/0.85/900/V9	4647435620403282676	496.12959922295636
cell/tpg/flat/0.85/900/M9	4607182418800017588	1.00000000000004
cell/tpg/flat/0.85/900/T9	4648786689088441296	633.8579248062979
cell/tpg/flat/0.85/900/p9	4680050900455917388	77335.96787646151
cell/tpg/flat/0.85/900/F_over_mdot	4645101335620180558	363.4408715566723
cell/tpg/flat/0.85/900/tsfc	4539963090493425668	3.278536385610545e-05
cell/tpg/flat/0.85/900/eta_th	4595395384086047915	0.17284406671237681
cell/tpg/flat/0.85/900/eta_p	4607688299049758983	1.1123279801932442
cell/tpg/flat/0.85/900/s2/Tt	4643745586963694955	286.3754828060834
cell/tpg/flat/0.85/900/s2/pt	4680086807681088516	77858.48677323764
cell/tpg/flat/0.85/900/s3/Tt	4646870507496332068	464.0066495495141
cell/tpg/flat/0.85/900/s3/pt	4689951064604459044	361321.2692518255
cell/tpg/flat/0.85/900/s4/Tt	4651127699538968576	900.0
cell/tpg/flat/0.85/900/s4/pt	4689702766518893316	346868.4184817525
cell/tpg/flat/0.85/900/s5/Tt	4649757114444937992	744.1825148312791
cell/tpg/flat/0.85/900/s5/pt	4684297332017586442	147187.3599698621
cell/tpg/flat/0.85/900/s9/Tt	4649757114444937992	744.1825148312791
cell/tpg/flat/0.85/900/s9/pt	4684196185633993620	144243.61277046485
cell/tpg/flat/0.85/900/s4/far	4578022463633473782	0.011915541214165586
cell/tpg/flat/0.85/1100/abort	0	0.0
cell/tpg/flat/0.85/1100/n_outer	4607182418800017408	1.0
cell/tpg/flat/0.85/1100/n_solve_turbine	4619567317775286272	7.0
cell/tpg/flat/0.85/1100/branch	0	0.0
cell/tpg/flat/0.85/1100/nozzle_choked	4607182418800017408	1.0
cell/tpg/flat/0.85/1100/eta_c	4606101554889448489	0.88
cell/tpg/flat/0.85/1100/eta_t	4606281698874543309	0.9
cell/tpg/flat/0.85/1100/n_corr	4605879974586658216	0.8553996446038825
cell/tpg/flat/0.85/1100/N_ratio	4605879974586658216	0.8553996446038825
cell/tpg/flat/0.85/1100/flowcoef	4605787093726430368	0.8450877976466877
cell/tpg/flat/0.85/1100/nu_t	4607172435042384770	0.9988915802403968
cell/tpg/flat/0.85/1100/pi_c	4618547015154998680	6.09378923109707
cell/tpg/flat/0.85/1100/tau_c	4610601486979364614	1.7591856430948964
cell/tpg/flat/0.85/1100/tau_t	4605684308384804669	0.8336763323600064
cell/tpg/flat/0.85/1100/pi_t	4601348491708423815	0.4261519909464159
cell/tpg/flat/0.85/1100/mdot_air	4604686414014604975	0.7228878017660544
cell/tpg/flat/0.85/1100/mdot_ratio	4604686414014604975	0.7228878017660544
cell/tpg/flat/0.85/1100/thrust	4645105330033834560	363.66792768511004
cell/tpg/flat/0.85/1100/V0	4643453651052699634	269.7808475368648
cell/tpg/flat/0.85/1100/V9	4648042963486647620	549.306113005769
cell/tpg/flat/0.85/1100/M9	4607182418800016892	0.9999999999999427
cell/tpg/flat/0.85/1100/T9	4650134257369525911	787.0587012967616
cell/tpg/flat/0.85/1100/p9	4681783949742997579	102555.15418863406
cell/tpg/flat/0.85/1100/F_over_mdot	4647557833094695585	503.076586431047
cell/tpg/flat/0.85/1100/tsfc	4540054412722486355	3.3404187350754296e-05
cell/tpg/flat/0.85/1100/eta_th	4595029474467635398	0.16268803463004228
cell/tpg/flat/0.85/1100/eta_p	4607902427394403341	1.1598740238830516
cell/tpg/flat/0.85/1100/s2/Tt	4643745586963694955	286.3754828060834
cell/tpg/flat/0.85/1100/s2/pt	4680086807681088516	77858.48677323764
cell/tpg/flat/0.85/1100/s3/Tt	4647570342044192896	503.78763788683136
cell/tpg/flat/0.85/1100/s3/pt	4691894656516950214	474453.20824826916
cell/tpg/flat/0.85/1100/s4/Tt	4652552666608566272	1100.0
cell/tpg/flat/0.85/1100/s4/pt	4691568614754884839	455475.0799183384
cell/tpg/flat/0.85/1100/s5/Tt	4651277619845818360	917.0439655960063
cell/tpg/flat/0.85/1100/s5/pt	4685909293447665438	194101.6121336752
cell/tpg/flat/0.85/1100/s9/Tt	4651277619845818360	917.0439655960063
cell/tpg/flat/0.85/1100/s9/pt	4685775907835471036	190219.5798910017
cell/tpg/flat/0.85/1100/s4/far	4580500893837384974	0.016804864544920632
cell/tpg/flat/0.85/1500/abort	0	0.0
cell/tpg/flat/0.85/1500/n_outer	4607182418800017408	1.0
cell/tpg/flat/0.85/1500/n_solve_turbine	4611686018427387904	2.0
cell/tpg/flat/0.85/1500/branch	0	0.0
cell/tpg/flat/0.85/1500/nozzle_choked	4607182418800017408	1.0
cell/tpg/flat/0.85/1500/eta_c	4606101554889448489	0.88
cell/tpg/flat/0.85/1500/eta_t	4606281698874543309	0.9
cell/tpg/flat/0.85/1500/n_corr	4607182418800025049	1.0000000000016966
cell/tpg/flat/0.85/1500/N_ratio	4607182418800025049	1.0000000000016966
cell/tpg/flat/0.85/1500/flowcoef	4607182418800036462	1.0000000000042308
cell/tpg/flat/0.85/1500/nu_t	4607182418800025049	1.0000000000016966
cell/tpg/flat/0.85/1500/pi_c	4621819117589004746	10.000000000059021
cell/tpg/flat/0.85/1500/tau_c	4611770577926483244	2.0375519611385666
cell/tpg/flat/0.85/1500/tau_t	4605762360027398715	0.8423418054317787
cell/tpg/flat/0.85/1500/pi_t	4601396903998828264	0.42883941292050887
cell/tpg/flat/0.85/1500/mdot_air	4607182418800044103	1.0000000000059275
cell/tpg/flat/0.85/1500/mdot_ratio	4607182418800044103	1.0000000000059275
cell/tpg/flat/0.85/1500/thrust	4649771419385882607	745.8087983310669
cell/tpg/flat/0.85/1500/V0	4643453651052699634	269.7808475368648
cell/tpg/flat/0.85/1500/V9	4648856401916680826	641.7833557974802
cell/tpg/flat/0.85/1500/M9	4607182418800017540	1.0000000000000293
cell/tpg/flat/0.85/1500/T9	4652536144110092550	1096.2432187945246
cell/tpg/flat/0.85/1500/p9	4685110946909313706	170866.66983576614
cell/tpg/flat/0.85/1500/F_over_mdot	4649771419385843722	745.8087983266462
cell/tpg/flat/0.85/1500/tsfc	4540519827822218791	3.655796273973845e-05
cell/tpg/flat/0.85/1500/eta_th	4594576176405381072	0.15010648598672427
cell/tpg/flat/0.85/1500/eta_p	4607851857262139662	1.1486451988435564
cell/tpg/flat/0.85/1500/s2/Tt	4643745586963694955	286.3754828060834
cell/tpg/flat/0.85/1500/s2/pt	4680086807681088516	77858.48677323764
cell/tpg/flat/0.85/1500/s3/Tt	4648343779432390719	583.5049266135392
cell/tpg/flat/0.85/1500/s3/pt	4694935205180867894	778584.8677369717
cell/tpg/flat/0.85/1500/s4/Tt	4654311885213007872	1500.0
cell/tpg/flat/0.85/1500/s4/pt	4694667685457340631	747441.4730274928
cell/tpg/flat/0.85/1500/s5/Tt	4653271803104156289	1263.5127081476678
cell/tpg/flat/0.85/1500/s5/pt	4689250316522056063	320532.3624855503
cell/tpg/flat/0.85/1500/s9/Tt	4653271803104156289	1263.5127081476678
cell/tpg/flat/0.85/1500/s9/pt	4689140182440921258	314121.71523583925
cell/tpg/flat/0.85/1500/s4/far	4583515894746790394	0.02726525026019464
cell/tpg/flat/1.60/500/abort	4611686018427387904	2.0
cell/tpg/flat/1.60/600/abort	0	0.0
cell/tpg/flat/1.60/600/n_outer	4607182418800017408	1.0
cell/tpg/flat/1.60/600/n_solve_turbine	4619567317775286272	7.0
cell/tpg/flat/1.60/600/branch	0	0.0
cell/tpg/flat/1.60/600/nozzle_choked	4607182418800017408	1.0
cell/tpg/flat/1.60/600/eta_c	4606101554889448489	0.88
cell/tpg/flat/1.60/600/eta_t	4606281698874543309	0.9
cell/tpg/flat/1.60/600/n_corr	4603077493943564614	0.5442617910009993
cell/tpg/flat/1.60/600/N_ratio	4603809360044732546	0.6255152506469275
cell/tpg/flat/1.60/600/flowcoef	4605519390652345373	0.8153667859854782
cell/tpg/flat/1.60/600/nu_t	4607083577863116434	0.9890264516077016
cell/tpg/flat/1.60/600/pi_c	4612455309341722809	2.34163379429182
cell/tpg/flat/1.60/600/tau_c	4608566575703376124	1.3073445727605408
cell/tpg/flat/1.60/600/tau_t	4605519122217089050	0.8153369836852591
cell/tpg/flat/1.60/600/pi_t	4601273649212294511	0.4219973978252573
cell/tpg/flat/1.60/600/mdot_air	4607058108321034203	0.9861987644030664
cell/tpg/flat/1.60/600/mdot_ratio	4607058108321034203	0.9861987644030664
cell/tpg/flat/1.60/600/thrust	4630963744435879641	40.97648177307355
cell/tpg/flat/1.60/600/V0	4647641328871307359	507.82277183409855
cell/tpg/flat/1.60/600/V9	4645807110808400820	403.55954620224225
cell/tpg/flat/1.60/600/M9	4607182418800016974	0.9999999999999518
cell/tpg/flat/1.60/600/T9	4645959683907478896	412.2323227800289
cell/tpg/flat/1.60/600/p9	4681497335908112066	98384.37396010294
cell/tpg/flat/1.60/600/F_over_mdot	4631044448978223796	41.54992203612838
cell/tpg/flat/1.60/600/tsfc	4544833122035260103	7.053680618383371e-05
cell/tpg/flat/1.60/600/eta_th	13823832640402029988	-0.3768642969552849
cell/tpg/flat/1.60/600/eta_p	13825084236848713139	-0.4463418565876182
cell/tpg/flat/1.60/600/s2/Tt	4645362121196066384	378.2648152796073
cell/tpg/flat/1.60/600/s2/pt	4686072667236213351	198856.41517664792
cell/tpg/flat/1.60/600/s3/Tt	4647407347193593642	494.52245332206314
cell/tpg/flat/1.60/600/s3/pt	4691743399687166343	465648.90198936354
cell/tpg/flat/1.60/600/s4/Tt	4648488871632306176	600.0
cell/tpg/flat/1.60/600/s4/pt	4691423408198292323	447022.945909789
cell/tpg/flat/1.60/600/s5/Tt	4647313752135141303	489.202190211155
cell/tpg/flat/1.60/600/s5/pt	4685721720468469478	188642.51994889154
cell/tpg/flat/1.60/600/s9/Tt	4647313752135141303	489.202190211155
cell/tpg/flat/1.60/600/s9/pt	4685592086315858995	184869.6695499137
cell/tpg/flat/1.60/600/s4/far	4568904384445206714	0.0029307987976157886
cell/tpg/flat/1.60/650/abort	0	0.0
cell/tpg/flat/1.60/650/n_outer	4607182418800017408	1.0
cell/tpg/flat/1.60/650/n_solve_turbine	4619567317775286272	7.0
cell/tpg/flat/1.60/650/branch	0	0.0
cell/tpg/flat/1.60/650/nozzle_choked	4607182418800017408	1.0
cell/tpg/flat/1.60/650/eta_c	4606101554889448489	0.88
cell/tpg/flat/1.60/650/eta_t	4606281698874543309	0.9
cell/tpg/flat/1.60/650/n_corr	4603279271666377342	0.5666636183733116
cell/tpg/flat/1.60/650/N_ratio	4604041261392479255	0.6512614722179276
cell/tpg/flat/1.60/650/flowcoef	4605380496603003036	0.7999464488291497
cell/tpg/flat/1.60/650/nu_t	4607086376806710174	0.9893371967699414
cell/tpg/flat/1.60/650/pi_c	4612801763340378721	2.495490276804319
cell/tpg/flat/1.60/650/tau_c	4608682864526826516	1.3331658786207798
cell/tpg/flat/1.60/650/tau_t	4605535583109582683	0.8171645098704902
cell/tpg/flat/1.60/650/pi_t	4601279906964121245	0.4223447728332788
cell/tpg/flat/1.60/650/mdot_air	4607215618928477179	1.0073719094073101
cell/tpg/flat/1.60/650/mdot_ratio	4607215618928477179	1.0073719094073101
cell/tpg/flat/1.60/650/thrust	4635036454651276682	75.82965671427351
cell/tpg/flat/1.60/650/V0	4647641328871307359	507.82277183409855
cell/tpg/flat/1.60/650/V9	4646101676265638496	420.3036538699289
cell/tpg/flat/1.60/650/M9	4607182418800017167	0.9999999999999732
cell/tpg/flat/1.60/650/T9	4646594604311996008	448.32336927726874
cell/tpg/flat/1.60/650/p9	4681955668278327337	105053.98775789201
cell/tpg/flat/1.60/650/F_over_mdot	4634997405729763930	75.27473816387047
cell/tpg/flat/1.60/650/tsfc	4542987075394678705	5.327668260299236e-05
cell/tpg/flat/1.60/650/eta_th	13820990806568974290	-0.23455541463721247
cell/tpg/flat/1.60/650/eta_p	13830099410844100758	-0.9494798773933038
cell/tpg/flat/1.60/650/s2/Tt	4645362121196066384	378.2648152796073
cell/tpg/flat/1.60/650/s2/pt	4686072667236213351	198856.41517664792
cell/tpg/flat/1.60/650/s3/Tt	4647579175202662179	504.2897448135647
cell/tpg/flat/1.60/650/s3/pt	4692269023773136877	496244.2505534876
cell/tpg/flat/1.60/650/s4/Tt	4648928676283416576	650.0
cell/tpg/flat/1.60/650/s4/pt	4691928007320824035	476394.4805313481
cell/tpg/flat/1.60/650/s5/Tt	4647883321597105471	531.1569314158186
cell/tpg/flat/1.60/650/s5/pt	4686153285610000299	201202.71865904084
cell/tpg/flat/1.60/650/s9/Tt	4647883321597105471	531.1569314158186
cell/tpg/flat/1.60/650/s9/pt	4686015020154559200	197178.66428586002
cell/tpg/flat/1.60/650/s4/far	4571273685104830440	0.004010388333179883
cell/tpg/flat/1.60/900/abort	0	0.0
cell/tpg/flat/1.60/900/n_outer	4607182418800017408	1.0
cell/tpg/flat/1.60/900/n_solve_turbine	4619567317775286272	7.0
cell/tpg/flat/1.60/900/branch	0	0.0
cell/tpg/flat/1.60/900/nozzle_choked	4607182418800017408	1.0
cell/tpg/flat/1.60/900/eta_c	4606101554889448489	0.88
cell/tpg/flat/1.60/900/eta_t	4606281698874543309	0.9
cell/tpg/flat/1.60/900/n_corr	4604189550020206596	0.6677248170972239
cell/tpg/flat/1.60/900/N_ratio	4605087436233462963	0.7674102118422951
cell/tpg/flat/1.60/900/flowcoef	4605134842772180911	0.7726733949225401
cell/tpg/flat/1.60/900/nu_t	4607098852918184243	0.9907223233915715
cell/tpg/flat/1.60/900/pi_c	4614802165593834811	3.3838473329239185
cell/tpg/flat/1.60/900/tau_c	4609265780451187564	1.4625992147500382
cell/tpg/flat/1.60/900/tau_t	4605622997537475949	0.8268694609236441
cell/tpg/flat/1.60/900/pi_t	4601315705158243734	0.4243319718010182
cell/tpg/flat/1.60/900/mdot_air	4607842469703898600	1.146560742182709
cell/tpg/flat/1.60/900/mdot_ratio	4607842469703898600	1.146560742182709
cell/tpg/flat/1.60/900/thrust	4643444946874480937	269.2860722885403
cell/tpg/flat/1.60/900/V0	4647641328871307359	507.82277183409855
cell/tpg/flat/1.60/900/V9	4647435620403282668	496.1295992229559
cell/tpg/flat/1.60/900/M9	4607182418800017579	1.000000000000038
cell/tpg/flat/1.60/900/T9	4648786689088441306	633.857924806299
cell/tpg/flat/1.60/900/p9	4684188679639192184	144025.15957035474
cell/tpg/flat/1.60/900/F_over_mdot	4642467565992684261	234.86420071901298
cell/tpg/flat/1.60/900/tsfc	4541213659441893028	4.12595486734256e-05
cell/tpg/flat/1.60/900/eta_th	13801026342801136255	-0.01127688943146876
cell/tpg/flat/1.60/900/eta_p	13851243104881446930	-25.500847103438055
cell/tpg/flat/1.60/900/s2/Tt	4645362121196066384	378.2648152796073
cell/tpg/flat/1.60/900/s2/pt	4686072667236213351	198856.41517664792
cell/tpg/flat/1.60/900/s3/Tt	4648077652716014786	553.2498217955219
cell/tpg/flat/1.60/900/s3/pt	4694027376933278855	672899.7501303115
cell/tpg/flat/1.60/900/s4/Tt	4651127699538968576	900.0
cell/tpg/flat/1.60/900/s4/pt	4693796170339655154	645983.760125099
cell/tpg/flat/1.60/900/s5/Tt	4649757114444938002	744.1825148312803
cell/tpg/flat/1.60/900/s5/pt	4688452813254071467	274111.5626853208
cell/tpg/flat/1.60/900/s9/Tt	4649757114444938002	744.1825148312803
cell/tpg/flat/1.60/900/s9/pt	4688358629238296354	268629.33143161435
cell/tpg/flat/1.60/900/s4/far	4576739751821609180	0.009690390921211316
cell/tpg/flat/1.60/1100/abort	0	0.0
cell/tpg/flat/1.60/1100/n_outer	4607182418800017408	1.0
cell/tpg/flat/1.60/1100/n_solve_turbine	4619567317775286272	7.0
cell/tpg/flat/1.60/1100/branch	0	0.0
cell/tpg/flat/1.60/1100/nozzle_choked	4607182418800017408	1.0
cell/tpg/flat/1.60/1100/eta_c	4606101554889448489	0.88
cell/tpg/flat/1.60/1100/eta_t	4606281698874543309	0.9
cell/tpg/flat/1.60/1100/n_corr	4604827126375310266	0.7385100120364918
cell/tpg/flat/1.60/1100/N_ratio	4605820197085250360	0.8487630087621261
cell/tpg/flat/1.60/1100/flowcoef	4605255737341741104	0.7860953883903274
cell/tpg/flat/1.60/1100/nu_t	4607102629959788825	0.9911416592470089
cell/tpg/flat/1.60/1100/pi_c	4616469695481534266	4.248758726307466
cell/tpg/flat/1.60/1100/tau_c	4609730905697227808	1.5658777662477021
cell/tpg/flat/1.60/1100/tau_t	4605684308384804669	0.8336763323600064
cell/tpg/flat/1.60/1100/pi_t	4601348491708423815	0.4261519909464159
cell/tpg/flat/1.60/1100/mdot_air	4608489071611186207	1.2901352072301575
cell/tpg/flat/1.60/1100/mdot_ratio	4608489071611186207	1.2901352072301575
cell/tpg/flat/1.60/1100/thrust	4646708920627324650	454.82149947211894
cell/tpg/flat/1.60/1100/V0	4647641328871307359	507.82277183409855
cell/tpg/flat/1.60/1100/V9	4648042963486647627	549.3061130057698
cell/tpg/flat/1.60/1100/M9	4607182418800016905	0.9999999999999442
cell/tpg/flat/1.60/1100/T9	4650134257369525913	787.0587012967618
cell/tpg/flat/1.60/1100/p9	4685515040260520938	182627.33421799476
cell/tpg/flat/1.60/1100/F_over_mdot	4644909527736131929	352.53785566289076
cell/tpg/flat/1.60/1100/tsfc	4541223459002254827	4.132595307738601e-05
cell/tpg/flat/1.60/1100/eta_th	4585736500453478329	0.0386890479215078
cell/tpg/flat/1.60/1100/eta_p	4620041226409692915	7.420915421989537
cell/tpg/flat/1.60/1100/s2/Tt	4645362121196066384	378.2648152796073
cell/tpg/flat/1.60/1100/s2/pt	4686072667236213351	198856.41517664792
cell/tpg/flat/1.60/1100/s3/Tt	4648421286534911846	592.3164640001312
cell/tpg/flat/1.60/1100/s3/pt	4695504787092307407	844892.9292640033
cell/tpg/flat/1.60/1100/s4/Tt	4652552666608566272	1100.0
cell/tpg/flat/1.60/1100/s4/pt	4695214484092322564	811097.2120934431
cell/tpg/flat/1.60/1100/s5/Tt	4651277619845818364	917.0439655960067
cell/tpg/flat/1.60/1100/s5/pt	4689681846133536171	345650.69178470474
cell/tpg/flat/1.60/1100/s9/Tt	4651277619845818364	917.0439655960067
cell/tpg/flat/1.60/1100/s9/pt	4689563081460171764	338737.6779490106
cell/tpg/flat/1.60/1100/s4/far	4579552057083788508	0.014568962881126905
cell/tpg/flat/1.60/1500/abort	0	0.0
cell/tpg/flat/1.60/1500/n_outer	4607182418800017408	1.0
cell/tpg/flat/1.60/1500/n_solve_turbine	4619567317775286272	7.0
cell/tpg/flat/1.60/1500/branch	0	0.0
cell/tpg/flat/1.60/1500/nozzle_choked	4607182418800017408	1.0
cell/tpg/flat/1.60/1500/eta_c	4606101554889448489	0.88
cell/tpg/flat/1.60/1500/eta_t	4606281698874543309	0.9
cell/tpg/flat/1.60/1500/n_corr	4605947450263378114	0.862890949593542
cell/tpg/flat/1.60/1500/N_ratio	4607107775396345165	0.9917129174606686
cell/tpg/flat/1.60/1500/flowcoef	4605961360557257140	0.8644353024479217
cell/tpg/flat/1.60/1500/nu_t	4607107775396345165	0.9917129174606686
cell/tpg/flat/1.60/1500/pi_c	4618977270161873560	6.475932443171267
cell/tpg/flat/1.60/1500/tau_c	4610661635329834440	1.7725412598118613
cell/tpg/flat/1.60/1500/tau_t	4605762360027398715	0.8423418054317787
cell/tpg/flat/1.60/1500/pi_t	4601396903998828264	0.42883941292050887
cell/tpg/flat/1.60/1500/mdot_air	4610144196685202787	1.6576468003916822
cell/tpg/flat/1.60/1500/mdot_ratio	4610144196685202787	1.6576468003916822
cell/tpg/flat/1.60/1500/thrust	4651430233930695066	934.3941782974173
cell/tpg/flat/1.60/1500/V0	4647641328871307359	507.82277183409855
cell/tpg/flat/1.60/1500/V9	4648856401916699650	641.7833557996203
cell/tpg/flat/1.60/1500/M9	4607182418800017576	1.0000000000000373
cell/tpg/flat/1.60/1500/T9	4652536144110126376	1096.2432188022158
cell/tpg/flat/1.60/1500/p9	4688598879991990988	282613.7658368766
cell/tpg/flat/1.60/1500/F_over_mdot	4648169460307355880	563.6871365339293
cell/tpg/flat/1.60/1500/tsfc	4541671515629938851	4.436210288445818e-05
cell/tpg/flat/1.60/1500/eta_th	4590195345023814370	0.0767569946581648
cell/tpg/flat/1.60/1500/eta_p	4615028776353244764	3.484482726013807
cell/tpg/flat/1.60/1500/s2/Tt	4645362121196066384	378.2648152796073
cell/tpg/flat/1.60/1500/s2/pt	4686072667236213351	198856.41517664792
cell/tpg/flat/1.60/1500/s3/Tt	4649108908160992323	670.4899922182161
cell/tpg/flat/1.60/1500/s3/pt	4698281787756396912	1287780.7105751894
cell/tpg/flat/1.60/1500/s4/Tt	4654311885213007872	1500.0
cell/tpg/flat/1.60/1500/s4/pt	4698060548714943309	1236269.482152182
cell/tpg/flat/1.60/1500/s5/Tt	4653271803104194188	1263.512708156285
cell/tpg/flat/1.60/1500/s5/pt	4692801261083985182	530161.078937683
cell/tpg/flat/1.60/1500/s9/Tt	4653271803104194188	1263.512708156285
cell/tpg/flat/1.60/1500/s9/pt	4692669548488261578	519557.85735892935
cell/tpg/flat/1.60/1500/s4/far	4582864810137077923	0.0250063467455638
cell/tpg/flow/0.30/500/abort	0	0.0
cell/tpg/flow/0.30/500/n_outer	4617315517961601024	5.0
cell/tpg/flow/0.30/500/n_solve_turbine	4630122629401935872	35.0
cell/tpg/flow/0.30/500/branch	0	0.0
cell/tpg/flow/0.30/500/nozzle_choked	0	0.0
cell/tpg/flow/0.30/500/eta_c	4605898755928134636	0.8574847923779294
cell/tpg/flow/0.30/500/eta_t	4606281691040062219	0.8999991301978708
cell/tpg/flow/0.30/500/n_corr	4603727549731950166	0.6164324813566491
cell/tpg/flow/0.30/500/N_ratio	4603409822951972625	0.5811577226895414
cell/tpg/flow/0.30/500/flowcoef	4604964451586759176	0.7537561731977016
cell/tpg/flow/0.30/500/nu_t	4607212118701582394	1.0065947029093096
cell/tpg/flow/0.30/500/pi_c	4613316342896695430	2.724009505374002
cell/tpg/flow/0.30/500/tau_c	4608925701233468403	1.3870864592083734
cell/tpg/flow/0.30/500/tau_t	4605488044458751161	0.811886659399213
cell/tpg/flow/0.30/500/pi_t	4601261745709736498	0.4213366206945778
cell/tpg/flow/0.30/500/mdot_air	4599559322996942286	0.32683317602513007
cell/tpg/flow/0.30/500/mdot_ratio	4599559322996942286	0.32683317602513007
cell/tpg/flow/0.30/500/thrust	4626535360706859403	20.755461437469005
cell/tpg/flow/0.30/500/V0	4636400701446642247	95.21676971889347
cell/tpg/flow/0.30/500/V9	4639767465959476289	158.1227421421518
cell/tpg/flow/0.30/500/M9	4600886704897666101	0.4005176734578442
cell/tpg/flow/0.30/500/T9	4645639107251653175	394.00964965593033
cell/tpg/flow/0.30/500/p9	4677104761256804352	50000.0
cell/tpg/flow/0.30/500/F_over_mdot	4634134317314519242	63.504757044227134
cell/tpg/flow/0.30/500/tsfc	4543924765570481062	5.963071838876255e-05
cell/tpg/flow/0.30/500/eta_th	4587288154354532672	0.04945580971650765
cell/tpg/flow/0.30/500/eta_p	4604969947709936967	0.7543663654475176
cell/tpg/flow/0.30/500/s2/Tt	4643159780477212197	254.53811966178287
cell/tpg/flow/0.30/500/s2/pt	4677329147359971333	51632.62377585474
cell/tpg/flow/0.30/500/s3/Tt	4644918825619385979	353.0663791352196
cell/tpg/flow/0.30/500/s3/pt	4684072633003250306	140647.75795282802
cell/tpg/flow/0.30/500/s4/Tt	4647503709213818880	500.0
cell/tpg/flow/0.30/500/s4/pt	4683879328196638107	135021.84763471488
cell/tpg/flow/0.30/500/s5/Tt	4645849046771176072	405.94332969960715
cell/tpg/flow/0.30/500/s5/pt	4678051667405476166	56889.64900234579
cell/tpg/flow/0.30/500/s9/Tt	4645849046771176072	405.94332969960715
cell/tpg/flow/0.30/500/s9/pt	4677895290329030730	55751.856022298874
cell/tpg/flow/0.30/500/s4/far	4570878267886320067	0.003786834283651093
cell/tpg/flow/0.30/600/abort	0	0.0
cell/tpg/flow/0.30/600/n_outer	4618441417868443648	6.0
cell/tpg/flow/0.30/600/n_solve_turbine	4631107791820423168	42.0
cell/tpg/flow/0.30/600/branch	0	0.0
cell/tpg/flow/0.30/600/nozzle_choked	0	0.0
cell/tpg/flow/0.30/600/eta_c	4605905178160572785	0.8581978034101622
cell/tpg/flow/0.30/600/eta_t	4606281686590620623	0.8999986362106202
cell/tpg/flow/0.30/600/n_corr	4604267541009029528	0.6763835562476741
cell/tpg/flow/0.30/600/N_ratio	4603918913745126486	0.6376781547079513
cell/tpg/flow/0.30/600/flowcoef	4604863816894422364	0.7425834779468619
cell/tpg/flow/0.30/600/nu_t	4607219608136403055	1.008257691505175
cell/tpg/flow/0.30/600/pi_c	4614479218404360335	3.2404299707269
cell/tpg/flow/0.30/600/tau_c	4609277666705439402	1.465238493379426
cell/tpg/flow/0.30/600/tau_t	4605519125117932754	0.8153373057436062
cell/tpg/flow/0.30/600/pi_t	4601273650748185551	0.4219974830843371
cell/tpg/flow/0.30/600/mdot_air	4600036171731356956	0.3533035982356567
cell/tpg/flow/0.30/600/mdot_ratio	4600036171731356956	0.3533035982356567
cell/tpg/flow/0.30/600/thrust	4634263622696751222	64.8470540892466
cell/tpg/flow/0.30/600/V0	4636400701446642247	95.21676971889347
cell/tpg/flow/0.30/600/V9	4643582869286935936	277.12605375001294
cell/tpg/flow/0.30/600/M9	4604084043764176164	0.6560112696285256
cell/tpg/flow/0.30/600/T9	4646677797678468071	453.0523646540809
cell/tpg/flow/0.30/600/p9	4677104761256804352	50000.0
cell/tpg/flow/0.30/600/F_over_mdot	4640661926677057342	183.54484475415114
cell/tpg/flow/0.30/600/tsfc	4539870050023889000	3.2154897111100905e-05
cell/tpg/flow/0.30/600/eta_th	4594030760704386806	0.13496815925582667
cell/tpg/flow/0.30/600/eta_p	4602792444091013361	0.5126149000541586
cell/tpg/flow/0.30/600/s2/Tt	4643159780477212197	254.53811966178287
cell/tpg/flow/0.30/600/s2/pt	4677329147359971333	51632.62377585474
cell/tpg/flow/0.30/600/s3/Tt	4645268781203063206	372.9590509608628
cell/tpg/flow/0.30/600/s3/pt	4684988806001074679	167311.90155054603
cell/tpg/flow/0.30/600/s4/Tt	4648488871632306176	600.0
cell/tpg/flow/0.30/600/s4/pt	4684758854274549505	160619.42548852417
cell/tpg/flow/0.30/600/s5/Tt	4647313755534567516	489.20238344616314
cell/tpg/flow/0.30/600/s5/pt	4679394287602151834	67780.99329060913
cell/tpg/flow/0.30/600/s9/Tt	4647313755534567516	489.20238344616314
cell/tpg/flow/0.30/600/s9/pt	4679301130114320294	66425.37342479694
cell/tpg/flow/0.30/600/s4/far	4573454409919311620	0.005901865598342718
cell/tpg/flow/0.30/650/abort	0	0.0
cell/tpg/flow/0.30/650/n_outer	4618441417868443648	6.0
cell/tpg/flow/0.30/650/n_solve_turbine	4631107791820423168	42.0
cell/tpg/flow/0.30/650/branch	0	0.0
cell/tpg/flow/0.30/650/nozzle_choked	0	0.0
cell/tpg/flow/0.30/650/eta_c	4605914983857822385	0.8592864544960631
cell/tpg/flow/0.30/650/eta_t	4606281685769845632	0.8999985450862908
