# phase-5K two-spool matcher oracle — key	u64 bits	repr
# pypy 3.11.15
r39/cpg/flow_dom/1.60/1500/s3/Tt	4650254379329529471	800.7149870704887
r39/cpg/flow_dom/1.60/1500/s3/pt	4701819444355725316	2125759.1472463626
r39/cpg/flow_dom/1.60/1500/s4/Tt	4654311885213007872	1500.0
r39/cpg/flow_dom/1.60/1500/s4/pt	4701515675095988969	2040728.7813565081
r39/cpg/flow_dom/1.60/1500/s45/Tt	4653239169443246811	1256.0926727235117
r39/cpg/flow_dom/1.60/1500/s45/pt	4695793940609107247	878554.8289796467
r39/cpg/flow_dom/1.60/1500/s5/Tt	4652828771495902638	1162.778983041509
r39/cpg/flow_dom/1.60/1500/s5/pt	4693442741593741595	604839.238926682
r39/cpg/press_dom/0.85/400/abort	4620693217682128896	8.0
r39/cpg/press_dom/0.85/500/abort	4620693217682128896	8.0
r39/cpg/press_dom/0.85/600/abort	4620693217682128896	8.0
r39/cpg/press_dom/0.85/650/abort	0	0.0
r39/cpg/press_dom/0.85/650/n_pass	4619567317775286272	7.0
r39/cpg/press_dom/0.85/650/pi_lpc	4610007245128370932	1.627237446061085
r39/cpg/press_dom/0.85/650/pi_hpc	4613349328733122190	2.738658159409005
r39/cpg/press_dom/0.85/650/eta_lpc	4605898631093692871	0.857470932970778
r39/cpg/press_dom/0.85/650/eta_hpc	4605928254584786130	0.8607598011589295
r39/cpg/press_dom/0.85/650/eta_hpt	4606461842859638129	0.92
r39/cpg/press_dom/0.85/650/eta_lpt	4606281698874543309	0.9
r39/cpg/press_dom/0.85/650/n_lp	4603295612828692402	0.5684778518384432
r39/cpg/press_dom/0.85/650/n_hp	4604404962390785466	0.6916403944577987
r39/cpg/press_dom/0.85/650/N_lp_ratio	4603295612828692402	0.5684778518384432
r39/cpg/press_dom/0.85/650/N_hp_ratio	4603860478499955231	0.631190539244077
r39/cpg/press_dom/0.85/650/slip	4606287497795752483	0.9006438095844412
r39/cpg/press_dom/0.85/650/phi_lp	4604253542911721344	0.6748294552544252
r39/cpg/press_dom/0.85/650/phi_hp	4606580795094828653	0.9332063510339147
r39/cpg/press_dom/0.85/650/nu_hpt	4606811747878478672	0.958847260834867
r39/cpg/press_dom/0.85/650/nu_lpt	4605953655324875664	0.8635798498079215
r39/cpg/press_dom/0.85/650/tau_hpt	4605717804202370308	0.837395115149008
r39/cpg/press_dom/0.85/650/tau_lpt	4606513284257310084	0.9257111424114304
r39/cpg/press_dom/0.85/650/mdot_air	4600582404338177977	0.3836255990803426
r39/cpg/press_dom/0.85/650/thrust	4633500163848365121	58.99882565689814
r39/cpg/press_dom/0.85/650/V9	4645807100523735812	403.55896158672135
r39/cpg/press_dom/0.85/650/T9	4646415607918470007	438.14860230549624
r39/cpg/press_dom/0.85/650/p9	4677482573533869427	52748.94611404361
r39/cpg/press_dom/0.85/650/F_over_mdot	4639615116969668986	153.79272342183305
r39/cpg/press_dom/0.85/650/tsfc	4542913275667276417	5.277659619812737e-05
r39/cpg/press_dom/0.85/650/s25/Tt	4644617315055249090	335.9274878470279
r39/cpg/press_dom/0.85/650/s25/pt	4683434581414611908	126575.00634722324
r39/cpg/press_dom/0.85/650/s3/Tt	4646907393360753888	466.1033681908866
r39/cpg/press_dom/0.85/650/s3/pt	4689698939796290357	346645.67391006957
r39/cpg/press_dom/0.85/650/s4/Tt	4648928676283416576	650.0
r39/cpg/press_dom/0.85/650/s4/pt	4689460726703051376	332779.84695366677
r39/cpg/press_dom/0.85/650/s45/Tt	4647998989282956991	544.3068248468552
r39/cpg/press_dom/0.85/650/s45/pt	4684162566356352735	143265.16301392668
r39/cpg/press_dom/0.85/650/s5/Tt	4647571806677498876	503.8708926513207
r39/cpg/press_dom/0.85/650/s5/pt	4681514256608481583	98630.60255748474
r39/cpg/press_dom/0.85/900/abort	0	0.0
r39/cpg/press_dom/0.85/900/n_pass	4620693217682128896	8.0
r39/cpg/press_dom/0.85/900/pi_lpc	4611524754428146870	1.964192198999894
r39/cpg/press_dom/0.85/900/pi_hpc	4615336455147899026	3.621119558819438
r39/cpg/press_dom/0.85/900/eta_lpc	4606080134858933445	0.8776218988934025
r39/cpg/press_dom/0.85/900/eta_hpc	4606023074172654582	0.8712868901226318
r39/cpg/press_dom/0.85/900/eta_hpt	4606461842859638129	0.92
r39/cpg/press_dom/0.85/900/eta_lpt	4606281698874543309	0.9
r39/cpg/press_dom/0.85/900/n_lp	4604387678353368932	0.6897214808279668
r39/cpg/press_dom/0.85/900/n_hp	4605325778516026044	0.7938715208266198
r39/cpg/press_dom/0.85/900/N_lp_ratio	4604387678353368932	0.6897214808279668
r39/cpg/press_dom/0.85/900/N_hp_ratio	4604888061004978573	0.745275114921968
r39/cpg/press_dom/0.85/900/slip	4606511012172329279	0.9254588903054709
r39/cpg/press_dom/0.85/900/phi_lp	4604931141747444679	0.7500580381423497
r39/cpg/press_dom/0.85/900/phi_hp	4606591338009468995	0.9343768496919512
r39/cpg/press_dom/0.85/900/nu_hpt	4606841460604995463	0.9621460361452002
r39/cpg/press_dom/0.85/900/nu_lpt	4606195469379523716	0.8904266029227448
r39/cpg/press_dom/0.85/900/tau_hpt	4605717804202370307	0.8373951151490079
r39/cpg/press_dom/0.85/900/tau_lpt	4606513284257310084	0.9257111424114304
r39/cpg/press_dom/0.85/900/mdot_air	4602834924210914449	0.5173311407744611
r39/cpg/press_dom/0.85/900/thrust	4640803284502900344	187.5624758059746
r39/cpg/press_dom/0.85/900/V9	4647061556763753479	474.8665430805999
r39/cpg/press_dom/0.85/900/T9	4648547517783730003	606.6672954999179
r39/cpg/press_dom/0.85/900/p9	4680521790955595659	84188.32650962302
r39/cpg/press_dom/0.85/900/F_over_mdot	4645085801669466173	362.55786868965134
r39/cpg/press_dom/0.85/900/tsfc	4540809359182793957	3.8519903553102694e-05
r39/cpg/press_dom/0.85/900/s25/Tt	4644961328308461682	355.4823772930605
r39/cpg/press_dom/0.85/900/s25/pt	4684489668987794406	152785.10254135652
r39/cpg/press_dom/0.85/900/s3/Tt	4647932709333605950	536.7716670007865
r39/cpg/press_dom/0.85/900/s3/pt	4692999620233010132	553253.1231087395
r39/cpg/press_dom/0.85/900/s4/Tt	4651127699538968576	900.0
r39/cpg/press_dom/0.85/900/s4/pt	4692809523907397180	531122.9981843899
r39/cpg/press_dom/0.85/900/s45/Tt	4649840440615255304	753.6556036341071
r39/cpg/press_dom/0.85/900/s45/pt	4687096502368045002	228653.9392691239
r39/cpg/press_dom/0.85/900/s5/Tt	4649347963078442296	697.6673898249055
r39/cpg/press_dom/0.85/900/s5/pt	4684648796662558541	157416.32740866617
r39/cpg/press_dom/0.85/1100/abort	0	0.0
r39/cpg/press_dom/0.85/1100/n_pass	4620693217682128896	8.0
r39/cpg/press_dom/0.85/1100/pi_lpc	4612306174049461822	2.2754044201908803
r39/cpg/press_dom/0.85/1100/pi_hpc	4616622200258372380	4.384210177996263
r39/cpg/press_dom/0.85/1100/eta_lpc	4606187862531742588	0.8895820731676021
r39/cpg/press_dom/0.85/1100/eta_hpc	4606069104852561993	0.8763973221898677
r39/cpg/press_dom/0.85/1100/eta_hpt	4606461842859638129	0.92
r39/cpg/press_dom/0.85/1100/eta_lpt	4606281698874543309	0.9
r39/cpg/press_dom/0.85/1100/n_lp	4605277270622845288	0.7884860628380865
r39/cpg/press_dom/0.85/1100/n_hp	4605992928674570058	0.8679400675164086
r39/cpg/press_dom/0.85/1100/N_lp_ratio	4605277270622845288	0.7884860628380865
r39/cpg/press_dom/0.85/1100/N_hp_ratio	4605675780487845662	0.8327295456044543
r39/cpg/press_dom/0.85/1100/slip	4606703860224662540	0.9468693251009213
r39/cpg/press_dom/0.85/1100/phi_lp	4605637849464875309	0.8285183560995272
r39/cpg/press_dom/0.85/1100/phi_hp	4606750988704647114	0.9521016374603672
r39/cpg/press_dom/0.85/1100/nu_hpt	4606933987706890389	0.9724186080377587
r39/cpg/press_dom/0.85/1100/nu_lpt	4606468628443179281	0.9207533511082905
r39/cpg/press_dom/0.85/1100/tau_hpt	4605717804202370306	0.8373951151490078
r39/cpg/press_dom/0.85/1100/tau_lpt	4606513284257310083	0.9257111424114303
r39/cpg/press_dom/0.85/1100/mdot_air	4604059399228998652	0.6532751765899998
r39/cpg/press_dom/0.85/1100/thrust	4644484158403502453	328.3584085176911
r39/cpg/press_dom/0.85/1100/V9	4647829030218768694	524.9847162971625
r39/cpg/press_dom/0.85/1100/T9	4649733362664785251	741.482250055455
r39/cpg/press_dom/0.85/1100/p9	4682850783791705458	118079.6328281665
r39/cpg/press_dom/0.85/1100/F_over_mdot	4647550049547251718	502.6341429834723
r39/cpg/press_dom/0.85/1100/tsfc	4540613410078378729	3.7192100773705325e-05
r39/cpg/press_dom/0.85/1100/s25/Tt	4645239426476167303	371.29042792437434
r39/cpg/press_dom/0.85/1100/s25/pt	4685321439499720533	176992.81049936512
r39/cpg/press_dom/0.85/1100/s3/Tt	4648435210881061470	593.8994788812231
r39/cpg/press_dom/0.85/1100/s3/pt	4694912775259509491	775973.6812234804
r39/cpg/press_dom/0.85/1100/s4/Tt	4652552666608566272	1100.0
r39/cpg/press_dom/0.85/1100/s4/pt	4694646152732836565	744934.7339745412
r39/cpg/press_dom/0.85/1100/s45/Tt	4651313601681093953	921.1346266639085
r39/cpg/press_dom/0.85/1100/s45/pt	4689253232607999547	320702.10102734313
r39/cpg/press_dom/0.85/1100/s5/Tt	4650711684691655831	852.7045875637731
r39/cpg/press_dom/0.85/1100/s5/pt	4686826185821016229	220786.6923147488
r39/cpg/press_dom/0.85/1500/abort	0	0.0
r39/cpg/press_dom/0.85/1500/n_pass	4607182418800017408	1.0
r39/cpg/press_dom/0.85/1500/pi_lpc	4613937818241073084	2.99999999999997
r39/cpg/press_dom/0.85/1500/pi_hpc	4618441417868443725	6.000000000000068
r39/cpg/press_dom/0.85/1500/eta_lpc	4606281698874543309	0.9
r39/cpg/press_dom/0.85/1500/eta_hpc	4606101554889448489	0.88
r39/cpg/press_dom/0.85/1500/eta_hpt	4606461842859638129	0.92
r39/cpg/press_dom/0.85/1500/eta_lpt	4606281698874543309	0.9
r39/cpg/press_dom/0.85/1500/n_lp	4607182418800017368	0.9999999999999956
r39/cpg/press_dom/0.85/1500/n_hp	4607182418800017449	1.000000000000009
r39/cpg/press_dom/0.85/1500/N_lp_ratio	4607182418800017368	0.9999999999999956
r39/cpg/press_dom/0.85/1500/N_hp_ratio	4607182418800017441	1.0000000000000073
r39/cpg/press_dom/0.85/1500/slip	4607182418800017302	0.9999999999999882
r39/cpg/press_dom/0.85/1500/phi_lp	4607182418800017435	1.000000000000006
r39/cpg/press_dom/0.85/1500/phi_hp	4607182418800017410	1.0000000000000004
r39/cpg/press_dom/0.85/1500/nu_hpt	4607182418800017441	1.0000000000000073
r39/cpg/press_dom/0.85/1500/nu_lpt	4607182418800017372	0.999999999999996
r39/cpg/press_dom/0.85/1500/tau_hpt	4605717804202370306	0.8373951151490078
r39/cpg/press_dom/0.85/1500/tau_lpt	4606513284257310085	0.9257111424114305
r39/cpg/press_dom/0.85/1500/mdot_air	4607182418800017414	1.0000000000000013
r39/cpg/press_dom/0.85/1500/thrust	4649651320669411063	732.1551550409921
r39/cpg/press_dom/0.85/1500/V9	4648603661270833835	613.0500710074169
r39/cpg/press_dom/0.85/1500/T9	4652105052426895752	1011.1121591665296
r39/cpg/press_dom/0.85/1500/p9	4686560624747029954	213057.84784154414
r39/cpg/press_dom/0.85/1500/F_over_mdot	4649651320669411054	732.1551550409911
r39/cpg/press_dom/0.85/1500/tsfc	4540825819686040412	3.8631444261727764e-05
r39/cpg/press_dom/0.85/1500/s25/Tt	4645803477028629712	403.3529897366652
r39/cpg/press_dom/0.85/1500/s25/pt	4687258051224191820	233355.62978890014
r39/cpg/press_dom/0.85/1500/s3/Tt	4649454405929320607	709.7685409393342
r39/cpg/press_dom/0.85/1500/s3/pt	4698764340509741758	1400133.778733417
r39/cpg/press_dom/0.85/1500/s4/Tt	4654311885213007872	1500.0
r39/cpg/press_dom/0.85/1500/s4/pt	4698523799358154361	1344128.4275840803
r39/cpg/press_dom/0.85/1500/s45/Tt	4653239169443246811	1256.0926727235117
r39/cpg/press_dom/0.85/1500/s45/pt	4693217873763581198	578661.1781100349
r39/cpg/press_dom/0.85/1500/s5/Tt	4652828771495902638	1162.778983041509
r39/cpg/press_dom/0.85/1500/s5/pt	4690587695777629472	398378.08070667274
r39/cpg/press_dom/1.60/400/abort	4611686018427387904	2.0
r39/cpg/press_dom/1.60/500/abort	4611686018427387904	2.0
r39/cpg/press_dom/1.60/600/abort	0	0.0
r39/cpg/press_dom/1.60/600/n_pass	4619567317775286272	7.0
r39/cpg/press_dom/1.60/600/pi_lpc	4608997190412687316	1.4029602457644517
r39/cpg/press_dom/1.60/600/pi_hpc	4611959377867866427	2.1213959779271625
r39/cpg/press_dom/1.60/600/eta_lpc	4605723032560382769	0.8379755794936498
r39/cpg/press_dom/1.60/600/eta_hpc	4605816084730585528	0.848306445678694
r39/cpg/press_dom/1.60/600/eta_hpt	4606461842859638129	0.92
r39/cpg/press_dom/1.60/600/eta_lpt	4606281698874543309	0.9
r39/cpg/press_dom/1.60/600/n_lp	4602152722087009072	0.47079574511683386
r39/cpg/press_dom/1.60/600/n_hp	4603598746869929188	0.6021324910513184
r39/cpg/press_dom/1.60/600/N_lp_ratio	4603049273096404289	0.5411286475718172
r39/cpg/press_dom/1.60/600/N_hp_ratio	4603734631323909984	0.6172186960011281
r39/cpg/press_dom/1.60/600/slip	4606072021088564347	0.8767210894253731
r39/cpg/press_dom/1.60/600/phi_lp	4604058857201830982	0.6532149994858478
r39/cpg/press_dom/1.60/600/phi_hp	4606948081359840558	0.9739833178383941
r39/cpg/press_dom/1.60/600/nu_hpt	4606965421380901360	0.9759084469013128
r39/cpg/press_dom/1.60/600/nu_lpt	4605881774874874435	0.8555995167467433
r39/cpg/press_dom/1.60/600/tau_hpt	4605717804202370306	0.8373951151490078
r39/cpg/press_dom/1.60/600/tau_lpt	4606513284257310084	0.9257111424114304
r39/cpg/press_dom/1.60/600/mdot_air	4604321711047056838	0.6823976385939481
r39/cpg/press_dom/1.60/600/thrust	4622128167928065966	10.548983683569386
r39/cpg/press_dom/1.60/600/V9	4645528580106038722	387.72690882227846
r39/cpg/press_dom/1.60/600/T9	4645822685477942380	404.4448636666118
r39/cpg/press_dom/1.60/600/p9	4680910728676531406	89848.11525379421
r39/cpg/press_dom/1.60/600/F_over_mdot	4624892095228541856	15.458704847374804
r39/cpg/press_dom/1.60/600/tsfc	4554301211454846891	0.00030713213063548556
r39/cpg/press_dom/1.60/600/s25/Tt	4646163499636701655	423.8179056466592
r39/cpg/press_dom/1.60/600/s25/pt	4688525276736187857	278329.49248096073
r39/cpg/press_dom/1.60/600/s3/Tt	4647992584752305569	543.5787140100039
r39/cpg/press_dom/1.60/600/s3/pt	4693319113768699293	590447.0658876185
r39/cpg/press_dom/1.60/600/s4/Tt	4648488871632306176	600.0
r39/cpg/press_dom/1.60/600/s4/pt	4693116237701658775	566829.1832521138
r39/cpg/press_dom/1.60/600/s45/Tt	4647546582586642782	502.43706908940464
r39/cpg/press_dom/1.60/600/s45/pt	4687624676199913194	244025.82092349912
r39/cpg/press_dom/1.60/600/s5/Tt	4646889945870892104	465.1115932166035
r39/cpg/press_dom/1.60/600/s5/pt	4685012416835085690	167999.06726054457
r39/cpg/press_dom/1.60/650/abort	0	0.0
r39/cpg/press_dom/1.60/650/n_pass	4619567317775286272	7.0
r39/cpg/press_dom/1.60/650/pi_lpc	4609182230583089923	1.444047417296759
r39/cpg/press_dom/1.60/650/pi_hpc	4612217246920666228	2.23591284182981
r39/cpg/press_dom/1.60/650/eta_lpc	4605759429023273338	0.8420163986052522
r39/cpg/press_dom/1.60/650/eta_hpc	4605841091073431180	0.8510827074375853
r39/cpg/press_dom/1.60/650/eta_hpt	4606461842859638129	0.92
r39/cpg/press_dom/1.60/650/eta_lpt	4606281698874543309	0.9
r39/cpg/press_dom/1.60/650/n_lp	4602503578359388032	0.4902721807132977
r39/cpg/press_dom/1.60/650/n_hp	4603762045908412524	0.6202623262936533
r39/cpg/press_dom/1.60/650/N_lp_ratio	4603250908712415857	0.5635146979198692
r39/cpg/press_dom/1.60/650/N_hp_ratio	4603928145336921111	0.6387030672843846
r39/cpg/press_dom/1.60/650/slip	4606122087858779401	0.8822796175315101
r39/cpg/press_dom/1.60/650/phi_lp	4604057268131604318	0.653038577250509
r39/cpg/press_dom/1.60/650/phi_hp	4606828601159287111	0.9607183508742673
r39/cpg/press_dom/1.60/650/nu_hpt	4606914541182940741	0.9702596101739763
r39/cpg/press_dom/1.60/650/nu_lpt	4605885744897239750	0.8560402777705682
r39/cpg/press_dom/1.60/650/tau_hpt	4605717804202370308	0.837395115149008
r39/cpg/press_dom/1.60/650/tau_lpt	4606513284257310084	0.9257111424114304
r39/cpg/press_dom/1.60/650/mdot_air	4604574257644208535	0.7104359432888029
r39/cpg/press_dom/1.60/650/thrust	4630297193320375901	36.24035124173381
r39/cpg/press_dom/1.60/650/V9	4645807100523735812	403.55896158672135
r39/cpg/press_dom/1.60/650/T9	4646415607918470007	438.14860230549624
r39/cpg/press_dom/1.60/650/p9	4681434612016968905	97471.62121339435
r39/cpg/press_dom/1.60/650/F_over_mdot	4632376037419430020	51.011426975340356
r39/cpg/press_dom/1.60/650/tsfc	4548172832831362497	0.00011579832744142757
r39/cpg/press_dom/1.60/650/s25/Tt	4646231676811468348	427.69332934866884
r39/cpg/press_dom/1.60/650/s25/pt	4688665312821102133	286480.66542730044
r39/cpg/press_dom/1.60/650/s3/Tt	4648115775552532896	557.583886524244
r39/cpg/press_dom/1.60/650/s3/pt	4693749458607256795	640545.7987648504
r39/cpg/press_dom/1.60/650/s4/Tt	4648928676283416576	650.0
r39/cpg/press_dom/1.60/650/s4/pt	4693529368746673976	614923.9668142563
r39/cpg/press_dom/1.60/650/s45/Tt	4647998989282956991	544.3068248468552
r39/cpg/press_dom/1.60/650/s45/pt	4688291658514534678	264731.1222517652
r39/cpg/press_dom/1.60/650/s5/Tt	4647571806677498876	503.8708926513207
r39/cpg/press_dom/1.60/650/s5/pt	4685502198464328727	182253.58875885673
r39/cpg/press_dom/1.60/900/abort	0	0.0
r39/cpg/press_dom/1.60/900/n_pass	4620693217682128896	8.0
r39/cpg/press_dom/1.60/900/pi_lpc	4610193597978219331	1.6686160909823264
r39/cpg/press_dom/1.60/900/pi_hpc	4613600380708268444	2.8501476326830026
r39/cpg/press_dom/1.60/900/eta_lpc	4605925038321692347	0.8604027242249325
r39/cpg/press_dom/1.60/900/eta_hpc	4605943238583385097	0.8624233591834819
r39/cpg/press_dom/1.60/900/eta_hpt	4606461842859638129	0.92
r39/cpg/press_dom/1.60/900/eta_lpt	4606281698874543309	0.9
r39/cpg/press_dom/1.60/900/n_lp	4603439654296989882	0.5844696672989109
r39/cpg/press_dom/1.60/900/n_hp	4604530852217098878	0.7056169728317199
r39/cpg/press_dom/1.60/900/N_lp_ratio	4604226116323703829	0.6717844923040298
r39/cpg/press_dom/1.60/900/N_hp_ratio	4604867430888863427	0.7429847119307954
r39/cpg/press_dom/1.60/900/slip	4606319258959900358	0.9041700071570282
r39/cpg/press_dom/1.60/900/phi_lp	4604315868815043406	0.6817490205442966
r39/cpg/press_dom/1.60/900/phi_hp	4606552729266723133	0.9300904181771227
r39/cpg/press_dom/1.60/900/nu_hpt	4606814827239614034	0.9591891385982285
r39/cpg/press_dom/1.60/900/nu_lpt	4605986893696099579	0.8672700503113043
r39/cpg/press_dom/1.60/900/tau_hpt	4605717804202370307	0.8373951151490079
r39/cpg/press_dom/1.60/900/tau_lpt	4606513284257310084	0.9257111424114304
r39/cpg/press_dom/1.60/900/mdot_air	4606139106880126716	0.8841691084671477
r39/cpg/press_dom/1.60/900/thrust	4640870479259026219	189.47226563983108
r39/cpg/press_dom/1.60/900/V9	4647061556763753479	474.8665430805999
r39/cpg/press_dom/1.60/900/T9	4648547517783730003	606.6672954999179
r39/cpg/press_dom/1.60/900/p9	4684173062606616174	143570.64410202525
r39/cpg/press_dom/1.60/900/F_over_mdot	4641743821598079716	214.29414783367895
r39/cpg/press_dom/1.60/900/tsfc	4543211833434329311	5.4799702320947176e-05
r39/cpg/press_dom/1.60/900/s25/Tt	4646574936046724012	447.2053578361472
r39/cpg/press_dom/1.60/900/s25/pt	4689430703007004579	331032.2378348058
r39/cpg/press_dom/1.60/900/s3/Tt	4648736018031357713	628.0972925624538
r39/cpg/press_dom/1.60/900/s3/pt	4696351735914810363	943490.7490066284
r39/cpg/press_dom/1.60/900/s4/Tt	4651127699538968576	900.0
r39/cpg/press_dom/1.60/900/s4/pt	4696027554961925402	905751.1190463633
r39/cpg/press_dom/1.60/900/s45/Tt	4649840440615255304	753.6556036341071
r39/cpg/press_dom/1.60/900/s45/pt	4690442648477679715	389935.2166547833
r39/cpg/press_dom/1.60/900/s5/Tt	4649347963078442296	697.6673898249055
r39/cpg/press_dom/1.60/900/s5/pt	4688355549830643864	268450.0863151639
r39/cpg/press_dom/1.60/1100/abort	0	0.0
r39/cpg/press_dom/1.60/1100/n_pass	4620693217682128896	8.0
r39/cpg/press_dom/1.60/1100/pi_lpc	4611110697362400507	1.8722530614198252
r39/cpg/press_dom/1.60/1100/pi_hpc	4614807479141361014	3.3862070220463307
r39/cpg/press_dom/1.60/1100/eta_lpc	4606037697883493247	0.8729104481704865
r39/cpg/press_dom/1.60/1100/eta_hpc	4606002635279317816	0.8690177171245983
r39/cpg/press_dom/1.60/1100/eta_hpt	4606461842859638129	0.92
r39/cpg/press_dom/1.60/1100/eta_lpt	4606281698874543309	0.9
r39/cpg/press_dom/1.60/1100/n_lp	4604104911909885546	0.6583280992133045
r39/cpg/press_dom/1.60/1100/n_hp	4605095646338402962	0.7683217165961926
r39/cpg/press_dom/1.60/1100/N_lp_ratio	4604990757797393762	0.7566767492714173
r39/cpg/press_dom/1.60/1100/N_hp_ratio	4605589530091467028	0.8231538280101938
r39/cpg/press_dom/1.60/1100/slip	4606455006409163713	0.9192410015276594
r39/cpg/press_dom/1.60/1100/phi_lp	4604718455273525475	0.7264450961052059
r39/cpg/press_dom/1.60/1100/phi_hp	4606548939874918952	0.9296697111740899
r39/cpg/press_dom/1.60/1100/nu_hpt	4606833268943118970	0.9612365789826776
r39/cpg/press_dom/1.60/1100/nu_lpt	4606134053545025159	0.8836080755690582
r39/cpg/press_dom/1.60/1100/tau_hpt	4605717804202370306	0.8373951151490078
r39/cpg/press_dom/1.60/1100/tau_lpt	4606513284257310083	0.9257111424114303
r39/cpg/press_dom/1.60/1100/mdot_air	4607458003716014925	1.0611921437959666
r39/cpg/press_dom/1.60/1100/thrust	4644865642211349012	350.04325239572904
r39/cpg/press_dom/1.60/1100/V9	4647829030218768694	524.9847162971625
r39/cpg/press_dom/1.60/1100/T9	4649733362664785251	741.482250055455
r39/cpg/press_dom/1.60/1100/p9	4685816133432276188	191390.29884043976
r39/cpg/press_dom/1.60/1100/F_over_mdot	4644510548352143463	329.85850342200723
r39/cpg/press_dom/1.60/1100/tsfc	4542489336789161904	4.990387461904723e-05
r39/cpg/press_dom/1.60/1100/s25/Tt	4646852424671017335	462.97875993596193
r39/cpg/press_dom/1.60/1100/s25/pt	4690124752342122440	371431.22619056376
r39/cpg/press_dom/1.60/1100/s3/Tt	4649237418181740222	685.099890092584
r39/cpg/press_dom/1.60/1100/s3/pt	4698152776884932424	1257743.026333766
r39/cpg/press_dom/1.60/1100/s4/Tt	4652552666608566272	1100.0
r39/cpg/press_dom/1.60/1100/s4/pt	4697936698278337400	1207433.3052804153
r39/cpg/press_dom/1.60/1100/s45/Tt	4651313601681093953	921.1346266639085
r39/cpg/press_dom/1.60/1100/s45/pt	4692673923479579134	519812.515370041
r39/cpg/press_dom/1.60/1100/s5/Tt	4650711684691655831	852.7045875637731
r39/cpg/press_dom/1.60/1100/s5/pt	4689891666450197763	357863.84162969905
r39/cpg/press_dom/1.60/1500/abort	0	0.0
r39/cpg/press_dom/1.60/1500/n_pass	4620693217682128896	8.0
r39/cpg/press_dom/1.60/1500/pi_lpc	4612465153809718164	2.3460056163052716
r39/cpg/press_dom/1.60/1500/pi_hpc	4616809819505102428	4.5508495440622845
r39/cpg/press_dom/1.60/1500/eta_lpc	4606205234153604357	0.8915107106242038
r39/cpg/press_dom/1.60/1500/eta_hpc	4606075565312480444	0.8771145773249809
r39/cpg/press_dom/1.60/1500/eta_hpt	4606461842859638129	0.92
r39/cpg/press_dom/1.60/1500/eta_lpt	4606281698874543309	0.9
r39/cpg/press_dom/1.60/1500/n_lp	4605464330985415140	0.8092539349900645
r39/cpg/press_dom/1.60/1500/n_hp	4606119978869047628	0.8820454726356188
r39/cpg/press_dom/1.60/1500/N_lp_ratio	4606553262585201702	0.9301496284225592
r39/cpg/press_dom/1.60/1500/N_hp_ratio	4606976138115481825	0.9770982434493157
r39/cpg/press_dom/1.60/1500/slip	4606749631684581294	0.9519509779681721
r39/cpg/press_dom/1.60/1500/phi_lp	4605779793905590373	0.8442773547294676
r39/cpg/press_dom/1.60/1500/phi_hp	4606774066576630377	0.9546637959438843
r39/cpg/press_dom/1.60/1500/nu_hpt	4606976138115481825	0.9770982434493157
r39/cpg/press_dom/1.60/1500/nu_lpt	4606553262585201706	0.9301496284225597
r39/cpg/press_dom/1.60/1500/tau_hpt	4605717804202370306	0.8373951151490078
r39/cpg/press_dom/1.60/1500/tau_lpt	4606513284257310085	0.9257111424114305
r39/cpg/press_dom/1.60/1500/mdot_air	4609506584290682443	1.5160684081551092
r39/cpg/press_dom/1.60/1500/thrust	4650289490817767688	804.7067011359914
r39/cpg/press_dom/1.60/1500/V9	4648603661270833835	613.0500710074169
r39/cpg/press_dom/1.60/1500/T9	4652105052426895752	1011.1121591665296
r39/cpg/press_dom/1.60/1500/p9	4689280723631331671	322302.2891916236
r39/cpg/press_dom/1.60/1500/F_over_mdot	4647880051974864213	530.7852184026657
r39/cpg/press_dom/1.60/1500/tsfc	4542362040901722846	4.9041284133360374e-05
r39/cpg/press_dom/1.60/1500/s25/Tt	4647415238921560560	494.9710461204222
r39/cpg/press_dom/1.60/1500/s25/pt	4691739427933800187	465417.7155161944
r39/cpg/press_dom/1.60/1500/s3/Tt	4650254379329529471	800.7149870704887
r39/cpg/press_dom/1.60/1500/s3/pt	4701802880494822097	2118045.9984553833
r39/cpg/press_dom/1.60/1500/s4/Tt	4654311885213007872	1500.0
r39/cpg/press_dom/1.60/1500/s4/pt	4701483872483054788	2033324.158517168
r39/cpg/press_dom/1.60/1500/s45/Tt	4653239169443246811	1256.0926727235117
r39/cpg/press_dom/1.60/1500/s45/pt	4695766557902083413	875367.0623289744
r39/cpg/press_dom/1.60/1500/s5/Tt	4652828771495902638	1162.778983041509
r39/cpg/press_dom/1.60/1500/s5/pt	4693423890026224423	602644.6276272283
r39/cpg/tilted/0.85/400/abort	4620693217682128896	8.0
r39/cpg/tilted/0.85/500/abort	4620693217682128896	8.0
r39/cpg/tilted/0.85/600/abort	4620693217682128896	8.0
r39/cpg/tilted/0.85/650/abort	0	0.0
r39/cpg/tilted/0.85/650/n_pass	4619567317775286272	7.0
r39/cpg/tilted/0.85/650/pi_lpc	4610011120205209908	1.6280978859668496
r39/cpg/tilted/0.85/650/pi_hpc	4613401049987159828	2.761627010247034
r39/cpg/tilted/0.85/650/eta_lpc	4605907614243879363	0.858468262987849
r39/cpg/tilted/0.85/650/eta_hpc	4606002309247279907	0.8689815202970731
r39/cpg/tilted/0.85/650/eta_hpt	4606461842859638129	0.92
r39/cpg/tilted/0.85/650/eta_lpt	4606281698874543309	0.9
