# slice S smoke — rungs 43+45 TwoSpoolFuelTransient — key	u64 bits (or an integer)	repr
E/bare/10/Tt4	4654632904944025787	1572.991436131341
E/bare/10/f	4584698185272230039	0.03148428904000971
E/bare/10/pi_lpc	4613313333529015315	2.7226730776587913
E/bare/10/pi_hpc	4617943675076942083	5.557915594027011
E/bare/10/phi_lp	4606221030977648495	0.8932645104011793
E/bare/10/phi_hp	4606643158007433182	0.9401300251795381
E/bare/10/mdot_air	4605546750770285389	0.8184043692748247
E/bare/10/sp_thrust	4649696331043466879	737.2722421320649
E/bare/10/branch_choked	1	1
E/bare/10/mf	4583084018840604398	0.025766879713855433
E/bare/10/mf_sched	4583084018840604398	0.025766879713855433
E/bare/11/s	4603129179135383961	0.5499999999999999
E/bare/11/nu_lp	4606484833848766365	0.9225525125489075
E/bare/11/nu_hp	4606616053735429857	0.9371208464951587
E/bare/11/Tt4	4654564127098732223	1557.3531646578774
E/bare/11/f	4584572220175131023	0.030930115297822133
E/bare/11/pi_lpc	4613357122088932873	2.7421191046330518
E/bare/11/pi_hpc	4617975723029288761	5.5863798936969085
E/bare/11/phi_lp	4606308747531738358	0.9030030042003137
E/bare/11/phi_hp	4606701326380367222	0.9465880118731735
E/bare/11/mdot_air	4605678826225073739	0.8330676903642112
E/bare/11/sp_thrust	4649662253458796474	733.3980692936959
E/bare/11/branch_choked	1	1
E/bare/11/mf	4583084018840604399	0.025766879713855436
E/bare/11/mf_sched	4583084018840604399	0.025766879713855436
E/bare/12/s	4603579539098121011	0.6
E/bare/12/nu_lp	4606535840537674963	0.9282153925925293
E/bare/12/nu_hp	4606659851228200450	0.9419833449846353
E/bare/12/Tt4	4654504944705740573	1543.8966464418402
E/bare/12/f	4584434418551797311	0.030452019875772725
E/bare/12/pi_lpc	4613396008830841159	2.759388287120746
E/bare/12/pi_hpc	4618004071753585630	5.611558618843416
E/bare/12/phi_lp	4606386043291171841	0.9115845573832076
E/bare/12/phi_hp	4606752273048087596	0.9522442282262822
E/bare/12/mdot_air	4605796632532080795	0.8461468178127406
E/bare/12/sp_thrust	4649632807431809418	730.0504436020722
E/bare/12/branch_choked	1	1
E/bare/12/mf	4583084018840604399	0.025766879713855436
E/bare/12/mf_sched	4583084018840604399	0.025766879713855436
E/bare/13/s	4604029899060858061	0.65
E/bare/13/nu_lp	4606581281442640092	0.9332603464877383
E/bare/13/nu_hp	4606698716040439111	0.9462982059241448
E/bare/13/Tt4	4654453824429067422	1532.273241244991
E/bare/13/f	4584315103084152079	0.030038061190230055
E/bare/13/pi_lpc	4613430576514436680	2.7747394224150277
E/bare/13/pi_hpc	4618029133653873566	5.633818057835837
E/bare/13/phi_lp	4606454200608638074	0.9191515396979775
E/bare/13/phi_hp	4606796956049213131	0.9572050378921743
E/bare/13/mdot_air	4605901664281034743	0.8578076844132728
E/bare/13/sp_thrust	4649607281722379826	727.148506416421
E/bare/13/branch_choked	1	1
E/bare/13/mf	4583084018840604399	0.025766879713855436
E/bare/13/mf_sched	4583084018840604399	0.025766879713855436
E/bare/14/s	4604480259023595111	0.7000000000000001
E/bare/14/nu_lp	4606621770315571261	0.9377555143846689
E/bare/14/nu_hp	4606733197021755118	0.9501263638610149
E/bare/14/Tt4	4654409520138647919	1522.1996118944041
E/bare/14/f	4584211467565527943	0.029678503256025415
E/bare/14/pi_lpc	4613461332989790419	2.7883980412526426
E/bare/14/pi_hpc	4618051276363376395	5.653484734569939
E/bare/14/phi_lp	4606514334847967851	0.9258277814052013
E/bare/14/phi_hp	4606836192270552104	0.9615611335251559
E/bare/14/mdot_air	4605995270905464893	0.868200107383252
E/bare/14/sp_thrust	4649585091576812431	724.6257789382815
E/bare/14/branch_choked	1	1
E/bare/14/mf	4583084018840604399	0.025766879713855436
E/bare/14/mf_sched	4583084018840604399	0.025766879713855436
E/bare/15/s	4604930618986332161	0.7500000000000001
E/bare/15/nu_lp	4606657851798065861	0.9417613636474803
E/bare/15/nu_hp	4606763782500731283	0.9535220341588676
E/bare/15/Tt4	4654371010344941785	1513.4434985588798
E/bare/15/f	4584121203869696277	0.029365338151650173
E/bare/15/pi_lpc	4613488721530588283	2.800560996694512
E/bare/15/pi_hpc	4618070827651733158	5.67084976696575
E/bare/15/phi_lp	4606567417602804516	0.9317211510682211
E/bare/15/phi_hp	4606870681170359296	0.9653901705911494
E/bare/15/mdot_air	4606078667431933819	0.8774589817692083
E/bare/15/sp_thrust	4649565752771935958	722.42721136656
E/bare/15/branch_choked	1	1
E/bare/15/mf	4583084018840604399	0.025766879713855436
E/bare/15/mf_sched	4583084018840604399	0.025766879713855436
E/bare/16/s	4605380978949069211	0.8000000000000002
E/bare/16/nu_lp	4606690009464635935	0.9453315818319118
E/bare/16/nu_hp	4606790906906734412	0.9565334481662631
E/bare/16/Tt4	4654337451081327292	1505.8130054456842
E/bare/16/f	4584042398350009207	0.029091926581574747
E/bare/16/pi_lpc	4613513129733989403	2.811400416456775
E/bare/16/pi_hpc	4618088079704745752	5.686172668147059
E/bare/16/phi_lp	4606614296559679553	0.9369257607975287
E/bare/16/phi_hp	4606901023955451562	0.9687588964552181
E/bare/16/mdot_air	4606152945568503453	0.8857055115137943
E/bare/16/sp_thrust	4649548861666104770	720.506914958991
E/bare/16/branch_choked	1	1
E/bare/16/mf	4583084018840604399	0.025766879713855436
E/bare/16/mf_sched	4583084018840604399	0.025766879713855436
E/bare/17/s	4605831338911806261	0.8500000000000002
E/bare/17/nu_lp	4606718672894324516	0.9485138617924105
E/bare/17/nu_hp	4606814956676850534	0.9592035090182491
E/bare/17/Tt4	4654308140018616990	1499.1484413860958
E/bare/17/f	4583973452922920031	0.028852724079709065
E/bare/17/pi_lpc	4613534897146949239	2.8210670896785888
E/bare/17/pi_hpc	4618103292900607298	5.699684700405955
E/bare/17/phi_lp	4606655712457795390	0.9415238491649018
E/bare/17/phi_hp	4606927739181564016	0.9717248823690294
E/bare/17/mdot_air	4606219084627632950	0.8930484221410555
E/bare/17/sp_thrust	4649534079727130092	718.826403061566
E/bare/17/branch_choked	1	1
E/bare/17/mf	4583084018840604399	0.025766879713855436
E/bare/17/mf_sched	4583084018840604399	0.025766879713855436
E/bare/18/s	4606281698874543311	0.9000000000000002
E/bare/18/nu_lp	4606744223888879489	0.9513505920381108
E/bare/18/nu_hp	4606836275521647842	0.9615703762534873
E/bare/18/Tt4	4654282488845299622	1493.3160398294945
E/bare/18/f	4583913024281993826	0.028643070115636944
E/bare/18/pi_lpc	4613554321783790319	2.8296933613049684
E/bare/18/pi_hpc	4618116699167715861	5.711591857540516
E/bare/18/phi_lp	4606692313563970877	0.9455873882451794
E/bare/18/phi_hp	4606951275523617048	0.9743379412553024
E/bare/18/mdot_air	4606277961982405638	0.8995851216308217
E/bare/18/sp_thrust	4649521121428591542	717.3532150784656
E/bare/18/branch_choked	1	1
E/bare/18/mf	4583084018840604399	0.025766879713855436
E/bare/18/mf_sched	4583084018840604399	0.025766879713855436
E/bare/19/s	4606732058837280361	0.9500000000000003
E/bare/19/nu_lp	4606767001943191239	0.9538794640734175
E/bare/19/nu_hp	4606855169117270805	0.9636679867413444
E/bare/19/Tt4	4654260001799108173	1488.203077487083
E/bare/19/f	4583859976587743000	0.02845902395451025
E/bare/19/pi_lpc	4613571665690816196	2.837395603271803
E/bare/19/pi_hpc	4618128504985075184	5.722077529745988
E/bare/19/phi_lp	4606724668034649488	0.9491794560748748
E/bare/19/phi_hp	4606972022293314304	0.9766412953957513
E/bare/19/mdot_air	4606330362888442892	0.9054027908701996
E/bare/19/sp_thrust	4649509744703299342	716.0598311563679
E/bare/19/branch_choked	1	1
E/bare/19/mf	4583084018840604399	0.025766879713855436
E/bare/19/mf_sched	4583084018840604399	0.025766879713855436
E/bare/20/s	4607182418800017409	1.0000000000000002
E/bare/20/nu_lp	4606787309061460992	0.9561340071001041
E/bare/20/nu_hp	4606871909285131621	0.9655265187208611
E/bare/20/Tt4	4654240258824616124	1483.7140448126438
E/bare/20/f	4583813344285318389	0.028297235655000603
E/bare/20/pi_lpc	4613587159698465047	2.844276324885992
E/bare/20/pi_hpc	4618138894071109852	5.731304891762388
E/bare/20/phi_lp	4606753274487618763	0.9523554103488093
E/bare/20/phi_hp	4606990318152725110	0.9786725438330695
E/bare/20/mdot_air	4606376989590423057	0.910579394680271
E/bare/20/sp_thrust	4649499743354643314	714.9228094547127
E/bare/20/branch_choked	1	1
E/bare/20/mf	4583084018840604399	0.025766879713855436
E/bare/20/mf_sched	4583084018840604399	0.025766879713855436
E/bare/point_keys	14	14
E/bare/extra_keys	0	0
census/E/bare/close_calls	84	84
census/E/bare/eq_calls	0	0
census/E/bare/eq_passes	0	0
census/E/bare/hi_wall_hi0	0	0
census/E/bare/hi_wall_literal	0	0
census/E/bare/hi_wall_map	84	84
census/E/bare/illinois_calls	123	123
census/E/bare/illinois_evals	912	912
census/E/bare/illinois_exhausted	0	0
census/E/bare/instant_calls	84	84
census/E/bare/march_calls	1	1
census/E/bare/rw_calls	84	84
census/E/bare/rw_interior	0	0
census/E/bare/rw_one	84	84
census/E/bare/rw_zero	0	0
census/E/bare/sched_calls	0	0
census/E/bare/sched_dormant	0	0
census/E/bare/surge_calls	0	0
census/E/bare/surge_dormant	0	0
census/E/bare/topping_calls	0	0
E/freeze_lp/npts	21	21
E/freeze_lp/0/s	0	0.0
E/freeze_lp/0/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/0/nu_hp	4606251792691131809	0.896679746659789
E/freeze_lp/0/Tt4	4653212373585231874	1250.0000000000005
E/freeze_lp/0/f	4582075911543280260	0.022269304923912006
E/freeze_lp/0/pi_lpc	4612888480563468850	2.534000459886806
E/freeze_lp/0/pi_hpc	4617295485871173867	4.982207929581118
E/freeze_lp/0/phi_lp	4606125950982258088	0.8827085103948109
E/freeze_lp/0/phi_hp	4606907970214017982	0.969530086074762
E/freeze_lp/0/mdot_air	4605136422130772682	0.7728487389498124
E/freeze_lp/0/sp_thrust	4648449966868793062	595.5770404638868
E/freeze_lp/0/branch_choked	1	1
E/freeze_lp/0/mf	4580617897984857248	0.017210804227734244
E/freeze_lp/0/mf_sched	4580617897984857248	0.017210804227734244
E/freeze_lp/1/s	4587366580439587226	0.05
E/freeze_lp/1/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/1/nu_hp	4606256065391615843	0.8971541117052592
E/freeze_lp/1/Tt4	4653396520885616388	1291.8702485113763
E/freeze_lp/1/f	4582433648079133239	0.02351045285782957
E/freeze_lp/1/pi_lpc	4612901904582424845	2.539961921857986
E/freeze_lp/1/pi_hpc	4617349701278236537	5.030360884149439
E/freeze_lp/1/phi_lp	4606080613027548562	0.8776749862740181
E/freeze_lp/1/phi_hp	4606840121445108005	0.9619973595311292
E/freeze_lp/1/mdot_air	4605096726828516961	0.7684416750964368
E/freeze_lp/1/sp_thrust	4648601410943931120	612.7942384580074
E/freeze_lp/1/branch_choked	1	1
E/freeze_lp/1/mf	4580864510070431963	0.018066411776346363
E/freeze_lp/1/mf_sched	4580864510070431963	0.018066411776346363
E/freeze_lp/2/s	4591870180066957722	0.1
E/freeze_lp/2/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/2/nu_hp	4606268481224478789	0.8985325460566932
E/freeze_lp/2/Tt4	4653576768307130092	1332.8537672301127
E/freeze_lp/2/f	4582783279704429638	0.02472348123452075
E/freeze_lp/2/pi_lpc	4612911297749883060	2.544133326172494
E/freeze_lp/2/pi_hpc	4617413047974426976	5.086624052665087
E/freeze_lp/2/phi_lp	4606048766841885529	0.8741393494170594
E/freeze_lp/2/phi_hp	4606782659766785241	0.9556178317003755
E/freeze_lp/2/mdot_air	4605068844142284536	0.7653460750720731
E/freeze_lp/2/sp_thrust	4648749671981119332	629.6495669332621
E/freeze_lp/2/branch_choked	1	1
E/freeze_lp/2/mf	4581111122156006678	0.018922019324958482
E/freeze_lp/2/mf_sched	4581111122156006678	0.018922019324958482
E/freeze_lp/3/s	4594572339843380020	0.15000000000000002
E/freeze_lp/3/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/3/nu_hp	4606288441694725741	0.9007486034217443
E/freeze_lp/3/Tt4	4653752507950503170	1372.8123358649323
E/freeze_lp/3/f	4583123586002453349	0.02590415588292973
E/freeze_lp/3/pi_lpc	4612916907976956529	2.54662476748063
E/freeze_lp/3/pi_hpc	4617485185792864988	5.150695306245975
E/freeze_lp/3/phi_lp	4606029697328904160	0.872022208179029
E/freeze_lp/3/phi_hp	4606735169746353726	0.9503453802880768
E/freeze_lp/3/mdot_air	4605052147974878766	0.7634924281243849
E/freeze_lp/3/sp_thrust	4648894392747513486	646.1024132172622
E/freeze_lp/3/branch_choked	1	1
E/freeze_lp/3/mf	4581357734241581393	0.0197776268735706
E/freeze_lp/3/mf_sched	4581357734241581393	0.0197776268735706
E/freeze_lp/4/s	4596373779694328218	0.2
E/freeze_lp/4/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/4/nu_hp	4606315359161774452	0.9037370425899511
E/freeze_lp/4/Tt4	4653923257289191002	1411.6362405818859
E/freeze_lp/4/f	4583453595338538184	0.027049105768125498
E/freeze_lp/4/pi_lpc	4612918981166374454	2.547545448531106
E/freeze_lp/4/pi_hpc	4617565764348676134	5.222263440608037
E/freeze_lp/4/phi_lp	4606022641073921131	0.8712388065040505
E/freeze_lp/4/phi_hp	4606697172602116934	0.9461268498479078
E/freeze_lp/4/mdot_air	4605045969924365916	0.7628065267317186
E/freeze_lp/4/sp_thrust	4649035289664559034	662.1205381608954
E/freeze_lp/4/branch_choked	1	1
E/freeze_lp/4/mf	4581604346327156108	0.02063323442218272
E/freeze_lp/4/mf_sched	4581604346327156108	0.02063323442218272
E/freeze_lp/5/s	4598175219545276416	0.25
E/freeze_lp/5/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/5/nu_hp	4606348661804788975	0.9074343786955107
E/freeze_lp/5/Tt4	4654088659440305811	1449.244335607077
E/freeze_lp/5/f	4583772587687067312	0.028155832799426406
E/freeze_lp/5/pi_lpc	4612917758723945296	2.547002575038654
E/freeze_lp/5/pi_hpc	4617654426255538065	5.301011032932267
E/freeze_lp/5/phi_lp	4606026802361507452	0.8717008022330925
E/freeze_lp/5/phi_hp	4606668141164633890	0.9429037128147437
E/freeze_lp/5/mdot_air	4605049613308139401	0.7632110235870054
E/freeze_lp/5/sp_thrust	4649172152390404366	677.6800286642117
E/freeze_lp/5/branch_choked	1	1
E/freeze_lp/5/mf	4581850958412730824	0.021488841970794842
E/freeze_lp/5/mf_sched	4581850958412730824	0.021488841970794842
E/freeze_lp/6/s	4599075939470750515	0.3
E/freeze_lp/6/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/6/nu_hp	4606387797793231294	0.9117793462415233
E/freeze_lp/6/Tt4	4654248478326867329	1485.5829432498142
E/freeze_lp/6/f	4584080086858561560	0.029222684862695386
E/freeze_lp/6/pi_lpc	4612913475830381701	2.545100588220125
E/freeze_lp/6/pi_hpc	4617750810098298066	5.38661708207947
E/freeze_lp/6/phi_lp	4606041367782989121	0.8733178888623244
E/freeze_lp/6/phi_hp	4606647514036624188	0.9406136415699176
E/freeze_lp/6/mdot_air	4605062365952406252	0.7646268515159966
E/freeze_lp/6/sp_thrust	4649304840843027626	692.7649592451246
E/freeze_lp/6/branch_choked	1	1
E/freeze_lp/6/mf	4582097570498305538	0.022344449519406957
E/freeze_lp/6/mf_sched	4582097570498305538	0.022344449519406957
E/freeze_lp/7/s	4599976659396224614	0.35
E/freeze_lp/7/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/7/nu_hp	4606432238664695714	0.916713274114944
E/freeze_lp/7/Tt4	4654402589757922606	1520.6238257566688
E/freeze_lp/7/f	4584375844076673381	0.030248798841591724
E/freeze_lp/7/pi_lpc	4612906360288778700	2.5419406529719932
E/freeze_lp/7/pi_hpc	4617854553185802190	5.478759453593694
E/freeze_lp/7/phi_lp	4606065519267030273	0.8759992422284598
E/freeze_lp/7/phi_hp	4606634708619192381	0.9391919546426447
E/freeze_lp/7/mdot_air	4605083511601015242	0.76697449011163
E/freeze_lp/7/sp_thrust	4649433280171761852	707.3668203680058
E/freeze_lp/7/branch_choked	1	1
E/freeze_lp/7/mf	4582344182583880254	0.02320005706801908
E/freeze_lp/7/mf_sched	4582344182583880254	0.02320005706801908
E/freeze_lp/8/s	4600877379321698713	0.39999999999999997
E/freeze_lp/8/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/8/nu_hp	4606481481935746969	0.92218037544784
E/freeze_lp/8/Tt4	4654550969558632552	1554.3614864056235
E/freeze_lp/8/f	4584659815134304693	0.031234021361933723
E/freeze_lp/8/pi_lpc	4612896631784555111	2.5376203292183166
E/freeze_lp/8/pi_hpc	4617965294095248564	5.5771171395419294
E/freeze_lp/8/phi_lp	4606098445449004645	0.8796547827625544
E/freeze_lp/8/phi_hp	4606629132775464950	0.9385729116338541
E/freeze_lp/8/mdot_air	4605112339869823874	0.7701750708907726
E/freeze_lp/8/sp_thrust	4649557454228238123	721.4837761758585
E/freeze_lp/8/branch_choked	1	1
E/freeze_lp/8/mf	4582590794669454969	0.0240556646166312
E/freeze_lp/8/mf_sched	4582590794669454969	0.0240556646166312
E/freeze_lp/9/s	4601778099247172812	0.44999999999999996
E/freeze_lp/9/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/9/nu_hp	4606535052990501580	0.9281279572920424
E/freeze_lp/9/Tt4	4654693679870432169	1586.810054523152
E/freeze_lp/9/f	4584798277027408655	0.03217881510984998
E/freeze_lp/9/pi_lpc	4612884501424561557	2.5322333672335824
E/freeze_lp/9/pi_hpc	4618082675009132656	5.681372334138459
E/freeze_lp/9/phi_lp	4606139351360164221	0.8841962512038176
E/freeze_lp/9/phi_hp	4606630194997048549	0.9386908419197907
E/freeze_lp/9/mdot_air	4605148154729976435	0.774151319127283
E/freeze_lp/9/sp_thrust	4649677398081452861	735.1198135519877
E/freeze_lp/9/branch_choked	1	1
E/freeze_lp/9/mf	4582837406755029684	0.024911272165243317
E/freeze_lp/9/mf_sched	4582837406755029684	0.024911272165243317
E/freeze_lp/10/s	4602678819172646911	0.49999999999999994
E/freeze_lp/10/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/10/nu_hp	4606592506306036659	0.9345065566668523
E/freeze_lp/10/Tt4	4654830854639256155	1617.9999858887375
E/freeze_lp/10/f	4584928750689895043	0.03308415801109723
E/freeze_lp/10/pi_lpc	4612870171454394391	2.5258695821048707
E/freeze_lp/10/pi_hpc	4618206343838960443	5.791212319981066
E/freeze_lp/10/phi_lp	4606187466468474806	0.8895381013116921
E/freeze_lp/10/phi_hp	4606637313020551095	0.9394811012780256
E/freeze_lp/10/mdot_air	4605190281547996620	0.7788283354593033
E/freeze_lp/10/sp_thrust	4649793190076419208	748.283839293189
E/freeze_lp/10/branch_choked	1	1
E/freeze_lp/10/mf	4583084018840604398	0.025766879713855433
E/freeze_lp/10/mf_sched	4583084018840604398	0.025766879713855433
E/freeze_lp/11/s	4603129179135383961	0.5499999999999999
E/freeze_lp/11/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/11/nu_hp	4606649255868793429	0.94080702378785
E/freeze_lp/11/Tt4	4654785727050395435	1607.7391601455845
E/freeze_lp/11/f	4584876886237430042	0.03272427607805835
E/freeze_lp/11/pi_lpc	4612843758979700057	2.514140087087679
E/freeze_lp/11/pi_hpc	4618285472059031770	5.861492297437701
E/freeze_lp/11/phi_lp	4606275580347719299	0.8993207070643198
E/freeze_lp/11/phi_hp	4606699417666928698	0.9463761021124875
E/freeze_lp/11/mdot_air	4605267428986427483	0.7873934217029829
E/freeze_lp/11/sp_thrust	4649771106332174270	745.773208244929
E/freeze_lp/11/branch_choked	1	1
E/freeze_lp/11/mf	4583084018840604399	0.025766879713855436
E/freeze_lp/11/mf_sched	4583084018840604399	0.025766879713855436
E/freeze_lp/12/s	4603579539098121011	0.6
E/freeze_lp/12/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/12/nu_hp	4606701304953657946	0.9465856330305755
E/freeze_lp/12/Tt4	4654745560327446762	1598.6063047182347
E/freeze_lp/12/f	4584830631371264658	0.03240331846919732
E/freeze_lp/12/pi_lpc	4612819521798056359	2.503376616242537
E/freeze_lp/12/pi_hpc	4618358383396325154	5.926250573773162
E/freeze_lp/12/phi_lp	4606355815106283769	0.9082285546976713
E/freeze_lp/12/phi_hp	4606755834411665249	0.9526396190105794
E/freeze_lp/12/mdot_air	4605337677920527773	0.7951926201123346
E/freeze_lp/12/sp_thrust	4649751400472049265	743.5329113227327
E/freeze_lp/12/branch_choked	1	1
E/freeze_lp/12/mf	4583084018840604399	0.025766879713855436
E/freeze_lp/12/mf_sched	4583084018840604399	0.025766879713855436
E/freeze_lp/13/s	4604029899060858061	0.65
E/freeze_lp/13/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/13/nu_hp	4606749077780801199	0.9518894822951632
E/freeze_lp/13/Tt4	4654709687768437784	1590.4498291288091
E/freeze_lp/13/f	4584789243429754570	0.0321161319341577
E/freeze_lp/13/pi_lpc	4612797273487704583	2.4934963816779177
E/freeze_lp/13/pi_hpc	4618425583931862245	5.9859366392294975
E/freeze_lp/13/phi_lp	4606428967031881243	0.9163500499070695
E/freeze_lp/13/phi_hp	4606807159199122833	0.9583378150875196
E/freeze_lp/13/mdot_air	4605401725533963012	0.802303333623144
E/freeze_lp/13/sp_thrust	4649733762214712139	741.5276736231548
E/freeze_lp/13/branch_choked	1	1
E/freeze_lp/13/mf	4583084018840604399	0.025766879713855436
E/freeze_lp/13/mf_sched	4583084018840604399	0.025766879713855436
E/freeze_lp/14/s	4604480259023595111	0.7000000000000001
E/freeze_lp/14/nu_lp	4606061404512930931	0.8755424127542838
E/freeze_lp/14/nu_hp	4606792954970697110	0.9567608289429923
E/freeze_lp/14/Tt4	4654677552167555746	1583.1430394436834
E/freeze_lp/14/f	4584752100584955950	0.031858401674810785
