# phase-5J component-map matcher oracle — key	u64 bits	repr
# pypy 3.11.15
cell/eq/flat/0.85/1500/flowcoef	4607182418800015698	0.9999999999998102
cell/eq/flat/0.85/1500/nu_t	4607182418800016760	0.9999999999999281
cell/eq/flat/0.85/1500/pi_c	4621819117588970046	9.999999999997382
cell/eq/flat/0.85/1500/tau_c	4611770577926474953	2.0375519611348847
cell/eq/flat/0.85/1500/tau_t	4605757427501394530	0.8417941850378379
cell/eq/flat/0.85/1500/pi_t	4601400640323062146	0.4290468205801049
cell/eq/flat/0.85/1500/mdot_air	4607182418800015050	0.9999999999997382
cell/eq/flat/0.85/1500/mdot_ratio	4607182418800015050	0.9999999999997382
cell/eq/flat/0.85/1500/thrust	4649770589893134478	745.7144959236191
cell/eq/flat/0.85/1500/V0	4643453651052699634	269.7808475368648
cell/eq/flat/0.85/1500/V9	4648859063097412413	642.08589701946
cell/eq/flat/0.85/1500/M9	4607182418800017142	0.9999999999999705
cell/eq/flat/0.85/1500/T9	4652529394908656964	1094.7086280578087
cell/eq/flat/0.85/1500/p9	4685110401077995787	170850.78405363145
cell/eq/flat/0.85/1500/F_over_mdot	4649770589893136195	745.7144959238143
cell/eq/flat/0.85/1500/tsfc	4540503479226442126	3.644718034562503e-05
cell/eq/flat/0.85/1500/eta_th	4594598930347527944	0.15073803474853542
cell/eq/flat/0.85/1500/eta_p	4607845841469625867	1.1473094245715199
cell/eq/flat/0.85/1500/s2/Tt	4643745586963694955	286.3754828060834
cell/eq/flat/0.85/1500/s2/pt	4680086807681088516	77858.48677323764
cell/eq/flat/0.85/1500/s3/Tt	4648343779432381444	583.5049266124847
cell/eq/flat/0.85/1500/s3/pt	4694935205180826670	778584.8677321726
cell/eq/flat/0.85/1500/s4/Tt	4654311885213007872	1500.0
cell/eq/flat/0.85/1500/s4/pt	4694667685457301056	747441.4730228856
cell/eq/flat/0.85/1500/s5/Tt	4653268190414211819	1262.6912775567569
cell/eq/flat/0.85/1500/s5/pt	4689252979832965765	320687.38758388936
cell/eq/flat/0.85/1500/s9/Tt	4653268190414211819	1262.6912775567569
cell/eq/flat/0.85/1500/s9/pt	4689142792485612766	314273.63983221154
cell/eq/flat/0.85/1500/s4/far	4583491089772941734	0.02717919071928212
cell/eq/flow/0.85/600/abort	0	0.0
cell/eq/flow/0.85/600/n_outer	4617315517961601024	5.0
cell/eq/flow/0.85/600/n_solve_turbine	4642261237772582912	229.0
cell/eq/flow/0.85/600/branch	0	0.0
cell/eq/flow/0.85/600/nozzle_choked	0	0.0
cell/eq/flow/0.85/600/eta_c	4605902594713970923	0.8579109832201345
cell/eq/flow/0.85/600/eta_t	4606281694560572503	0.8999995210530284
cell/eq/flow/0.85/600/n_corr	4603899749699250148	0.635550518210263
cell/eq/flow/0.85/600/N_ratio	4603899749699250148	0.635550518210263
cell/eq/flow/0.85/600/flowcoef	4604943420699551950	0.7514212756771259
cell/eq/flow/0.85/600/nu_t	4607204457627864759	1.0048936028223758
cell/eq/flow/0.85/600/pi_c	4613691551668195051	2.8906356722380813
cell/eq/flow/0.85/600/tau_c	4609034856166764316	1.4113237232476825
cell/eq/flow/0.85/600/tau_t	4605468001574177487	0.8096614522058533
cell/eq/flow/0.85/600/pi_t	4601255516119065003	0.4209908089447036
cell/eq/flow/0.85/600/mdot_air	4602274687419808151	0.47756618115081423
cell/eq/flow/0.85/600/mdot_ratio	4602274687419808151	0.47756618115081423
cell/eq/flow/0.85/600/thrust	4633134166635992226	56.39825905129807
cell/eq/flow/0.85/600/V0	4643453651052699634	269.7808475368648
cell/eq/flow/0.85/600/V9	4645497978243989854	385.987394359914
cell/eq/flow/0.85/600/M9	4606733576545942002	0.950168499510083
cell/eq/flow/0.85/600/T9	4645980084491904648	413.3919617455472
cell/eq/flow/0.85/600/p9	4677104761256804352	50000.0
cell/eq/flow/0.85/600/F_over_mdot	4638010625699313892	118.09516937609038
cell/eq/flow/0.85/600/tsfc	4541239165341012827	4.1432383368656115e-05
cell/eq/flow/0.85/600/eta_th	4595785912743404686	0.1836834143917127
cell/eq/flow/0.85/600/eta_p	4605635364321142734	0.8282424497203864
cell/eq/flow/0.85/600/s2/Tt	4643745586963694955	286.3754828060834
cell/eq/flow/0.85/600/s2/pt	4680086807681088516	77858.48677323764
cell/eq/flow/0.85/600/s3/Tt	4645817823859281578	404.1685126407343
cell/eq/flow/0.85/600/s3/pt	4686973033396451439	225060.51925319756
cell/eq/flow/0.85/600/s4/Tt	4648488871632306176	600.0
cell/eq/flow/0.85/600/s4/pt	4686663712574111195	216058.09848306965
cell/eq/flow/0.85/600/s5/Tt	4647253845131729331	485.79687132351245
cell/eq/flow/0.85/600/s5/pt	4680987031925156655	90958.47365943783
cell/eq/flow/0.85/600/s9/Tt	4647253845131729331	485.79687132351245
cell/eq/flow/0.85/600/s9/pt	4680862019550865019	89139.30418624908
cell/eq/flow/0.85/600/s4/far	4572291225952831820	0.004892964331576554
cell/eq/flow/0.85/900/abort	0	0.0
cell/eq/flow/0.85/900/n_outer	4618441417868443648	6.0
cell/eq/flow/0.85/900/n_solve_turbine	4642542712749293568	237.0
cell/eq/flow/0.85/900/branch	0	0.0
cell/eq/flow/0.85/900/nozzle_choked	4607182418800017408	1.0
cell/eq/flow/0.85/900/eta_c	4605964231660462884	0.8647540589364309
cell/eq/flow/0.85/900/eta_t	4606281693113835025	0.8999993604329025
cell/eq/flow/0.85/900/n_corr	4605191620306497244	0.7789769675104838
cell/eq/flow/0.85/900/N_ratio	4605191620306497244	0.7789769675104838
cell/eq/flow/0.85/900/flowcoef	4605144053029419081	0.7736959388873937
cell/eq/flow/0.85/900/nu_t	4607207886389067797	1.0056549407490867
cell/eq/flow/0.85/900/pi_c	4616795570996194984	4.538194325937788
cell/eq/flow/0.85/900/tau_c	4609974284661690555	1.619918752258896
cell/eq/flow/0.85/900/tau_t	4605581749489553207	0.8222900076711771
cell/eq/flow/0.85/900/pi_t	4601300478052829536	0.4234866976495564
cell/eq/flow/0.85/900/mdot_air	4603603780319839389	0.6026913162496786
cell/eq/flow/0.85/900/mdot_ratio	4603603780319839389	0.6026913162496786
cell/eq/flow/0.85/900/thrust	4641727646500727662	213.83442391673037
cell/eq/flow/0.85/900/V0	4643453651052699634	269.7808475368648
cell/eq/flow/0.85/900/V9	4647430572712315200	495.8426712110122
cell/eq/flow/0.85/900/M9	4607182418800017743	1.0000000000000744
cell/eq/flow/0.85/900/T9	4648726457480772067	627.0103837994942
cell/eq/flow/0.85/900/p9	4679902194857725205	75172.01661758528
cell/eq/flow/0.85/900/F_over_mdot	4644949310516413830	354.79924490590236
cell/eq/flow/0.85/900/tsfc	4539921648490740347	3.25045419227081e-05
cell/eq/flow/0.85/900/eta_th	4595588223881732638	0.17819644624320657
cell/eq/flow/0.85/900/eta_p	4607579811600297045	1.0882389273381439
cell/eq/flow/0.85/900/s2/Tt	4643745586963694955	286.3754828060834
cell/eq/flow/0.85/900/s2/pt	4680086807681088516	77858.48677323764
cell/eq/flow/0.85/900/s3/Tt	4646868719518642102	463.9050147847696
cell/eq/flow/0.85/900/s3/pt	4689813894922219351	353336.9429004094
cell/eq/flow/0.85/900/s4/Tt	4651127699538968576	900.0
cell/eq/flow/0.85/900/s4/pt	4689571083623943210	339203.465184393
cell/eq/flow/0.85/900/s5/Tt	4649720861277818403	740.0610069040598
cell/eq/flow/0.85/900/s5/pt	4684175725871175646	143648.15530222555
cell/eq/flow/0.85/900/s9/Tt	4649720861277818403	740.0610069040598
cell/eq/flow/0.85/900/s9/pt	4684077011610511040	140775.19219618104
cell/eq/flow/0.85/900/s4/far	4577801705518834868	0.011532586930189083
cell/eq/flow/0.85/1100/abort	0	0.0
cell/eq/flow/0.85/1100/n_outer	4617315517961601024	5.0
cell/eq/flow/0.85/1100/n_solve_turbine	4648620813027639296	615.0
cell/eq/flow/0.85/1100/branch	0	0.0
cell/eq/flow/0.85/1100/nozzle_choked	4607182418800017408	1.0
cell/eq/flow/0.85/1100/eta_c	4606029262777123822	0.8719739632398367
cell/eq/flow/0.85/1100/eta_t	4606281697355419622	0.8999998313433906
cell/eq/flow/0.85/1100/n_corr	4605910923090521634	0.8588356187605692
cell/eq/flow/0.85/1100/N_ratio	4605910923090521634	0.8588356187605692
cell/eq/flow/0.85/1100/flowcoef	4605672035546042020	0.8323137735428259
cell/eq/flow/0.85/1100/nu_t	4607195496954386876	1.002903933620117
cell/eq/flow/0.85/1100/pi_c	4618454449128195832	6.011574083693397
cell/eq/flow/0.85/1100/tau_c	4610599935544747185	1.7588411554082024
cell/eq/flow/0.85/1100/tau_t	4605653751388401109	0.8302838242629443
cell/eq/flow/0.85/1100/pi_t	4601338733656293158	0.4256103102388685
cell/eq/flow/0.85/1100/mdot_air	4604613752154028080	0.7148207147035972
cell/eq/flow/0.85/1100/mdot_ratio	4604613752154028080	0.7148207147035972
cell/eq/flow/0.85/1100/thrust	4644963647262565813	355.6141945725206
cell/eq/flow/0.85/1100/V0	4643453651052699634	269.7808475368648
cell/eq/flow/0.85/1100/V9	4648041965818665316	549.1926912877648
cell/eq/flow/0.85/1100/M9	4607182418800016450	0.9999999999998936
cell/eq/flow/0.85/1100/T9	4650078989672290264	780.7754915698852
cell/eq/flow/0.85/1100/p9	4681658969103940495	100736.44652388825
cell/eq/flow/0.85/1100/F_over_mdot	4647459504521468552	497.48725415711715
cell/eq/flow/0.85/1100/tsfc	4539994021620616026	3.299496132671302e-05
cell/eq/flow/0.85/1100/eta_th	4595162576232943929	0.1663823507416369
cell/eq/flow/0.85/1100/eta_p	4607849791821035769	1.1481865787896466
cell/eq/flow/0.85/1100/s2/Tt	4643745586963694955	286.3754828060834
cell/eq/flow/0.85/1100/s2/pt	4680086807681088516	77858.48677323764
cell/eq/flow/0.85/1100/s3/Tt	4647568606525295988	503.6889850592336
cell/eq/flow/0.85/1100/s3/pt	4691784685649434945	468052.06128158054
cell/eq/flow/0.85/1100/s4/Tt	4652552666608566272	1100.0
cell/eq/flow/0.85/1100/s4/pt	4691463042722070181	449329.9788303173
cell/eq/flow/0.85/1100/s5/Tt	4651244794947296113	913.3122066844791
cell/eq/flow/0.85/1100/s5/pt	4685810951050678866	191239.4716850692
cell/eq/flow/0.85/1100/s9/Tt	4651244794947296113	913.3122066844791
cell/eq/flow/0.85/1100/s9/pt	4685679532286424195	187414.6822513678
cell/eq/flow/0.85/1100/s4/far	4580388399875413850	0.01641457271144673
cell/eq/flow/0.85/1500/abort	0	0.0
cell/eq/flow/0.85/1500/n_outer	4607182418800017408	1.0
cell/eq/flow/0.85/1500/n_solve_turbine	4641240890982006784	200.0
cell/eq/flow/0.85/1500/branch	0	0.0
cell/eq/flow/0.85/1500/nozzle_choked	4607182418800017408	1.0
cell/eq/flow/0.85/1500/eta_c	4606101554889448489	0.88
cell/eq/flow/0.85/1500/eta_t	4606281698874543309	0.9
cell/eq/flow/0.85/1500/n_corr	4607182418800016760	0.9999999999999281
cell/eq/flow/0.85/1500/N_ratio	4607182418800016760	0.9999999999999281
cell/eq/flow/0.85/1500/flowcoef	4607182418800015698	0.9999999999998102
cell/eq/flow/0.85/1500/nu_t	4607182418800016760	0.9999999999999281
cell/eq/flow/0.85/1500/pi_c	4621819117588970046	9.999999999997382
cell/eq/flow/0.85/1500/tau_c	4611770577926474953	2.0375519611348847
cell/eq/flow/0.85/1500/tau_t	4605757427501394530	0.8417941850378379
cell/eq/flow/0.85/1500/pi_t	4601400640323062146	0.4290468205801049
cell/eq/flow/0.85/1500/mdot_air	4607182418800015050	0.9999999999997382
cell/eq/flow/0.85/1500/mdot_ratio	4607182418800015050	0.9999999999997382
cell/eq/flow/0.85/1500/thrust	4649770589893134478	745.7144959236191
cell/eq/flow/0.85/1500/V0	4643453651052699634	269.7808475368648
cell/eq/flow/0.85/1500/V9	4648859063097412413	642.08589701946
cell/eq/flow/0.85/1500/M9	4607182418800017142	0.9999999999999705
cell/eq/flow/0.85/1500/T9	4652529394908656964	1094.7086280578087
cell/eq/flow/0.85/1500/p9	4685110401077995787	170850.78405363145
cell/eq/flow/0.85/1500/F_over_mdot	4649770589893136195	745.7144959238143
cell/eq/flow/0.85/1500/tsfc	4540503479226442126	3.644718034562503e-05
cell/eq/flow/0.85/1500/eta_th	4594598930347527944	0.15073803474853542
cell/eq/flow/0.85/1500/eta_p	4607845841469625867	1.1473094245715199
cell/eq/flow/0.85/1500/s2/Tt	4643745586963694955	286.3754828060834
cell/eq/flow/0.85/1500/s2/pt	4680086807681088516	77858.48677323764
cell/eq/flow/0.85/1500/s3/Tt	4648343779432381444	583.5049266124847
cell/eq/flow/0.85/1500/s3/pt	4694935205180826670	778584.8677321726
cell/eq/flow/0.85/1500/s4/Tt	4654311885213007872	1500.0
cell/eq/flow/0.85/1500/s4/pt	4694667685457301056	747441.4730228856
cell/eq/flow/0.85/1500/s5/Tt	4653268190414211819	1262.6912775567569
cell/eq/flow/0.85/1500/s5/pt	4689252979832965765	320687.38758388936
cell/eq/flow/0.85/1500/s9/Tt	4653268190414211819	1262.6912775567569
cell/eq/flow/0.85/1500/s9/pt	4689142792485612766	314273.63983221154
cell/eq/flow/0.85/1500/s4/far	4583491089772941734	0.02717919071928212
census/matched	4639270566145032192	144.0
census/aborted	4620693217682128896	8.0
census/abort_code/1	0	0.0
census/abort_code/2	4620693217682128896	8.0
census/abort_code/3	0	0.0
census/abort_code/4	0	0.0
census/abort_code/5	0	0.0
census/abort_code/6	0	0.0
census/abort_code/7	0	0.0
census/abort_code/8	0	0.0
census/abort_code/9	0	0.0
red/cpg/flat/0.30/500/r31_ok	0	0.0
red/cpg/flat/0.30/600/r31_ok	0	0.0
red/cpg/flat/0.30/650/r31_ok	0	0.0
red/cpg/flat/0.30/900/r31_ok	4607182418800017408	1.0
red/cpg/flat/0.30/900/r31_branch	0	0.0
red/cpg/flat/0.30/900/pi_c_same	4607182418800017408	1.0
red/cpg/flat/0.30/900/tau_c_same	4607182418800017408	1.0
red/cpg/flat/0.30/900/tau_t_same	4607182418800017408	1.0
red/cpg/flat/0.30/900/pi_t_same	4607182418800017408	1.0
red/cpg/flat/0.30/900/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/0.30/900/thrust_same	4607182418800017408	1.0
red/cpg/flat/0.30/900/V9_same	4607182418800017408	1.0
red/cpg/flat/0.30/900/T9_same	4607182418800017408	1.0
red/cpg/flat/0.30/900/p9_same	4607182418800017408	1.0
red/cpg/flat/0.30/900/all_same	4607182418800017408	1.0
red/cpg/flat/0.30/1100/r31_ok	4607182418800017408	1.0
red/cpg/flat/0.30/1100/r31_branch	0	0.0
red/cpg/flat/0.30/1100/pi_c_same	4607182418800017408	1.0
red/cpg/flat/0.30/1100/tau_c_same	4607182418800017408	1.0
red/cpg/flat/0.30/1100/tau_t_same	4607182418800017408	1.0
red/cpg/flat/0.30/1100/pi_t_same	4607182418800017408	1.0
red/cpg/flat/0.30/1100/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/0.30/1100/thrust_same	4607182418800017408	1.0
red/cpg/flat/0.30/1100/V9_same	4607182418800017408	1.0
red/cpg/flat/0.30/1100/T9_same	4607182418800017408	1.0
red/cpg/flat/0.30/1100/p9_same	4607182418800017408	1.0
red/cpg/flat/0.30/1100/all_same	4607182418800017408	1.0
red/cpg/flat/0.30/1500/r31_ok	4607182418800017408	1.0
red/cpg/flat/0.30/1500/r31_branch	0	0.0
red/cpg/flat/0.30/1500/pi_c_same	4607182418800017408	1.0
red/cpg/flat/0.30/1500/tau_c_same	4607182418800017408	1.0
red/cpg/flat/0.30/1500/tau_t_same	4607182418800017408	1.0
red/cpg/flat/0.30/1500/pi_t_same	4607182418800017408	1.0
red/cpg/flat/0.30/1500/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/0.30/1500/thrust_same	4607182418800017408	1.0
red/cpg/flat/0.30/1500/V9_same	4607182418800017408	1.0
red/cpg/flat/0.30/1500/T9_same	4607182418800017408	1.0
red/cpg/flat/0.30/1500/p9_same	4607182418800017408	1.0
red/cpg/flat/0.30/1500/all_same	4607182418800017408	1.0
red/cpg/flat/0.85/500/r31_ok	4607182418800017408	1.0
red/cpg/flat/0.85/500/r31_branch	4607182418800017408	1.0
red/cpg/flat/0.85/500/pi_c_same	0	0.0
red/cpg/flat/0.85/500/tau_c_same	0	0.0
red/cpg/flat/0.85/500/tau_t_same	0	0.0
red/cpg/flat/0.85/500/pi_t_same	0	0.0
red/cpg/flat/0.85/500/mdot_air_same	0	0.0
red/cpg/flat/0.85/500/thrust_same	0	0.0
red/cpg/flat/0.85/500/V9_same	0	0.0
red/cpg/flat/0.85/500/T9_same	0	0.0
red/cpg/flat/0.85/500/p9_same	4607182418800017408	1.0
red/cpg/flat/0.85/500/all_same	0	0.0
red/cpg/flat/0.85/600/r31_ok	4607182418800017408	1.0
red/cpg/flat/0.85/600/r31_branch	0	0.0
red/cpg/flat/0.85/600/pi_c_same	4607182418800017408	1.0
red/cpg/flat/0.85/600/tau_c_same	4607182418800017408	1.0
red/cpg/flat/0.85/600/tau_t_same	4607182418800017408	1.0
red/cpg/flat/0.85/600/pi_t_same	4607182418800017408	1.0
red/cpg/flat/0.85/600/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/0.85/600/thrust_same	4607182418800017408	1.0
red/cpg/flat/0.85/600/V9_same	4607182418800017408	1.0
red/cpg/flat/0.85/600/T9_same	4607182418800017408	1.0
red/cpg/flat/0.85/600/p9_same	4607182418800017408	1.0
red/cpg/flat/0.85/600/all_same	4607182418800017408	1.0
red/cpg/flat/0.85/650/r31_ok	4607182418800017408	1.0
red/cpg/flat/0.85/650/r31_branch	0	0.0
red/cpg/flat/0.85/650/pi_c_same	4607182418800017408	1.0
red/cpg/flat/0.85/650/tau_c_same	4607182418800017408	1.0
red/cpg/flat/0.85/650/tau_t_same	4607182418800017408	1.0
red/cpg/flat/0.85/650/pi_t_same	4607182418800017408	1.0
red/cpg/flat/0.85/650/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/0.85/650/thrust_same	4607182418800017408	1.0
red/cpg/flat/0.85/650/V9_same	4607182418800017408	1.0
red/cpg/flat/0.85/650/T9_same	4607182418800017408	1.0
red/cpg/flat/0.85/650/p9_same	4607182418800017408	1.0
red/cpg/flat/0.85/650/all_same	4607182418800017408	1.0
red/cpg/flat/0.85/900/r31_ok	4607182418800017408	1.0
red/cpg/flat/0.85/900/r31_branch	0	0.0
red/cpg/flat/0.85/900/pi_c_same	4607182418800017408	1.0
red/cpg/flat/0.85/900/tau_c_same	4607182418800017408	1.0
red/cpg/flat/0.85/900/tau_t_same	4607182418800017408	1.0
red/cpg/flat/0.85/900/pi_t_same	4607182418800017408	1.0
red/cpg/flat/0.85/900/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/0.85/900/thrust_same	4607182418800017408	1.0
red/cpg/flat/0.85/900/V9_same	4607182418800017408	1.0
red/cpg/flat/0.85/900/T9_same	4607182418800017408	1.0
red/cpg/flat/0.85/900/p9_same	4607182418800017408	1.0
red/cpg/flat/0.85/900/all_same	4607182418800017408	1.0
red/cpg/flat/0.85/1100/r31_ok	4607182418800017408	1.0
red/cpg/flat/0.85/1100/r31_branch	0	0.0
red/cpg/flat/0.85/1100/pi_c_same	4607182418800017408	1.0
red/cpg/flat/0.85/1100/tau_c_same	4607182418800017408	1.0
red/cpg/flat/0.85/1100/tau_t_same	4607182418800017408	1.0
red/cpg/flat/0.85/1100/pi_t_same	4607182418800017408	1.0
red/cpg/flat/0.85/1100/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/0.85/1100/thrust_same	4607182418800017408	1.0
red/cpg/flat/0.85/1100/V9_same	4607182418800017408	1.0
red/cpg/flat/0.85/1100/T9_same	4607182418800017408	1.0
red/cpg/flat/0.85/1100/p9_same	4607182418800017408	1.0
red/cpg/flat/0.85/1100/all_same	4607182418800017408	1.0
red/cpg/flat/0.85/1500/r31_ok	4607182418800017408	1.0
red/cpg/flat/0.85/1500/r31_branch	0	0.0
red/cpg/flat/0.85/1500/pi_c_same	4607182418800017408	1.0
red/cpg/flat/0.85/1500/tau_c_same	4607182418800017408	1.0
red/cpg/flat/0.85/1500/tau_t_same	4607182418800017408	1.0
red/cpg/flat/0.85/1500/pi_t_same	4607182418800017408	1.0
red/cpg/flat/0.85/1500/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/0.85/1500/thrust_same	4607182418800017408	1.0
red/cpg/flat/0.85/1500/V9_same	4607182418800017408	1.0
red/cpg/flat/0.85/1500/T9_same	4607182418800017408	1.0
red/cpg/flat/0.85/1500/p9_same	4607182418800017408	1.0
red/cpg/flat/0.85/1500/all_same	4607182418800017408	1.0
red/cpg/flat/1.60/600/r31_ok	4607182418800017408	1.0
red/cpg/flat/1.60/600/r31_branch	0	0.0
red/cpg/flat/1.60/600/pi_c_same	4607182418800017408	1.0
red/cpg/flat/1.60/600/tau_c_same	4607182418800017408	1.0
red/cpg/flat/1.60/600/tau_t_same	4607182418800017408	1.0
red/cpg/flat/1.60/600/pi_t_same	4607182418800017408	1.0
red/cpg/flat/1.60/600/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/1.60/600/thrust_same	4607182418800017408	1.0
red/cpg/flat/1.60/600/V9_same	4607182418800017408	1.0
red/cpg/flat/1.60/600/T9_same	4607182418800017408	1.0
red/cpg/flat/1.60/600/p9_same	4607182418800017408	1.0
red/cpg/flat/1.60/600/all_same	4607182418800017408	1.0
red/cpg/flat/1.60/650/r31_ok	4607182418800017408	1.0
red/cpg/flat/1.60/650/r31_branch	0	0.0
red/cpg/flat/1.60/650/pi_c_same	4607182418800017408	1.0
red/cpg/flat/1.60/650/tau_c_same	4607182418800017408	1.0
red/cpg/flat/1.60/650/tau_t_same	4607182418800017408	1.0
red/cpg/flat/1.60/650/pi_t_same	4607182418800017408	1.0
red/cpg/flat/1.60/650/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/1.60/650/thrust_same	4607182418800017408	1.0
red/cpg/flat/1.60/650/V9_same	4607182418800017408	1.0
red/cpg/flat/1.60/650/T9_same	4607182418800017408	1.0
red/cpg/flat/1.60/650/p9_same	4607182418800017408	1.0
red/cpg/flat/1.60/650/all_same	4607182418800017408	1.0
red/cpg/flat/1.60/900/r31_ok	4607182418800017408	1.0
red/cpg/flat/1.60/900/r31_branch	0	0.0
red/cpg/flat/1.60/900/pi_c_same	4607182418800017408	1.0
red/cpg/flat/1.60/900/tau_c_same	4607182418800017408	1.0
red/cpg/flat/1.60/900/tau_t_same	4607182418800017408	1.0
red/cpg/flat/1.60/900/pi_t_same	4607182418800017408	1.0
red/cpg/flat/1.60/900/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/1.60/900/thrust_same	4607182418800017408	1.0
red/cpg/flat/1.60/900/V9_same	4607182418800017408	1.0
red/cpg/flat/1.60/900/T9_same	4607182418800017408	1.0
red/cpg/flat/1.60/900/p9_same	4607182418800017408	1.0
red/cpg/flat/1.60/900/all_same	4607182418800017408	1.0
red/cpg/flat/1.60/1100/r31_ok	4607182418800017408	1.0
red/cpg/flat/1.60/1100/r31_branch	0	0.0
red/cpg/flat/1.60/1100/pi_c_same	4607182418800017408	1.0
red/cpg/flat/1.60/1100/tau_c_same	4607182418800017408	1.0
red/cpg/flat/1.60/1100/tau_t_same	4607182418800017408	1.0
red/cpg/flat/1.60/1100/pi_t_same	4607182418800017408	1.0
red/cpg/flat/1.60/1100/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/1.60/1100/thrust_same	4607182418800017408	1.0
red/cpg/flat/1.60/1100/V9_same	4607182418800017408	1.0
red/cpg/flat/1.60/1100/T9_same	4607182418800017408	1.0
red/cpg/flat/1.60/1100/p9_same	4607182418800017408	1.0
red/cpg/flat/1.60/1100/all_same	4607182418800017408	1.0
red/cpg/flat/1.60/1500/r31_ok	4607182418800017408	1.0
red/cpg/flat/1.60/1500/r31_branch	0	0.0
red/cpg/flat/1.60/1500/pi_c_same	4607182418800017408	1.0
red/cpg/flat/1.60/1500/tau_c_same	4607182418800017408	1.0
red/cpg/flat/1.60/1500/tau_t_same	4607182418800017408	1.0
red/cpg/flat/1.60/1500/pi_t_same	4607182418800017408	1.0
red/cpg/flat/1.60/1500/mdot_air_same	4607182418800017408	1.0
red/cpg/flat/1.60/1500/thrust_same	4607182418800017408	1.0
red/cpg/flat/1.60/1500/V9_same	4607182418800017408	1.0
red/cpg/flat/1.60/1500/T9_same	4607182418800017408	1.0
red/cpg/flat/1.60/1500/p9_same	4607182418800017408	1.0
red/cpg/flat/1.60/1500/all_same	4607182418800017408	1.0
red/tpg/flat/0.30/500/r31_ok	0	0.0
red/tpg/flat/0.30/600/r31_ok	0	0.0
red/tpg/flat/0.30/650/r31_ok	0	0.0
red/tpg/flat/0.30/900/r31_ok	4607182418800017408	1.0
red/tpg/flat/0.30/900/r31_branch	0	0.0
red/tpg/flat/0.30/900/pi_c_same	4607182418800017408	1.0
red/tpg/flat/0.30/900/tau_c_same	4607182418800017408	1.0
red/tpg/flat/0.30/900/tau_t_same	4607182418800017408	1.0
red/tpg/flat/0.30/900/pi_t_same	4607182418800017408	1.0
red/tpg/flat/0.30/900/mdot_air_same	4607182418800017408	1.0
red/tpg/flat/0.30/900/thrust_same	4607182418800017408	1.0
red/tpg/flat/0.30/900/V9_same	4607182418800017408	1.0
red/tpg/flat/0.30/900/T9_same	4607182418800017408	1.0
red/tpg/flat/0.30/900/p9_same	4607182418800017408	1.0
red/tpg/flat/0.30/900/all_same	4607182418800017408	1.0
red/tpg/flat/0.30/1100/r31_ok	4607182418800017408	1.0
red/tpg/flat/0.30/1100/r31_branch	0	0.0
red/tpg/flat/0.30/1100/pi_c_same	4607182418800017408	1.0
red/tpg/flat/0.30/1100/tau_c_same	4607182418800017408	1.0
red/tpg/flat/0.30/1100/tau_t_same	4607182418800017408	1.0
red/tpg/flat/0.30/1100/pi_t_same	4607182418800017408	1.0
red/tpg/flat/0.30/1100/mdot_air_same	4607182418800017408	1.0
red/tpg/flat/0.30/1100/thrust_same	4607182418800017408	1.0
red/tpg/flat/0.30/1100/V9_same	4607182418800017408	1.0
red/tpg/flat/0.30/1100/T9_same	4607182418800017408	1.0
red/tpg/flat/0.30/1100/p9_same	4607182418800017408	1.0
red/tpg/flat/0.30/1100/all_same	4607182418800017408	1.0
red/tpg/flat/0.30/1500/r31_ok	4607182418800017408	1.0
red/tpg/flat/0.30/1500/r31_branch	0	0.0
red/tpg/flat/0.30/1500/pi_c_same	4607182418800017408	1.0
red/tpg/flat/0.30/1500/tau_c_same	4607182418800017408	1.0
red/tpg/flat/0.30/1500/tau_t_same	4607182418800017408	1.0
red/tpg/flat/0.30/1500/pi_t_same	4607182418800017408	1.0
red/tpg/flat/0.30/1500/mdot_air_same	4607182418800017408	1.0
red/tpg/flat/0.30/1500/thrust_same	4607182418800017408	1.0
red/tpg/flat/0.30/1500/V9_same	4607182418800017408	1.0
red/tpg/flat/0.30/1500/T9_same	4607182418800017408	1.0
red/tpg/flat/0.30/1500/p9_same	4607182418800017408	1.0
red/tpg/flat/0.30/1500/all_same	4607182418800017408	1.0
red/tpg/flat/0.85/500/r31_ok	4607182418800017408	1.0
red/tpg/flat/0.85/500/r31_branch	4607182418800017408	1.0
red/tpg/flat/0.85/500/pi_c_same	0	0.0
red/tpg/flat/0.85/500/tau_c_same	0	0.0
red/tpg/flat/0.85/500/tau_t_same	0	0.0
red/tpg/flat/0.85/500/pi_t_same	0	0.0
red/tpg/flat/0.85/500/mdot_air_same	0	0.0
red/tpg/flat/0.85/500/thrust_same	0	0.0
red/tpg/flat/0.85/500/V9_same	0	0.0
red/tpg/flat/0.85/500/T9_same	0	0.0
