# phase-6P spool-transient oracle — key	u64 bits (or an integer)	repr
# pypy 3.11.15
ramp/flow_dom/5.0/56/sp_thrust	4648635927055495395	616.7182660321963
ramp/flow_dom/5.0/56/M9	4607182418800017747	1.0000000000000753
ramp/flow_dom/5.0/56/pt9_over_p0	4616879509971977345	4.612747112799412
ramp/flow_dom/5.0/63/branch	0	0
ramp/flow_dom/5.0/63/s	4614275588213125932	3.149999999999997
ramp/flow_dom/5.0/63/nu	4606502994939199526	0.924568798624027
ramp/flow_dom/5.0/63/Tt4	4653522435864264703	1320.4999999999998
ramp/flow_dom/5.0/63/pi_c	4620250552350217840	7.606834205047207
ramp/flow_dom/5.0/63/tau_c	4611160298807149100	1.8832667946227373
ramp/flow_dom/5.0/63/mdot_air	4605526137954013885	0.8161158869521256
ramp/flow_dom/5.0/63/f	4582194820525585696	0.022681853330131507
ramp/flow_dom/5.0/63/tau_t	4605732233940373445	0.8389971378860471
ramp/flow_dom/5.0/63/Phi	4582929928171257673	0.025232270310765945
ramp/flow_dom/5.0/63/sp_thrust	4648771688479173228	632.1525529747137
ramp/flow_dom/5.0/63/M9	4607182418800017668	1.0000000000000577
ramp/flow_dom/5.0/63/pt9_over_p0	4617054329376050031	4.768017934841608
ramp/flow_dom/5.0/70/branch	0	0
ramp/flow_dom/5.0/70/s	4615063718147915766	3.4999999999999956
ramp/flow_dom/5.0/70/nu	4606582364756538048	0.933380618490979
ramp/flow_dom/5.0/70/Tt4	4653630188003786751	1344.9999999999998
ramp/flow_dom/5.0/70/pi_c	4620533986702079491	7.858574479772417
ramp/flow_dom/5.0/70/tau_c	4611239615383835719	1.9008786125571235
ramp/flow_dom/5.0/70/mdot_air	4605692803353804905	0.8346194633777603
ramp/flow_dom/5.0/70/f	4582379751115079067	0.02332346020017227
ramp/flow_dom/5.0/70/tau_t	4605736729330782055	0.8394962264796789
ramp/flow_dom/5.0/70/Phi	4582896022023242619	0.025114634728882628
ramp/flow_dom/5.0/70/sp_thrust	4648905875878560598	647.4078940731513
ramp/flow_dom/5.0/70/M9	4607182418800017253	0.9999999999999828
ramp/flow_dom/5.0/70/pt9_over_p0	4617233900656507673	4.9275092709420045
ramp/flow_dom/5.0/77/branch	0	0
ramp/flow_dom/5.0/77/s	4615851848082705600	3.8499999999999943
ramp/flow_dom/5.0/77/nu	4606661316492478535	0.9421460219985044
ramp/flow_dom/5.0/77/Tt4	4653737940143308798	1369.4999999999995
ramp/flow_dom/5.0/77/pi_c	4620758759584244116	8.116425806089673
ramp/flow_dom/5.0/77/tau_c	4611319080270310878	1.9185233618799127
ramp/flow_dom/5.0/77/mdot_air	4605862473557614768	0.8534566400640156
ramp/flow_dom/5.0/77/f	4582565487705153692	0.023967863446472934
ramp/flow_dom/5.0/77/tau_t	4605741091423025260	0.8399805160040734
ramp/flow_dom/5.0/77/Phi	4582854531127500766	0.02497068426711723
ramp/flow_dom/5.0/77/sp_thrust	4649038401714207090	662.4743372442156
ramp/flow_dom/5.0/77/M9	4607182418800017578	1.0000000000000377
ramp/flow_dom/5.0/77/pt9_over_p0	4617417828414892753	5.090869936723451
ramp/flow_dom/5.0/84/branch	0	0
ramp/flow_dom/5.0/84/s	4616414798036126917	4.199999999999993
ramp/flow_dom/5.0/84/nu	4606739795637495116	0.9508589573735349
ramp/flow_dom/5.0/84/Tt4	4653845692282830846	1393.9999999999995
ramp/flow_dom/5.0/84/pi_c	4620907145274067418	8.38001174107642
ramp/flow_dom/5.0/84/tau_c	4611398587115838778	1.9361774279839907
ramp/flow_dom/5.0/84/mdot_air	4606034725636519014	0.8725804624679199
ramp/flow_dom/5.0/84/f	4582752067186142654	0.024615191058087176
ramp/flow_dom/5.0/84/tau_t	4605745329230572746	0.8404510071553883
ramp/flow_dom/5.0/84/Phi	4582810141351026645	0.02481667629243119
ramp/flow_dom/5.0/84/sp_thrust	4649169244739901972	677.3494670733949
ramp/flow_dom/5.0/84/M9	4607182418800016443	0.9999999999998929
ramp/flow_dom/5.0/84/pt9_over_p0	4617605864320492216	5.257879370205664
ramp/flow_dom/5.0/91/branch	0	0
ramp/flow_dom/5.0/91/s	4616808863003521834	4.549999999999992
ramp/flow_dom/5.0/91/nu	4606817786266999100	0.9595176566315682
ramp/flow_dom/5.0/91/Tt4	4653953444422352894	1418.4999999999995
ramp/flow_dom/5.0/91/pi_c	4621058610689582231	8.649068367858758
ramp/flow_dom/5.0/91/tau_c	4611478071555858476	1.953826519065852
ramp/flow_dom/5.0/91/mdot_air	4606209258303092035	0.8919574809657792
ramp/flow_dom/5.0/91/f	4582939507392251987	0.025265504909846758
ramp/flow_dom/5.0/91/tau_t	4605749450443972648	0.8409085537559848
ramp/flow_dom/5.0/91/Phi	4582765618916134605	0.02466220806640145
ramp/flow_dom/5.0/91/sp_thrust	4649298414341882520	692.0343506523232
ramp/flow_dom/5.0/91/M9	4607182418800017472	1.0000000000000142
ramp/flow_dom/5.0/91/pt9_over_p0	4617797837059232630	5.42838541392563
ramp/flow_dom/5.0/98/branch	0	0
ramp/flow_dom/5.0/98/s	4617202927970916751	4.899999999999991
ramp/flow_dom/5.0/98/nu	4606895298438177927	0.9681232363447102
ramp/flow_dom/5.0/98/Tt4	4654061196561874941	1442.9999999999993
ramp/flow_dom/5.0/98/pi_c	4621213054015969232	8.923414826986033
ramp/flow_dom/5.0/98/tau_c	4611557498887238527	1.9714629294823849
ramp/flow_dom/5.0/98/mdot_air	4606385858679884677	0.9115640614130461
ramp/flow_dom/5.0/98/f	4583127812718351449	0.025918820249519168
ramp/flow_dom/5.0/98/tau_t	4605753458663877253	0.8413535555585702
ramp/flow_dom/5.0/98/Phi	4582722877199882125	0.024513917949228015
ramp/flow_dom/5.0/98/sp_thrust	4649425930175896568	706.5312225808148
ramp/flow_dom/5.0/98/M9	4607182418800016733	0.9999999999999251
ramp/flow_dom/5.0/98/pt9_over_p0	4617993619705134571	5.602275334967525
ramp/flow_dom/5.0/105/branch	0	0
ramp/flow_dom/5.0/105/s	4617596992938311668	5.249999999999989
ramp/flow_dom/5.0/105/nu	4606961170250632627	0.97543647663081
ramp/flow_dom/5.0/105/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/105/pi_c	4621349883645686084	9.166473075566167
ramp/flow_dom/5.0/105/tau_c	4611625987619635921	1.9866704830093804
ramp/flow_dom/5.0/105/mdot_air	4606587524371591753	0.9339534508340616
ramp/flow_dom/5.0/105/f	4583160264908033999	0.02603141140009751
ramp/flow_dom/5.0/105/tau_t	4605754579898873801	0.8414780376494885
ramp/flow_dom/5.0/105/Phi	4579883663863806336	0.015144208947216908
ramp/flow_dom/5.0/105/sp_thrust	4649486679571080204	713.4376292127431
ramp/flow_dom/5.0/105/M9	4607182418800017494	1.000000000000019
ramp/flow_dom/5.0/105/pt9_over_p0	4618165979965995091	5.755361999077723
ramp/flow_dom/5.0/112/branch	0	0
ramp/flow_dom/5.0/112/s	4617991057905706585	5.599999999999988
ramp/flow_dom/5.0/112/nu	4606995749454332293	0.9792755394428673
ramp/flow_dom/5.0/112/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/112/pi_c	4621422756849123115	9.295921888900542
ramp/flow_dom/5.0/112/tau_c	4611662022708873987	1.994671880162685
ramp/flow_dom/5.0/112/mdot_air	4606706811174216556	0.9471969463148588
ramp/flow_dom/5.0/112/f	4583143337294353290	0.025972681942409127
ramp/flow_dom/5.0/112/tau_t	4605754578230601180	0.841477852434021
ramp/flow_dom/5.0/112/Phi	4575440096806536656	0.007624174427947009
ramp/flow_dom/5.0/112/sp_thrust	4649505513513839956	715.5788006069292
ramp/flow_dom/5.0/112/M9	4607182418800016918	0.9999999999999456
ramp/flow_dom/5.0/112/pt9_over_p0	4618257489148822570	5.8366384804694835
ramp/flow_dom/5.0/119/branch	0	0
ramp/flow_dom/5.0/119/s	4618385122873101502	5.949999999999987
ramp/flow_dom/5.0/119/nu	4607013079973994297	0.9811996136386149
ramp/flow_dom/5.0/119/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/119/pi_c	4621459313334195378	9.36085925118309
ramp/flow_dom/5.0/119/tau_c	4611680041935872962	1.998672952302727
ramp/flow_dom/5.0/119/mdot_air	4606766655253115685	0.9538409737429886
ramp/flow_dom/5.0/119/f	4583134869885070609	0.025943304715082386
ramp/flow_dom/5.0/119/tau_t	4605754577807377209	0.8414778054467212
ramp/flow_dom/5.0/119/Phi	4570918004036969999	0.00380406709199544
ramp/flow_dom/5.0/119/sp_thrust	4649514760269152194	716.6300349775631
ramp/flow_dom/5.0/119/M9	4607182418800017369	0.9999999999999957
ramp/flow_dom/5.0/119/pt9_over_p0	4618303394460848688	5.877410587960682
ramp/flow_dom/5.0/126/branch	0	0
ramp/flow_dom/5.0/126/s	4618779187840496419	6.299999999999986
ramp/flow_dom/5.0/126/nu	4607021707842731488	0.9821574994911622
ramp/flow_dom/5.0/126/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/126/pi_c	4621477519843625055	9.393200508730102
ramp/flow_dom/5.0/126/tau_c	4611687510405619834	2.0006625714341313
ramp/flow_dom/5.0/126/mdot_air	4606796460973020183	0.9571500733933388
ramp/flow_dom/5.0/126/f	4583130658584131060	0.02592869382987391
ramp/flow_dom/5.0/126/tau_t	4605754577699379336	0.8414777934565487
ramp/flow_dom/5.0/126/Phi	4566357244281027056	0.0018896389188821604
ramp/flow_dom/5.0/126/sp_thrust	4649519316565077602	717.1480258530466
ramp/flow_dom/5.0/126/M9	4607182418800017906	1.0000000000001106
ramp/flow_dom/5.0/126/pt9_over_p0	4618326257084689946	5.897716677074209
ramp/flow_dom/5.0/133/branch	0	0
ramp/flow_dom/5.0/133/s	4619173252807891336	6.649999999999984
ramp/flow_dom/5.0/133/nu	4607025988968244571	0.9826327999027556
ramp/flow_dom/5.0/133/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/133/pi_c	4621486555478689368	9.409251020874919
ramp/flow_dom/5.0/133/tau_c	4611689732206517358	2.001649249239157
ramp/flow_dom/5.0/133/mdot_air	4606811253407798155	0.9587923635614158
ramp/flow_dom/5.0/133/f	4583128569973058238	0.02592144750455349
ramp/flow_dom/5.0/133/tau_t	4605754577671166996	0.8414777903243498
ramp/flow_dom/5.0/133/Phi	4561777901366741860	0.0009366073558186691
ramp/flow_dom/5.0/133/sp_thrust	4649521565854558982	717.4037404613052
ramp/flow_dom/5.0/133/M9	4607182418800016991	0.9999999999999537
ramp/flow_dom/5.0/133/pt9_over_p0	4618337603495350353	5.907794314163838
ramp/flow_dom/5.0/140/branch	0	0
ramp/flow_dom/5.0/140/s	4619567317775286253	6.999999999999983
ramp/flow_dom/5.0/140/nu	4607028109775674581	0.982868256826715
ramp/flow_dom/5.0/140/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/140/pi_c	4621491031979754991	9.41720288415942
ramp/flow_dom/5.0/140/tau_c	4611690832540795356	2.002137895819244
ramp/flow_dom/5.0/140/mdot_air	4606818582052572495	0.959606006578193
ramp/flow_dom/5.0/140/f	4583127535557891542	0.02591785865600634
ramp/flow_dom/5.0/140/tau_t	4605754577663425690	0.8414777894648922
ramp/flow_dom/5.0/140/Phi	4557189938476464952	0.0004637303362632797
ramp/flow_dom/5.0/140/sp_thrust	4649522677298587659	717.5300970182301
ramp/flow_dom/5.0/140/M9	4607182418800016691	0.9999999999999204
ramp/flow_dom/5.0/140/pt9_over_p0	4618343224820768586	5.912787054090424
ramp/flow_dom/5.0/147/branch	0	0
ramp/flow_dom/5.0/147/s	4619961382742681170	7.349999999999982
ramp/flow_dom/5.0/147/nu	4607029159542242930	0.9829848043281812
ramp/flow_dom/5.0/147/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/147/pi_c	4621493247868570195	9.421139093411659
ramp/flow_dom/5.0/147/tau_c	4611691377112134394	2.0023797340749043
ramp/flow_dom/5.0/147/mdot_air	4606822209782316143	0.9600087654870445
ramp/flow_dom/5.0/147/f	4583127023600482072	0.025916082446932526
ramp/flow_dom/5.0/147/tau_t	4605754577661121224	0.841477789209045
ramp/flow_dom/5.0/147/Phi	4552598259136628342	0.00022947776274144836
ramp/flow_dom/5.0/147/sp_thrust	4649523226755847998	717.5925630766212
ramp/flow_dom/5.0/147/M9	4607182418800017830	1.0000000000000937
ramp/flow_dom/5.0/147/pt9_over_p0	4618346007403647994	5.915258484154942
ramp/flow_dom/5.0/154/branch	0	0
ramp/flow_dom/5.0/154/s	4620355447710076087	7.699999999999981
ramp/flow_dom/5.0/154/nu	4607029678952168656	0.9830424704140572
ramp/flow_dom/5.0/154/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/154/pi_c	4621494344281541393	9.423086714091854
ramp/flow_dom/5.0/154/tau_c	4611691646539622136	2.0024993839150476
ramp/flow_dom/5.0/154/mdot_air	4606824004772615783	0.9602080494430084
ramp/flow_dom/5.0/154/f	4583126770306240420	0.02591520365599788
ramp/flow_dom/5.0/154/tau_t	4605754577660359292	0.8414777891244536
ramp/flow_dom/5.0/154/Phi	4548005265066865077	0.00011352736076259455
ramp/flow_dom/5.0/154/sp_thrust	4649523498450843574	717.623451221493
ramp/flow_dom/5.0/154/M9	4607182418800017412	1.0000000000000009
ramp/flow_dom/5.0/154/pt9_over_p0	4618347384214776295	5.9164813380871015
ramp/flow_dom/5.0/161/branch	0	0
ramp/flow_dom/5.0/161/s	4620721365179799950	8.04999999999998
ramp/flow_dom/5.0/161/nu	4607029935898068541	0.9830709971394708
ramp/flow_dom/5.0/161/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/161/pi_c	4621494886669310898	9.424050188315821
ramp/flow_dom/5.0/161/tau_c	4611691779817574476	2.0025585712155927
ramp/flow_dom/5.0/161/mdot_air	4606824892742658336	0.9603066339216504
ramp/flow_dom/5.0/161/f	4583126645008313551	0.025914768941487417
ramp/flow_dom/5.0/161/tau_t	4605754577660067543	0.8414777890920629
ramp/flow_dom/5.0/161/Phi	4543412128700720730	5.6156955839448046e-05
ramp/flow_dom/5.0/161/sp_thrust	4649523632813809392	717.6387265221838
ramp/flow_dom/5.0/161/M9	4607182418800016585	0.9999999999999086
ramp/flow_dom/5.0/161/pt9_over_p0	4618348065313552192	5.917086275321537
ramp/flow_dom/5.0/168/branch	0	0
ramp/flow_dom/5.0/168/s	4620918397663497412	8.399999999999984
ramp/flow_dom/5.0/168/nu	4607030062993692153	0.9830851075882371
ramp/flow_dom/5.0/168/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/168/pi_c	4621495154957096669	9.424526763159003
ramp/flow_dom/5.0/168/tau_c	4611691845741001586	2.0025878470982486
ramp/flow_dom/5.0/168/mdot_air	4606825331970202944	0.9603553979749577
ramp/flow_dom/5.0/168/f	4583126583031903254	0.02591455391761962
ramp/flow_dom/5.0/168/tau_t	4605754577659947718	0.8414777890787597
ramp/flow_dom/5.0/168/Phi	4538819417651637063	2.777655667905311e-05
ramp/flow_dom/5.0/168/sp_thrust	4649523699264956325	717.6462811429416
ramp/flow_dom/5.0/168/M9	4607182418800017928	1.0000000000001155
ramp/flow_dom/5.0/168/pt9_over_p0	4618348402213650495	5.917385502718445
ramp/flow_dom/5.0/175/branch	0	0
ramp/flow_dom/5.0/175/s	4621115430147194874	8.74999999999999
ramp/flow_dom/5.0/175/nu	4607030125857174643	0.9830920868368039
ramp/flow_dom/5.0/175/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/175/pi_c	4621495287656748265	9.424762485092701
ramp/flow_dom/5.0/175/tau_c	4611691878347483006	2.0026023272848184
ramp/flow_dom/5.0/175/mdot_air	4606825549219593960	0.9603795175025569
ramp/flow_dom/5.0/175/f	4583126552377624239	0.025914447564224726
ramp/flow_dom/5.0/175/tau_t	4605754577659897907	0.8414777890732296
ramp/flow_dom/5.0/175/Phi	4534227403914107179	1.373849901091221e-05
ramp/flow_dom/5.0/175/sp_thrust	4649523732130266846	717.6500174961654
ramp/flow_dom/5.0/175/M9	4607182418800016374	0.9999999999998852
ramp/flow_dom/5.0/175/pt9_over_p0	4618348568850125548	5.917533505639522
ramp/flow_dom/5.0/182/branch	0	0
ramp/flow_dom/5.0/182/s	4621312462630892336	9.099999999999994
ramp/flow_dom/5.0/182/nu	4607030156949697861	0.983095538800321
ramp/flow_dom/5.0/182/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/182/pi_c	4621495353290590463	9.424879074217186
ramp/flow_dom/5.0/182/tau_c	4611691894474708088	2.002609489211462
ramp/flow_dom/5.0/182/mdot_air	4606825656672130606	0.9603914471305808
ramp/flow_dom/5.0/182/f	4583126537215952900	0.025914394961610313
ramp/flow_dom/5.0/182/tau_t	4605754577659868681	0.8414777890699848
ramp/flow_dom/5.0/182/Phi	4529636219114836293	6.795061979165543e-06
ramp/flow_dom/5.0/182/sp_thrust	4649523748384964179	717.6518654413034
ramp/flow_dom/5.0/182/M9	4607182418800016929	0.9999999999999468
ramp/flow_dom/5.0/182/pt9_over_p0	4618348651269247823	5.917606708525297
ramp/flow_dom/5.0/189/branch	0	0
ramp/flow_dom/5.0/189/s	4621509495114589798	9.45
ramp/flow_dom/5.0/189/nu	4607030172327980095	0.9830972461326225
ramp/flow_dom/5.0/189/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/189/pi_c	4621495385752939501	9.424936738932923
ramp/flow_dom/5.0/189/tau_c	4611691902451175712	2.0026130314746666
ramp/flow_dom/5.0/189/mdot_air	4606825709817914339	0.960397347497857
ramp/flow_dom/5.0/189/f	4583126529717042459	0.02591436894453834
ramp/flow_dom/5.0/189/tau_t	4605754577659860986	0.8414777890691305
ramp/flow_dom/5.0/189/Phi	4525045918735898062	3.360811793017981e-06
ramp/flow_dom/5.0/189/sp_thrust	4649523756424357266	717.6527794144806
ramp/flow_dom/5.0/189/M9	4607182418800017749	1.0000000000000757
ramp/flow_dom/5.0/189/pt9_over_p0	4618348692033585934	5.917642914530701
ramp/flow_dom/5.0/196/branch	0	0
ramp/flow_dom/5.0/196/s	4621706527598287260	9.800000000000004
ramp/flow_dom/5.0/196/nu	4607030179934013031	0.9830980905719117
ramp/flow_dom/5.0/196/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/196/pi_c	4621495401808683787	9.424965259664097
ramp/flow_dom/5.0/196/tau_c	4611691906396298602	2.0026147834611736
ramp/flow_dom/5.0/196/mdot_air	4606825736103601199	0.960400265795334
ramp/flow_dom/5.0/196/f	4583126526008116531	0.025914356076616584
ramp/flow_dom/5.0/196/tau_t	4605754577659850618	0.8414777890679794
ramp/flow_dom/5.0/196/Phi	4520456537085468976	1.662240846555802e-06
ramp/flow_dom/5.0/196/sp_thrust	4649523760400561004	717.6532314565097
ramp/flow_dom/5.0/196/M9	4607182418800016744	0.9999999999999263
ramp/flow_dom/5.0/196/pt9_over_p0	4618348712195431371	5.917660821846719
ramp/flow_dom/5.0/203/branch	0	0
ramp/flow_dom/5.0/203/s	4621903560081984722	10.15000000000001
ramp/flow_dom/5.0/203/nu	4607030183695905678	0.983098508225895
ramp/flow_dom/5.0/203/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/203/pi_c	4621495409749747913	9.424979365827669
ramp/flow_dom/5.0/203/tau_c	4611691908347528816	2.0026156499814576
ramp/flow_dom/5.0/203/mdot_air	4606825749104326966	0.9604017091658423
ramp/flow_dom/5.0/203/f	4583126524173707551	0.02591434971223194
ramp/flow_dom/5.0/203/tau_t	4605754577659847677	0.8414777890676529
ramp/flow_dom/5.0/203/Phi	4515868075387731266	8.221353020812456e-07
ramp/flow_dom/5.0/203/sp_thrust	4649523762367158922	717.6534550328081
ramp/flow_dom/5.0/203/M9	4607182418800016379	0.9999999999998858
ramp/flow_dom/5.0/203/pt9_over_p0	4618348722167355098	5.9176696786941765
ramp/flow_dom/5.0/210/branch	0	0
ramp/flow_dom/5.0/210/s	4622100592565682184	10.500000000000014
ramp/flow_dom/5.0/210/nu	4607030185556507526	0.9830987147941961
ramp/flow_dom/5.0/210/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/210/pi_c	4621495413677334629	9.424986342623194
ramp/flow_dom/5.0/210/tau_c	4611691909312591344	2.002616078555313
ramp/flow_dom/5.0/210/mdot_air	4606825755534381856	0.9604024230453412
ramp/flow_dom/5.0/210/f	4583126523266423818	0.025914346564459158
ramp/flow_dom/5.0/210/tau_t	4605754577659846228	0.841477789067492
ramp/flow_dom/5.0/210/Phi	4511280561645805837	4.0662527480514155e-07
ramp/flow_dom/5.0/210/sp_thrust	4649523763339820260	717.6535656115998
ramp/flow_dom/5.0/210/M9	4607182418800017886	1.0000000000001061
ramp/flow_dom/5.0/210/pt9_over_p0	4618348727099388742	5.917674059220024
ramp/flow_dom/5.0/217/branch	0	0
ramp/flow_dom/5.0/217/s	4622297625049379646	10.85000000000002
ramp/flow_dom/5.0/217/nu	4607030186476745443	0.9830988169611284
ramp/flow_dom/5.0/217/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/217/pi_c	4621495415619885818	9.424989793287285
ramp/flow_dom/5.0/217/tau_c	4611691909789903038	2.002616290524286
ramp/flow_dom/5.0/217/mdot_air	4606825758714632663	0.9604027761241082
ramp/flow_dom/5.0/217/f	4583126522817689017	0.02591434500759757
ramp/flow_dom/5.0/217/tau_t	4605754577659849494	0.8414777890678546
ramp/flow_dom/5.0/217/Phi	4506693929977092813	2.0111479756835507e-07
ramp/flow_dom/5.0/217/sp_thrust	4649523763820895570	717.6536203035305
ramp/flow_dom/5.0/217/M9	4607182418800016603	0.9999999999999106
ramp/flow_dom/5.0/217/pt9_over_p0	4618348729538747918	5.917676225806202
ramp/flow_dom/5.0/224/branch	0	0
ramp/flow_dom/5.0/224/s	4622494657533077108	11.200000000000024
ramp/flow_dom/5.0/224/nu	4607030186931887887	0.9830988674920905
ramp/flow_dom/5.0/224/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/224/pi_c	4621495416580656377	9.424991499958638
ramp/flow_dom/5.0/224/tau_c	4611691910025977638	2.0026163953624687
ramp/flow_dom/5.0/224/mdot_air	4606825760287559737	0.9604029507540935
ramp/flow_dom/5.0/224/f	4583126522595748319	0.025914344237586092
ramp/flow_dom/5.0/224/tau_t	4605754577659845164	0.8414777890673739
ramp/flow_dom/5.0/224/Phi	4502108529070420404	9.94747678670483e-08
ramp/flow_dom/5.0/224/sp_thrust	4649523764058822882	717.6536473527342
ramp/flow_dom/5.0/224/M9	4607182418800017812	1.0000000000000897
ramp/flow_dom/5.0/224/pt9_over_p0	4618348730745210375	5.917677297360121
ramp/flow_dom/5.0/231/branch	0	0
ramp/flow_dom/5.0/231/s	4622691690016774570	11.55000000000003
ramp/flow_dom/5.0/231/nu	4607030187157008058	0.9830988924854502
ramp/flow_dom/5.0/231/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/231/pi_c	4621495417055867712	9.424992344103543
ramp/flow_dom/5.0/231/tau_c	4611691910142743616	2.0026164472169796
ramp/flow_dom/5.0/231/mdot_air	4606825761065552739	0.9604030371286679
ramp/flow_dom/5.0/231/f	4583126522485973178	0.025914343856727064
ramp/flow_dom/5.0/231/tau_t	4605754577659845002	0.8414777890673559
ramp/flow_dom/5.0/231/Phi	4497523844876557734	4.92008112824874e-08
ramp/flow_dom/5.0/231/sp_thrust	4649523764176508080	717.6536607319922
ramp/flow_dom/5.0/231/M9	4607182418800017802	1.0000000000000875
ramp/flow_dom/5.0/231/pt9_over_p0	4618348731341953035	5.9176778273740736
ramp/flow_dom/5.0/238/branch	0	0
ramp/flow_dom/5.0/238/s	4622888722500472032	11.900000000000034
ramp/flow_dom/5.0/238/nu	4607030187268352871	0.9830989048472077
ramp/flow_dom/5.0/238/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/238/pi_c	4621495417290908044	9.424992761619045
ramp/flow_dom/5.0/238/tau_c	4611691910200496263	2.002616472864307
ramp/flow_dom/5.0/238/mdot_air	4606825761450349400	0.9604030798496792
ramp/flow_dom/5.0/238/f	4583126522431678211	0.025914343668353556
ramp/flow_dom/5.0/238/tau_t	4605754577659844926	0.8414777890673475
ramp/flow_dom/5.0/238/Phi	4492940098863553836	2.4335223495795106e-08
ramp/flow_dom/5.0/238/sp_thrust	4649523764234715376	717.6536673493956
ramp/flow_dom/5.0/238/M9	4607182418800017797	1.0000000000000864
ramp/flow_dom/5.0/238/pt9_over_p0	4618348731637102907	5.91767808951982
ramp/flow_dom/5.0/245/branch	0	0
ramp/flow_dom/5.0/245/s	4623085754984169494	12.250000000000039
ramp/flow_dom/5.0/245/nu	4607030187323422013	0.9830989109611107
ramp/flow_dom/5.0/245/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/245/pi_c	4621495417407154738	9.424992968114655
ramp/flow_dom/5.0/245/tau_c	4611691910229059684	2.002616485549014
ramp/flow_dom/5.0/245/mdot_air	4606825761640662861	0.9604031009787178
ramp/flow_dom/5.0/245/f	4583126522404824895	0.0259143435751874
ramp/flow_dom/5.0/245/tau_t	4605754577659844888	0.8414777890673433
ramp/flow_dom/5.0/245/Phi	4488357640120426745	1.2037150284543692e-08
ramp/flow_dom/5.0/245/sp_thrust	4649523764263503648	717.6536706222432
ramp/flow_dom/5.0/245/M9	4607182418800017792	1.0000000000000853
ramp/flow_dom/5.0/245/pt9_over_p0	4618348731783078733	5.917678219172399
ramp/flow_dom/5.0/252/branch	0	0
ramp/flow_dom/5.0/252/s	4623282787467866956	12.600000000000044
ramp/flow_dom/5.0/252/nu	4607030187350653272	0.9830989139843878
ramp/flow_dom/5.0/252/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/252/pi_c	4621495417464637827	9.424993070225133
ramp/flow_dom/5.0/252/tau_c	4611691910243184072	2.0026164918215024
ramp/flow_dom/5.0/252/mdot_air	4606825761734771395	0.960403111426864
ramp/flow_dom/5.0/252/f	4583126522391546142	0.02591434352911747
ramp/flow_dom/5.0/252/tau_t	4605754577659844859	0.84147778906734
ramp/flow_dom/5.0/252/Phi	4483778216062904996	5.9558546436928484e-09
ramp/flow_dom/5.0/252/sp_thrust	4649523764277739228	717.6536722406413
ramp/flow_dom/5.0/252/M9	4607182418800017797	1.0000000000000864
ramp/flow_dom/5.0/252/pt9_over_p0	4618348731855262619	5.917678283284569
ramp/flow_dom/5.0/259/branch	0	0
ramp/flow_dom/5.0/259/s	4623479819951564418	12.950000000000049
ramp/flow_dom/5.0/259/nu	4607030187364103090	0.9830989154776175
ramp/flow_dom/5.0/259/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/259/pi_c	4621495417493029356	9.42499312065862
ramp/flow_dom/5.0/259/tau_c	4611691910250160262	2.002616494919553
ramp/flow_dom/5.0/259/mdot_air	4606825761781252632	0.9604031165873179
ramp/flow_dom/5.0/259/f	4583126522384987619	0.025914343506363024
ramp/flow_dom/5.0/259/tau_t	4605754577659844886	0.841477789067343
ramp/flow_dom/5.0/259/Phi	4479212435821513058	2.9522100226488343e-09
ramp/flow_dom/5.0/259/sp_thrust	4649523764284770374	717.65367303999
ramp/flow_dom/5.0/259/M9	4607182418800017800	1.000000000000087
ramp/flow_dom/5.0/259/pt9_over_p0	4618348731890915160	5.917678314950386
ramp/flow_dom/5.0/last/branch	0	0
ramp/flow_dom/5.0/last/s	4623507967449235484	13.00000000000005
ramp/flow_dom/5.0/last/nu	4607030187365367974	0.9830989156180479
ramp/flow_dom/5.0/last/Tt4	4654091982887452672	1450.0
ramp/flow_dom/5.0/last/pi_c	4621495417495699418	9.424993125401603
ramp/flow_dom/5.0/last/tau_c	4611691910250816335	2.002616495210908
ramp/flow_dom/5.0/last/mdot_air	4606825761785623927	0.9604031170726292
