# slice U oracle (cpython) - rungs 49+50+51+52 readers - key	u64 bits (or an integer)	repr
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_min_hp	4610515082524271580	1.740000000000001
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_lp_bare	4605029139501283261	0.7609379744096639
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_lp_lim	4604791542898767653	0.73455945254111
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_hp_bare	4606377970296798692	0.9106882749601337
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_hp_lim	4605823441405687576	0.849123200686992
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/fuel_removed	4575888547974016958	0.008213787623951304
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/nu_hp_end	4606813678314581732	0.9590615822957855
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/nu_hp_end_bare	4606813699384903367	0.9590639215714071
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_off/is_none	0	0
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_off	4609704434591344886	1.56
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/tau_rel/is_none	0	0
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/tau_rel	4596373779694328218	0.2
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/phi_lim/is_none	0	0
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/phi_lim	4605133280969563832	0.7725
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/margin/is_none	1	1
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_watched/is_none	0	0
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_watched	13806632349543699200	-0.02637852186855394
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_other/is_none	0	0
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_other	13812405320148348096	-0.06156507427314173
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/n_engaged	87	87
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/spool	1	'lp'
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_eng	4581421828931458171	0.02
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_rel	4610515082524271580	1.740000000000001
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/r	4611686018427387904	2.0
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/rho	4616189618054758400	4.0
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/ds	4581421828931458171	0.02
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/deficit_at_release	4581379712783425470	0.01985388025857992
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_lp_bare	4599075939470750515	0.3
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_hp_bare	4603939827068310653	0.6400000000000002
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/relief_lp	13805663561706712608	-0.023017363860431073
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/relief_hp	13812138625859365568	-0.05971451089711399
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_min_lp	4610334938539176760	1.700000000000001
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_min_hp	4610515082524271580	1.740000000000001
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/min_phi_lp_bare	4605028933322050464	0.7609150839165189
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/min_phi_lp_lim	4604821611339440687	0.7378977200560878
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/min_phi_hp_bare	4606367274707426931	0.9095008260018872
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/min_phi_hp_lim	4605829414209377223	0.8497863151047732
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/fuel_removed	4575786866400771945	0.008037398211768925
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/nu_hp_end	4606878941086593242	0.9663072055095896
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/nu_hp_end_bare	4606861714133552726	0.9643946295186179
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_off/is_none	0	0
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_off	4609704434591344886	1.56
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/tau_rel/is_none	0	0
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/tau_rel	4596373779694328218	0.2
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/phi_lim/is_none	0	0
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/phi_lim	4605133280969563832	0.7725
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/margin/is_none	1	1
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/relief_watched/is_none	0	0
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/relief_watched	13805663561706712608	-0.023017363860431073
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/relief_other/is_none	0	0
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/relief_other	13812138625859365568	-0.05971451089711399
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/n_engaged	87	87
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/spool	1	'lp'
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_eng	4581421828931458171	0.02
C/so=1.56,tr=0.2,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_rel	4610515082524271580	1.740000000000001
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/r	4611686018427387904	2.0
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/rho	4607182418800017408	1.0
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/ds	4581421828931458171	0.02
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/deficit_at_release	4551263862207720539	0.00019330886150945272
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_lp_bare	4599436227440940155	0.32
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_hp_bare	4603939827068310653	0.6400000000000002
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_lp	13802326139240626880	-0.013531676829044215
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_hp	13810529421700093200	-0.0485484139661968
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_min_lp	4610515082524271580	1.740000000000001
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_min_hp	4610875370494461220	1.8200000000000012
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_lp_bare	4605029139501283261	0.7609379744096639
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_lp_lim	4604907256991833298	0.7474062975806197
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_hp_bare	4606377970296798692	0.9106882749601337
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_hp_lim	4605940685058703507	0.8621398609939369
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/fuel_removed	4576214334254365763	0.008778936732623538
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/nu_hp_end	4606813673747184229	0.9590610752127985
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/nu_hp_end_bare	4606813699384903367	0.9590639215714071
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_off/is_none	0	0
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_off	4609704434591344886	1.56
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/tau_rel/is_none	0	0
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/tau_rel	4600877379321698714	0.4
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/phi_lim/is_none	0	0
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/phi_lim	4605133280969563832	0.7725
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/margin/is_none	1	1
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_watched/is_none	0	0
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_watched	13802326139240626880	-0.013531676829044215
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_other/is_none	0	0
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_other	13810529421700093200	-0.0485484139661968
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/n_engaged	95	95
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/spool	1	'lp'
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_eng	4581421828931458171	0.02
C/so=1.56,tr=0.4,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_rel	4611235658464650860	1.9000000000000012
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/r	4611686018427387904	2.0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/rho	4598175219545276416	0.25
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/ds	4581421828931458171	0.02
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/deficit_at_release	4601570823561033409	0.4384938880401528
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/s_lp_bare	4599075939470750515	0.3
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/s_hp_bare	4604300115038500293	0.6800000000000003
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/relief_lp	13813124770877458936	-0.0706145331030611
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/relief_hp	13814854568762122184	-0.09462030109682396
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/s_min_lp	4609704434591344890	1.560000000000001
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/s_min_hp	4609704434591344890	1.560000000000001
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/min_phi_lp_bare	4605031151908018041	0.7611613964388503
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/min_phi_lp_lim	4604395112738078266	0.6905468633357892
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/min_phi_hp_bare	4606388297714268605	0.9118348486261351
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/min_phi_hp_lim	4605536033808745924	0.8172145475293111
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/fuel_removed	4575309036484242256	0.0075104977190204175
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/nu_hp_end	4606813009178539391	0.9589872932717042
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/nu_hp_end_bare	4606813326473937496	0.9590225201373626
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/s_off/is_none	0	0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/s_off	4609704434591344886	1.56
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/tau_rel/is_none	1	1
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/phi_lim/is_none	0	0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/phi_lim	4605133280969563832	0.7725
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/margin/is_none	1	1
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/relief_watched/is_none	0	0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/relief_watched	13813124770877458936	-0.0706145331030611
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/relief_other/is_none	0	0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/relief_other	13814854568762122184	-0.09462030109682396
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/n_engaged	77	77
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/spool	1	'lp'
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/s_eng	4581421828931458171	0.02
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=0.25,ds=0.02/s_rel	4609614362598797480	1.540000000000001
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/r	4611686018427387904	2.0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/rho	4607182418800017408	1.0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/ds	4581421828931458171	0.02
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/deficit_at_release	4601144654983487434	0.4148367796819882
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_lp_bare	4599436227440940155	0.32
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_hp_bare	4603939827068310653	0.6400000000000002
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_lp	13812752936763011016	-0.06545429816304627
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_hp	13814556750042228944	-0.09048723609695064
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_min_lp	4609704434591344890	1.560000000000001
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_min_hp	4609704434591344890	1.560000000000001
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_lp_bare	4605029139501283261	0.7609379744096639
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_lp_lim	4604439579595649476	0.6954836762466177
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_hp_bare	4606377970296798692	0.9106882749601337
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_hp_lim	4605562933731262666	0.8202010388631831
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/fuel_removed	4575131240383467824	0.007356284184045145
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/nu_hp_end	4606813683596207455	0.959062168674034
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/nu_hp_end_bare	4606813699384903367	0.9590639215714071
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_off/is_none	0	0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_off	4609704434591344886	1.56
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/tau_rel/is_none	1	1
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/phi_lim/is_none	0	0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/phi_lim	4605133280969563832	0.7725
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/margin/is_none	1	1
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_watched/is_none	0	0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_watched	13812752936763011016	-0.06545429816304627
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_other/is_none	0	0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_other	13814556750042228944	-0.09048723609695064
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/n_engaged	77	77
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/spool	1	'lp'
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_eng	4581421828931458171	0.02
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_rel	4609614362598797480	1.540000000000001
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/r	4611686018427387904	2.0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/rho	4616189618054758400	4.0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/ds	4581421828931458171	0.02
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/deficit_at_release	4600771925337528019	0.3941461279367619
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_lp_bare	4599075939470750515	0.3
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_hp_bare	4603939827068310653	0.6400000000000002
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/relief_lp	13812342113660489008	-0.06112649115984892
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/relief_hp	13814305507333687296	-0.08700054309954908
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_min_lp	4609704434591344890	1.560000000000001
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_min_hp	4609704434591344890	1.560000000000001
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/min_phi_lp_bare	4605028933322050464	0.7609150839165189
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/min_phi_lp_lim	4604478354836430541	0.6997885927566699
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/min_phi_hp_bare	4606367274707426931	0.9095008260018872
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/min_phi_hp_lim	4605583643480458611	0.8225002829023381
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/fuel_removed	4574993302474492120	0.007236642119581492
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/nu_hp_end	4606876889453651503	0.9660794284965898
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/nu_hp_end_bare	4606861714133552726	0.9643946295186179
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_off/is_none	0	0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_off	4609704434591344886	1.56
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/tau_rel/is_none	1	1
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/phi_lim/is_none	0	0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/phi_lim	4605133280969563832	0.7725
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/margin/is_none	1	1
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/relief_watched/is_none	0	0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/relief_watched	13812342113660489008	-0.06112649115984892
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/relief_other/is_none	0	0
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/relief_other	13814305507333687296	-0.08700054309954908
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/n_engaged	77	77
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/spool	1	'lp'
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_eng	4581421828931458171	0.02
C/so=1.56,tr=None,phi=0.7725,m=None,r=2.0,rho=4.0,ds=0.02/s_rel	4609614362598797480	1.540000000000001
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/r	4611686018427387904	2.0
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/rho	4607182418800017408	1.0
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/ds	4581421828931458171	0.02
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/deficit_at_release	4600507509322099820	0.37946809051636055
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_lp_bare	4599436227440940155	0.32
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_hp_bare	4603939827068310653	0.6400000000000002
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_lp	13811846404455929760	-0.05768681758222205
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_hp	13814551996513508904	-0.09042126763403557
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_min_lp	4610605154516818990	1.7600000000000011
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_min_hp	4610605154516818990	1.7600000000000011
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_lp_bare	4605029139501283261	0.7609379744096639
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_lp_lim	4604509542840948291	0.7032511568274419
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_hp_bare	4606377970296798692	0.9106882749601337
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/min_phi_hp_lim	4605563527922352671	0.8202670073260981
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/fuel_removed	4576358587556412328	0.009029176322170887
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/nu_hp_end	4606813673063833320	0.9590609993456072
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/nu_hp_end_bare	4606813699384903367	0.9590639215714071
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_off/is_none	0	0
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_off	4610605154516818985	1.76
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/tau_rel/is_none	1	1
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/phi_lim/is_none	0	0
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/phi_lim	4605133280969563832	0.7725
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/margin/is_none	1	1
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_watched/is_none	0	0
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_watched	13811846404455929760	-0.05768681758222205
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_other/is_none	0	0
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/relief_other	13814551996513508904	-0.09042126763403557
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/n_engaged	87	87
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/spool	1	'lp'
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_eng	4581421828931458171	0.02
C/so=1.76,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/s_rel	4610515082524271580	1.740000000000001
C/so=1.96,tr=None,phi=0.7725,m=None,r=2.0,rho=1.0,ds=0.02/r	4611686018427387904	2.0
